Z;N;dz_BE/A;dz_ME;A;dz_BE;dz_S1n;dz_S1p;dz_S2p;dz_S2n;N-Z;ame_ME;ame_ME_unc;ame_BE/A;ame_BE/A_unc;ame_BDE;ame_BDE_unc;ame_AM;ame_AM_unc;ame_BE;ame_S2p;ame_S1p;ame_S2n;ame_S1n;Difference_BE_DZ_AME;Surf;Asym;Coul;Pair;Z_parity;N_parity;ldm_BE;Z_distance;N_distance
6;16;5.38717318;54.3584442;22;118.51780996;0.6428691399999877;30.389551209999993;55.57065116;-0.45473943999999733;10;53.611203;231.49;5.4210778;10.5223;21846.3983;311.0627;22.05755399;248.515;119.2637116;-136.9982884;32.06065509999999;0.03499959999999555;0.1097115999999951;0.7459016399999996;7.851424410539689;4.545454545454546;10.706487832554124;0.21320071635561044;1;1;92.19662629620187;2;4
6;17;5.03126669;65.2284927;23;115.71913387;-2.7986760900000007;29.920626569999996;57.250524369999994;-2.155806950000013;11;64.171;997.0;5.077;43.0;27450.0;1082.0;23.06889;1070.0;116.771;-161.351;-157.438;-2.383;-2.492711599999995;1.0518661300000076;8.087579399090064;5.260869565217392;10.54901660750878;0.20851441405707477;1;-1;87.06899455215762;2;3
7;3;3.70219541;38.2153969;10;37.0219541;18.003133130000002;-2.329202109999997;0.19165089999999907;34.96330742;-4;38.800027;400.0;3.6436724;40.0;0.0;0.0;10.04165354;429.417;36.436724000000005;-1.3005167999999976;-2.6000857000000033;-82.8269876;-80.334276;-0.5852300999999969;4.641588833612778;1.6;19.49467310117367;0.31622776601683794;-1;-1;24.081637245333788;1;1
7;4;5.27419758;25.2925568;11;58.01617338;20.994219279999996;-1.807501820000006;4.047050939999998;38.99735241;-3;24.365644;5.0;5.3584023;0.4546;-23373.2693;60.2459;11.026157593;5.368;58.9424253;2.6287836000000024;-1.378000700000004;-57.828574700000004;22.505701299999995;0.9262519199999986;4.9460874432487;0.8181818181818182;18.88506114694959;0.30151134457776363;-1;1;52.95466209703739;1;2
7;5;6.15907097;17.4712601;12;73.90885164;15.892678259999997;0.6840643999999827;9.279778539999995;36.88689753999999;-2;17.338068;1.0;6.170109999999999;0.0833;-14675.2668;12.0418;12.01861318;1.073;74.04132;9.290484999999993;0.6003006999999925;37.604595999999994;15.098894699999997;0.13246836000000428;5.241482788417793;0.3333333333333333;18.345189759462276;0.28867513459481287;-1;-1;75.02098762654954;1;3
7;6;7.20522213;5.78359985;13;93.66788769;19.759036050000006;2.1368226900000025;17.82123043;35.65171431;-1;5.3454809999999995;0.27;7.2388634000000005;0.0207;-17769.9506;9.5301;13.005738609;0.289;94.1052242;17.900168900000004;1.9434890000000014;35.1627989;20.063904200000003;0.4373365099999944;5.528774813678871;0.07692307692307693;17.862195551885588;0.2773500981126146;-1;1;91.86810581449495;1;2
7;7;7.52039862;2.2372818;14;105.28558068;11.617692989999995;8.571506079999992;25.671511679999995;31.37672904;0;2.8634168300000002;0.00022;7.475614800000001;0.0002;-5144.3643;0.0252;14.00307400425;0.00024;104.65860719999999;25.0839228;7.550563699999999;30.617287200000007;10.553383000000002;-0.6269734800000037;5.808785733563703;0.0;17.426357200691115;0.2672612419124244;-1;-1;104.62845084181569;1;1
7;8;7.68133068;0.374282837;15;115.2199602;9.934379520000007;10.751567780000002;30.421955089999997;21.552072510000002;1;0.10143809000000001;0.00058;7.6994603;0.0002;-2754.1841;0.4902;15.00010889827;0.00062;115.49190449999999;31.03845229999999;10.207427299999981;21.38668029999999;10.833297299999991;0.27194429999998704;6.082201995573399;0.06666666666666667;17.030165587605524;0.25819888974716115;-1;1;114.13130086837594;1;0
7;9;7.41959476;4.95211029;16;118.71351616;3.493555959999995;12.850724559999989;33.43795963999999;13.427935480000002;2;5.6839070000000005;2.301;7.3737971;0.1438;10420.9094;2.3014;16.006101925;2.47;117.9807536;32.5577222;11.478209599999987;13.322146399999998;2.4888491000000066;-0.7327625599999976;6.3496042078727974;0.25;16.667711045666096;0.25;-1;-1;120.99767489952244;1;1
7;10;7.34199667;6.92305756;17;124.81394339;6.100427230000008;14.443276830000002;37.63211534;9.593983190000003;3;7.870079;15.0;7.2862294;0.8824;8678.843;15.0;17.008448876;16.103;123.8658998;35.665242799999994;13.113026199999993;8.37399530000001;5.885146200000003;-0.9480435900000117;6.611489018457944;0.5294117647058824;16.334266986778452;0.24253562503633297;-1;1;125.70170718100856;1;2
7;11;7.06477356;12.6424561;18;127.16592408;2.3519806899999907;16.515407609999997;40.20834343999999;8.452407919999999;4;13.113166999999999;18.57;7.038562700000001;1.0316;13895.9838;18.5695;18.014077563;19.935;126.69412860000001;38.57647260000001;15.207683200000014;8.713375000000015;2.8282288000000118;-0.47179547999998306;6.868285455319991;0.8888888888888888;16.02599939574665;0.23570226039551584;-1;-1;128.61154224822334;1;3
7;12;6.94115734;15.9977722;19;131.88198946;4.716065380000003;17.596591059999994;43.82705869;7.068046069999994;5;15.856254999999999;16.404;6.9485452;0.8634;12523.3972;16.6143;19.017022389;17.61;132.02235879999998;42.43800789999998;16.351980999999984;8.156458999999987;5.328230199999976;0.14036933999997814;7.1203673589019925;1.3157894736842106;15.73975942494125;0.22941573387056177;-1;1;130.01730019219778;1;4
7;13;6.71872807;21.5765839;20;134.3745614;2.492571940000005;19.531274330000002;45.76960190000001;7.208637320000008;6;21.766498;78.894;6.7091717;3.9447;17970.3261;78.8991;20.023367295;84.696;134.183434;44.60408319999999;17.936228000000003;7.4893053999999974;2.1610752000000213;-0.19112739999999917;7.368062997280773;1.8;15.472932294289626;0.22360679774997896;-1;-1;130.1506407477324;1;5
7;14;6.62094688;24.9826355;21;139.03988448;4.665323080000007;20.06733508000002;48.60455506000001;7.157895020000012;7;25.231915;134.048;6.6090159;6.3832;17169.8816;134.584;21.027087573;143.906;138.7893339;49.11627649999999;19.560621899999997;6.7669751000000105;4.605899899999989;-0.2505505800000094;7.611662611020244;2.3333333333333335;15.223325222040492;0.2182178902359924;-1;1;129.19872886569232;1;6
7;15;6.35538006;32.2755432;22;139.81836132;0.7784768399999962;21.943420500000002;49.99283612000001;5.443799920000004;8;31.764805;207.779;6.3785347;9.4445;22481.7725;215.435;22.034100918;223.06;140.3277634;52.21470539999999;21.173763399999995;6.144329399999988;1.5384294999999983;0.509402080000001;7.851424410539689;2.909090909090909;14.989082965575774;0.21320071635561044;-1;-1;127.31438476121308;1;5
7;16;6.12449503;39.3018951;23;140.86338569;1.045024369999993;22.345575730000007;52.73512694;1.8235012099999892;9;36.720428999999996;420.57;6.2366721;18.2856;22099.0584;437.8271;23.039421;451.5;143.4434583;56.240401799999994;24.179746700000003;4.654124400000001;3.115694900000002;2.580072610000002;8.087579399090064;3.5217391304347827;14.768623250512292;0.20851441405707477;-1;1;124.62358089589719;1;4
7;17;5.83739233;48.1392517;24;140.09741592;-0.7659697699999981;24.37828205000001;54.298908620000006;0.27905459999999493;10;46.938;401.0;5.887;17.0;28438.0;433.0;24.05039;430.0;141.288;-132.921;24.517;0.9602366000000038;-2.1554582999999985;1.1905840800000078;8.320335292207616;4.166666666666667;14.56058676136333;0.2041241452319315;-1;-1;121.23106060925917;1;3
7;18;5.57917118;56.8287659;25;139.47927950000002;-0.6181364199999848;24.675526700000034;57.122309410000014;-1.384106189999983;11;55.983;503.0;5.613;20.0;28654.0;529.0;25.0601;540.0;140.325;-152.075;-151.431;-3.1184582999999986;-0.963;0.8457204999999703;8.549879733383484;4.84;14.363797952084255;0.2;-1;1;117.22460502119984;1;2
8;3;3.02364945;49.2662392;11;33.26014395;18.83389115;-3.7618101500000023;-6.091012259999999;26.381627734;-5;47.738913000000004;60.038;3.1624372;5.458;0.0;0.0;11.051249828;64.453;34.78680919999999;-4.250000500000009;-1.649914800000006;-106.50119080000002;-105.53819080000001;1.5266652499999935;4.9460874432487;2.272727272727273;25.18008152926612;0.30151134457776363;1;-1;14.697941981471864;0;1
8;4;4.8112464;32.8628082;12;57.7349568;24.47481285;-0.28121657999999883;-2.0887184000000047;43.308704;-4;32.013335;12.0;4.881975499999999;1.0;0.0;0.0;12.034367726;12.882;58.58370599999999;-1.7367200000000085;-0.3587193000000043;-81.74129400000001;23.796896799999995;0.8487491999999932;5.241482788417793;1.3333333333333333;24.46025301261637;0.28867513459481287;1;1;47.47378853910115;0;2
8;5;5.81126642;23.1226807;13;75.54646346;17.81150666;1.6376118200000036;2.3216762199999863;42.28631951;-3;23.115432000000002;9.526;5.8117636;0.7328;-18915.0;500.0;13.024815435;10.226;75.5529268;2.1119075000000014;1.5116068000000087;40.76611760000001;16.96922080000001;0.006463339999996265;5.528774813678871;0.6923076923076923;23.81626073584745;0.2773500981126146;1;-1;73.38889161204276;0;3
8;6;6.99598646;8.79670715;14;97.94381044000001;22.39734698000001;4.2759227500000065;6.412745440000009;40.20885364000001;-2;8.007781;0.025;7.0522783;0.0018;-23956.6215;41.1187;14.008596706;0.027;98.73189620000001;6.570161000000008;4.626672000000006;40.14819020000001;23.178969400000003;0.7880857600000013;5.808785733563703;0.2857142857142857;23.23514293425482;0.2672612419124244;1;1;93.92687004266465;0;2
8;7;7.45149565;3.03945923;15;111.77243475;13.828624309999995;6.486854070000007;15.058360149999999;36.225971290000004;-1;2.855622;0.49;7.4636914999999995;0.0327;-13711.13;14.0086;15.003065636;0.526;111.9553725;14.847328999999998;7.296765299999999;36.402445699999994;13.223476299999994;0.18293774999999357;6.082201995573399;0.06666666666666667;22.706887450140698;0.25819888974716115;1;-1;110.17462573018892;0;1
8;8;7.99398994;-5.02056122;16;127.90383904;16.131404289999992;12.683878839999991;23.435446619999993;29.960028599999987;0;-4.737002169999999;0.0003;7.9762072;0.0002;-15412.184;5.3642;15.99491461926;0.00032;127.6193152;22.334837999999987;12.127410700000008;28.887418999999994;15.6639427;-0.2845238399999914;6.3496042078727974;0.0;22.223614727554793;0.25;1;1;122.94646003324601;0;0
8;9;7.81274414;-1.86199951;17;132.81665038;4.912811340000005;14.103134220000001;26.95385877999999;21.044215629999997;1;-0.8087642100000001;0.00064;7.750729099999999;0.0002;-2760.4655;0.2479;16.99913175595;0.00069;131.76239470000002;25.259850699999994;13.781641100000009;19.807022200000006;4.143079500000007;-1.054255679999983;6.611489018457944;0.058823529411764705;21.779022649037937;0.24253562503633297;1;-1;132.8643595432372;0;1
8;10;7.83562803;-2.01527405;18;141.04130454;8.22465416;16.227361149999993;30.670637979999995;13.137465500000005;2;-0.78281634;0.00064;7.7670981;0.0002;-1655.9288;0.4633;17.99915961214;0.00069;139.8077658;29.054892199999987;15.941865999999994;12.188450599999996;8.04537109999999;-1.2335387400000002;6.868285455319991;0.2222222222222222;21.367999194328863;0.23570226039551584;1;1;140.4115017219449;0;2
8;11;7.59940529;2.70870972;19;144.38870051;3.347395970000008;17.22277643000001;33.73818404000001;11.572050130000008;3;3.3328580000000003;2.637;7.5664952;0.1388;4820.3029;2.637;19.003577969;2.83;143.7634088;32.27696340000001;17.069280199999994;12.0010141;3.955643000000011;-0.6252917099999991;7.1203673589019925;0.47368421052631576;20.986345899921666;0.22941573387056177;1;-1;145.96885047176804;0;3
8;12;7.56103277;3.94813538;20;151.2206554;6.831954889999992;19.33866594;36.93525699999999;10.17935086;4;3.796172;0.885;7.5685707;0.0442;3813.6349;0.8854;20.004075357;0.95;151.371414;35.70103619999999;19.349055200000002;11.563648199999996;7.608005199999985;0.15075859999998897;7.368062997280773;0.8;20.630576392386168;0.22360679774997896;1;1;149.84076281135913;0;4
8;13;7.34689617;8.95535278;21;154.28481957;3.064164169999998;19.91025816999999;39.441532499999994;9.89611905999999;5;8.062033999999999;12.0;7.3893747;0.5714;8109.639;12.1342;21.008654948;12.882;155.1768687;38.92966269999999;20.993434699999984;11.413459899999987;3.805454700000002;0.8920491300000037;7.611662611020244;1.1904761904761905;20.297766962720655;0.2182178902359924;1;-1;152.27327154386683;0;5
8;14;7.31554604;10.3695374;22;160.94201288;6.657193309999997;21.90212839999998;41.96946348;9.721357479999995;6;9.283031999999999;56.921;7.3648722;2.5873;6489.6562;58.2558;22.009965744;61.107;162.02718839999997;42.798476399999984;23.237854499999987;10.655774399999995;6.850319699999993;1.0851755199999786;7.851424410539689;1.6363636363636365;19.98544395410103;0.21320071635561044;1;1;153.4673756976655;0;6
8;15;7.04261446;17.4028015;23;161.98013258;1.03811970000001;22.161771259999995;44.10519176;7.695313010000007;7;14.621371;121.712;7.1634856;5.2918;11336.1072;126.1904;23.015696686;130.663;164.76016879999997;45.606168799999985;24.43240539999999;9.583300099999994;2.7329804;2.780036219999971;8.087579399090064;2.130434782608696;19.691497667349722;0.20851441405707477;1;-1;153.58885916649194;0;5
8;16;6.88079071;22.3153381;24;165.13897704000001;3.1588444600000116;24.275591350000013;46.62116708000002;4.196964160000022;8;18.500404;164.874;7.039685499999999;6.8698;10955.8885;191.6327;24.019861;177.0;168.952452;49.68874039999999;25.50899369999999;6.925263600000005;4.192283200000006;3.8134749599999793;8.320335292207616;2.6666666666666665;19.414115681817773;0.2041241452319315;1;1;152.77565095170243;0;4
8;17;6.5812254;30.9950562;25;164.530635;-0.608342040000025;24.433219079999986;48.811501129999996;2.5505024199999866;9;27.32903;165.084;6.7278058000000005;6.6034;15994.8633;191.1909;25.029338919;177.225;168.195145;51.42414499999999;26.90714499999999;3.434976200000005;-0.7573070000000007;3.664510000000007;8.549879733383484;3.24;19.151730602779008;0.2;1;-1;151.14341596366557;0;3
8;18;6.38972759;37.4641571;26;166.13291734;1.6022823400000163;26.653637839999988;51.32916454000002;0.9939402999999913;10;34.661041;164.95;6.497479;6.3442;15986.3855;196.6301;26.037210155;177.081;168.934454;-122.821546;28.609454;-0.017997999999992315;0.7393090000000084;2.8015366599999822;8.776382955329126;3.8461538461538463;18.902978673016584;0.19611613513818404;1;1;148.78985323689432;0;2
8;19;6.09426355;47.1233368;27;164.54511585;-1.587801490000004;26.69556947000001;53.49490335;0.014480850000012424;11;44.67;500.0;6.185;19.0;19536.0;514.0;27.047955;537.0;166.995;-146.157;-143.164;-1.2001449999999896;-1.939453999999998;2.4498841500000026;8.999999999999998;4.481481481481482;18.666666666666668;0.19245008972987526;1;-1;145.7980370370371;0;1
8;20;5.90138865;54.5009613;28;165.2388822;0.6937663500000042;28.967334749999992;55.92671222000001;-0.8940351399999997;12;52.08;699.0;5.988;25.0;18676.0;709.0;28.05591;750.0;167.664;-160.444;-160.791;-1.270453999999998;0.669;2.425117799999981;9.220872584116892;5.142857142857143;18.441745168233787;0.18898223650461363;1;1;142.23904042197847;0;0
9;4;3.97315645;46.2357597;13;51.65103385;24.530238609999998;-6.083922950000002;-6.36513953;45.981193993;-5;42.03;500.0;4.297;38.0;0.0;0.0;13.045121;537.0;55.861;-3.0814252999999954;-2.722705999999991;-111.134;-111.803;4.20996615;5.528774813678871;1.9230769230769231;30.620906660375294;0.2773500981126146;-1;1;39.98759186418531;1;2
9;5;5.14404821;33.9414978;14;72.01667494;20.365641090000004;-3.5297885199999968;-1.8921766999999932;44.8958797;-4;31.964402999999997;41.119;5.2852091;2.9371;0.0;0.0;14.034315196;44.142;73.9929274;-0.048392599999991945;-1.5599994000000006;-93.6710726;18.131927400000002;1.9762524599999978;5.808785733563703;1.1428571428571428;29.873755201184768;0.2672612419124244;-1;-1;69.34118586404304;1;3
9;6;6.36165953;18.6046524;15;95.42489295;23.40821801;-2.518917490000007;1.7570052599999997;43.7738591;-3;16.566752;14.0;6.4974597;0.9333;-23648.6215;68.1377;15.017785139;15.029;97.4618955;3.3566713000000017;-1.2700007000000042;41.6008955;23.468968099999998;2.037002549999997;6.082201995573399;0.6;29.194569578752326;0.25819888974716115;-1;1;93.23404461987995;1;2
9;7;6.96310425;10.6912613;16;111.409668;15.984775049999996;-0.3627667500000058;6.124087320000001;39.392993059999995;-2;10.675182000000001;5.364;6.964049;0.3353;-13311.5932;21.1709;16.011460278;5.758;111.424784;6.766176800000001;-0.530588499999998;37.431856599999996;13.962888500000002;0.015116000000006125;6.3496042078727974;0.25;28.57321893542759;0.25;-1;-1;112.69953590035867;1;1
9;8;7.58744287;1.18577576;17;128.98652879;17.576860789999998;1.0826897500000001;13.766568589999991;33.561635839999994;-1;1.9517010000000001;0.248;7.542328400000001;0.0146;-14548.7507;0.4323;17.002095237;0.266;128.2195828;12.727678300000013;0.6002676000000065;30.757687300000004;16.794798800000002;-0.7669459899999822;6.611489018457944;0.058823529411764705;28.001600548763065;0.24253562503633297;-1;1;128.5272227471288;1;0
9;9;7.75390863;-1.32667542;18;139.57035534;10.583826549999998;6.753704959999993;20.856839179999994;28.160687339999996;0;0.873112;0.463;7.6316383;0.0257;-4444.5049;0.5888;18.000937324;0.497;137.3694894;19.388735799999996;5.607094699999987;25.944705399999993;9.149906599999987;-2.20086594;6.868285455319991;0.0;27.473141821279967;0.23570226039551584;-1;-1;141.3306617554044;1;1
9;10;7.87520552;-3.31384277;19;149.62890488;10.058549540000001;8.587600339999995;24.814961489999988;20.64237609;1;-1.48744512;0.00082;7.7790192;0.0002;-3239.4986;0.1601;18.99840316207;0.00088;147.8013648;23.935464999999983;7.993598999999987;19.58178199999998;10.43187539999999;-1.8275400800000057;7.1203673589019925;0.05263157894736842;26.982444728470714;0.22941573387056177;-1;1;151.59378011458514;1;2
9;11;7.73759747;-0.365509033;20;154.7519494;5.123044520000008;10.363248889999994;27.586025320000005;15.181594060000009;2;-0.017463;0.03;7.7201351;0.0015;7024.4689;0.0297;19.999981252;0.031;154.40270200000003;27.70857340000001;10.639293200000015;17.033212600000027;6.601337200000038;-0.34924739999996746;7.368062997280773;0.2;26.525026790210784;0.22360679774997896;-1;-1;159.70333088407537;1;3
9;12;7.75997353;-0.501617432;21;162.95944413;8.207494730000008;11.73878873000001;31.07745467000001;13.330539250000015;3;-0.047604999999999995;1.8;7.7382934;0.0857;5684.1712;1.8004;20.999948893;1.932;162.5041614;30.481802599999995;11.132747399999992;14.702796600000001;8.101459399999964;-0.45528273000002173;7.611662611020244;0.42857142857142855;26.097128952069415;0.2182178902359924;-1;1;165.97206861824313;1;4
9;13;7.62436199;2.79324341;22;167.73596378;4.776519649999983;13.451144209999995;33.36140237999999;12.98401437999999;4;2.7933760000000003;12.399;7.6242954;0.5636;10818.0916;12.399;22.002998812;13.31;167.7344988;33.55106479999999;12.55763010000001;13.331796799999982;5.2303374000000185;-0.0014649799999801871;7.851424410539689;0.7272727272727273;25.695570798129896;0.21320071635561044;-1;-1;170.6555991055592;1;5
9;14;7.62257719;3.28131104;23;175.31927537;7.583311590000022;14.377262490000021;36.27939089;12.359831240000005;5;3.285263;33.32;7.622344699999999;1.4487;8439.3084;33.3206;23.003526875;35.77;175.3139281;36.524594199999996;13.286739700000005;12.809766700000008;7.579429299999989;-0.005347270000015669;8.087579399090064;1.0869565217391304;25.31763985802107;0.20851441405707477;-1;1;173.96482936394185;1;6
9;15;7.42015696;8.5881958;24;178.08376704;2.764491669999984;16.103634459999995;38.26540571999999;10.347803260000006;6;7.544516;97.67;7.4635831;4.0696;13496.1583;97.6717;24.00809937;104.853;179.1259944;38.798231;14.365825600000012;11.391495599999995;3.812066300000006;1.0422273599999983;8.320335292207616;1.5;24.96100587662285;0.2041241452319315;-1;-1;176.0753018192566;1;5
9;16;7.28081226;12.7230377;25;182.0203065;3.936539460000006;16.88132945999999;41.15692081;6.70103112999999;7;11.334166999999999;96.442;7.3363065;3.8577;13369.6698;100.7212;25.012167727;103.535;183.40766250000001;39.964204200000005;14.455210500000016;8.093734400000015;4.28166810000001;1.3873560000000111;8.549879733383484;1.96;24.623653632144435;0.2;-1;1;177.13428561219789;1;4
9;17;7.04765368;19.5757294;26;183.23899568;1.2186891799999842;18.70836068;43.141579759999985;5.15522863999999;8;18.674654999999998;107.027;7.0822497;4.1164;18193.5414;108.6022;26.020048065;114.898;184.1384922;42.850492200000005;15.943347200000018;5.012497800000012;0.730829700000002;0.8994965200000138;8.776382955329126;2.4615384615384617;24.303829722449894;0.19611613513818404;-1;-1;177.26622928620853;1;3
