Z;N;dz_BE/A;dz_ME;A;dz_BE;dz_S1n;dz_S1p;dz_S2p;dz_S2n;N-Z;ame_ME;ame_ME_unc;ame_BE/A;ame_BE/A_unc;ame_BDE;ame_BDE_unc;ame_AM;ame_AM_unc;ame_BE;ame_S2p;ame_S2n;BE_diff_dz_ame;Surf;Asym;Coul;Pair;Z_parity;N_parity;ldm_BE;Z_distance;N_distance;rescaled_ame_BE;rescaled_N;rescaled_Z;rescaled_Surf;rescaled_Asym;rescaled_Coul;rescaled_Pair;rescaled_Z_parity;rescaled_N_parity;rescaled_Z_distance;rescaled_N_distance
49;65;8.51375294;-88.765686;114;970.56783516;7.464335500000061;6.787354760000085;16.32853179999995;16.99161771999991;16;-88.569807;0.301;8.511974200000001;0.0027;1989.9281;0.3018;113.904916405;0.323;970.3650588000002;2.0742984000002034;16.722310000000057;-0.2027763599998024;23.510935004498357;2.245614035087719;485.06771167175566;0.0936585811581694;-1;-1;970.3852720302624;1;15;0.4666012129569898;0.3672316384180791;0.4152542372881356;0.5197063480469846;0.14643906520106648;0.23335854307240633;0.037627062458057095;0.0;0.0;0.045454545454545456;0.5172413793103449
49;66;8.51869011;-89.7758179;115;979.64936265;9.081527489999983;7.005758489999948;17.14708513999983;16.545862990000046;17;-89.53635700000001;0.012;8.516547200000002;0.0003;497.4892;0.0097;114.903878772;0.012;979.402928;2.989068500000052;16.31187190000003;-0.2464346499997418;23.64822562214429;2.5130434782608697;483.6576231589861;0.0932504808240313;-1;1;978.2654917973364;1;16;0.47091683637973264;0.3728813559322034;0.4152542372881356;0.5228759545295063;0.1638784457239924;0.2326801713873297;0.037193732689372136;0.0;1.0;0.045454545454545456;0.5517241379310345
49;67;8.50653267;-88.8129272;116;986.75778972;7.108427070000062;7.580787270000087;17.879445959999998;16.189954560000047;18;-88.249758;0.22;8.5016177;0.0019;3276.2204;0.2397;115.905259992;0.236;986.1876532;4.142406399999978;15.822594399999945;-0.5701365199998918;23.78511886631017;2.793103448275862;482.26378942725466;0.0928476690885259;-1;-1;985.8471269095756;1;15;0.4741565733511411;0.3785310734463277;0.4152542372881356;0.5260363869141912;0.18214147737966702;0.23200961962497668;0.03676601846919442;0.0;0.0;0.045454545454545456;0.5172413793103449
49;68;8.50777626;-89.3934937;117;995.40982242;8.65203269999995;7.78284237999992;18.700890169999862;15.760459770000011;19;-88.94303500000001;4.881;8.5038653;0.0417;1454.7073;4.8567;116.904515729;5.239;994.9522401;5.196414600000018;15.549312099999865;-0.4575823200000286;23.92161929806432;3.0854700854700856;480.8858853764726;0.0924500327042048;-1;1;993.1378664467792;1;14;0.47834170323953396;0.384180790960452;0.4152542372881356;0.5291877505016925;0.20120704090827624;0.2313467313847434;0.03634379954893183;0.0;1.0;0.045454545454545456;0.48275862068965514
49;69;8.49301052;-88.0875854;118;1002.17524136;6.765418940000131;8.377747970000087;19.437166000000047;15.41745164000008;20;-87.228177;7.752;8.485667;0.0657;4424.6664;7.7396;117.906356705;8.322;1001.308706;6.109685999999987;15.12105279999983;-0.8665353600001708;24.05773138763989;3.389830508474576;479.5235951163479;0.0920574617898323;-1;-1;1000.1451390050396;1;13;0.4813769444581064;0.3898305084745763;0.4152542372881356;0.5323301484955665;0.22105473295711833;0.2306913546967161;0.035926959254309804;0.0;0.0;0.045454545454545456;0.4482758620689655
49;70;8.49084663;-88.2516479;119;1010.41074897;8.2355076099999;8.563317509999933;20.260245029999965;15.000926550000033;21;-87.698658;7.31;8.4861387;0.0614;2366.3263;7.3381;118.905851622;7.847;1009.8505053;7.488205899999826;14.898265200000024;-0.5602436699999771;24.19345951699733;3.7058823529411766;478.17661163006494;0.0916698497028211;-1;1;1006.8761236277456;1;12;0.48545569225979496;0.3954802259887006;0.4152542372881356;0.5354636820614316;0.24166483600047323;0.23004334185987263;0.03551538434992067;0.0;1.0;0.045454545454545456;0.41379310344827586
49;71;8.47188187;-86.3953857;120;1016.6258244;6.21507543000007;9.096969830000036;20.84676595999997;14.45058303999997;22;-85.727741;40.011;8.4662575;0.3334;5370.0;40.0;119.907967489;42.953;1015.9509;8.511527999999817;14.642194000000018;-0.6749244000001227;24.3288079822936;4.033333333333333;476.8446364529546;0.0912870929175276;-1;-1;1013.3377601907052;1;11;0.488368658322116;0.4011299435028249;0.4152542372881356;0.538588450383975;0.26301828976347796;0.22940254928749582;0.03510896490999513;0.0;0.0;0.045454545454545456;0.3793103448275862
49;72;8.46478176;-85.9368286;121;1024.23859296;7.612768559999949;9.268614959999924;21.673784119999937;13.82784399000002;23;-85.834593;27.419;8.4638767;0.2266;3362.0331;27.4098;120.907852778;29.435;1024.1290807;9.86707810000016;14.278575400000088;-0.109512259999974;24.463780996262468;4.371900826446281;475.5273793653664;0.0909090909090909;-1;1;1019.5367592729356;1;10;0.49227377659759886;0.4067796610169492;0.4152542372881356;0.5417045507219057;0.2850966640630009;0.2287688373594189;0.034707594195059865;0.0;1.0;0.045454545454545456;0.3448275862068966
49;73;8.44432163;-83.8341064;122;1030.20723886;5.968645899999956;9.899793119999911;22.41579645999991;13.581414459999904;24;-83.57136100000001;50.06;8.442107900000002;0.4103;6368.5921;50.0;121.910282458;53.741;1029.9371638;10.900553600000215;13.98626380000019;-0.2700750599997263;24.598382690509563;4.721311475409836;474.2245580990042;0.0905357460425185;-1;-1;1025.4796115425963;1;9;0.49504716254874725;0.4124293785310734;0.4152542372881356;0.5448120784609408;0.3078821329842094;0.22814207028074807;0.03431116853416642;0.0;0.0;0.045454545454545456;0.3103448275862069
49;74;8.43571949;-83.1489258;123;1037.59349727;7.386258409999982;10.056683469999824;23.24422100000004;13.354904309999938;25;-83.429034;19.832;8.4379362;0.1612;4385.6489;19.8392;122.910435252;21.29;1037.8661526;12.295756500000016;13.73707189999998;0.2726553299999068;24.732617117726065;5.08130081300813;472.9358980560303;0.0901669634667432;-1;1;1031.1725966856325;1;8;0.49883329056484493;0.4180790960451977;0.4152542372881356;0.5479111271649119;0.3313574503168187;0.2275221159467282;0.03391958721239843;0.0;1.0;0.045454545454545456;0.27586206896551724
49;75;8.41456699;-80.8903198;124;1043.40630676;5.812809490000063;10.703830690000132;23.98618101999989;13.199067900000044;26;-80.867778;30.561;8.4143243;0.2465;7363.697;30.5668;123.913184873;32.808;1043.3762132;13.073133999999962;13.439049399999902;-0.030093559999841;24.8664882538245;5.451612903225806;471.66113204028426;0.0898026510133874;-1;-1;1036.621791902913;1;7;0.5014643694242393;0.423728813559322;0.4152542372881356;0.551001788625074;0.35550592617990756;0.22690884581343593;0.03353275236337745;0.0;0.0;0.045454545454545456;0.24137931034482757
49;76;8.40455151;-79.9816284;125;1050.56893875;7.162631989999909;10.84511082999984;24.81355310999993;12.975441479999972;27;-80.41230800000001;1.77;8.4079365;0.0142;5481.3495;2.2131;124.913673841;1.9;1050.9920625;14.327675000000047;13.12590989999997;0.4231237500000588;25.0;5.832;470.4000000000001;0.0894427190999915;-1;1;1041.83308;1;6;0.5051009719127064;0.4293785310734463;0.4152542372881356;0.554084152907694;0.3803114047687447;0.2263021347740052;0.03315056886650876;0.0;1.0;0.045454545454545456;0.20689655172413793
49;77;8.38276005;-77.5690918;126;1056.2277663;5.658827550000069;11.507593799999997;25.55545974000006;12.821459539999978;28;-77.809377;4.192;8.3846067;0.0333;8205.7585;11.4802;125.916468202;4.5;1056.4604442;15.574444200000029;13.08423100000003;0.2326779000002261;25.133156184720164;6.222222222222222;469.1522487814432;0.0890870806374748;-1;-1;1046.8121570921612;1;5;0.5077121489088305;0.4350282485875706;0.4152542372881356;0.5571583083999895;0.40575824316128833;0.22570186104010578;0.03277294424872129;0.0;0.0;0.045454545454545456;0.1724137931034483
49;78;8.37141705;-76.4398193;127;1063.16996535;6.942199049999999;11.63348145000009;26.381025349999845;12.601026600000068;29;-76.879897;10.001;8.3748212;0.0788;6589.681;12.026;126.91746604;10.736;1063.6022924;16.614292400000153;12.610229900000151;0.4323270499999125;25.26596056564665;6.622047244094488;467.9176318929207;0.0887356509416113;-1;1;1051.5645399458024;1;4;0.511122413728064;0.4406779661016949;0.4152542372881356;0.560224341854493;0.4318312911259549;0.22510790602841219;0.03239978859047078;0.0;1.0;0.045454545454545456;0.13793103448275862
49;79;8.34900665;-73.8713989;128;1068.6728512;5.502885849999984;12.309157480000067;27.1207081;12.445084899999983;30;-74.190117;1.322;8.3514361;0.0103;9171.3131;17.7194;127.920353637;1.419;1068.9838208;17.975820800000104;12.523376600000075;0.3109696000001349;25.398416831491183;7.03125;466.69590927865073;0.0883883476483184;-1;-1;1056.0955729761872;1;3;0.5136921178805867;0.4463276836158192;0.4152542372881356;0.5632823384319006;0.4585158718758978;0.2245201542518157;0.03203101443579143;0.0;0.0;0.045454545454545456;0.10344827586206896
49;80;8.33640099;-72.5228882;129;1075.3957277099998;6.722876509999878;12.419653469999956;27.943189649999795;12.225762359999862;31;-72.83488899999999;1.971;8.338759;0.0153;7755.7081;17.2376;128.921808534;2.116;1075.6999110000002;19.44791100000008;12.09761859999993;0.3041832900000827;25.530528603808893;7.449612403100775;465.48684710200416;0.0880450906325623;-1;1;1060.4104349200743;1;2;0.5168990813290479;0.4519774011299435;0.4152542372881356;0.5663323817424754;0.4857977637184362;0.22393849321514558;0.03166653670618794;0.0;1.0;0.045454545454545456;0.06896551724137931
49;81;8.31339359;-69.7969971;130;1080.7411667;5.345438990000275;13.108991810000134;28.68037566000021;12.068315500000152;32;-69.90653;1.79;8.314176;0.0138;10225.687;2.5905;129.924952257;1.921;1080.84288;22.38287999999989;11.859059199999786;0.1017132999998011;25.66229943873142;7.876923076923077;464.290217537664;0.0877058019307029;-1;-1;1064.5141452007522;1;1;0.5193548722890278;0.4576271186440678;0.4152542372881356;0.5693745538860582;0.5136631825514332;0.22336281331517988;0.031306272618179615;0.0;0.0;0.045454545454545456;0.034482758620689655
49;82;8.29957867;-68.229126;131;1087.24480577;6.503639069999963;13.204135469999985;29.49933020000003;11.849078060000238;33;-68.02436900000001;2.205;8.2979544;0.0168;9240.2095;4.2397;130.926972839;2.367;1087.0320264000002;25.67002640000009;11.33211540000001;-0.2127793700001348;25.79373282864238;8.312977099236642;463.1057985722664;0.0873704056661038;-1;1;1068.411570001897;1;0;0.5223102176895372;0.4632768361581921;0.4152542372881356;0.5724089354907499;0.5420987651613669;0.2227930077447371;0.030950141604311462;0.0;1.0;0.045454545454545456;0.0
49;83;8.25571251;-62.6671143;132;1089.75405132;2.50924555000006;13.775553400000264;29.98705342000017;9.012884620000024;34;-62.411554;60.033;8.253716200000001;0.4548;14135.0;60.0;131.932998444;64.447;1089.4905384;26.494538400000195;8.647658400000307;-0.2635129200000392;25.92483220379743;8.757575757575758;461.933373813118;0.0870388279778489;-1;-1;1072.1074280656758;1;1;0.5234841682897842;0.4689265536723164;0.4152542372881356;0.5754356057503129;0.5710915532805796;0.22222897240065295;0.030598065237463973;0.0;0.0;0.045454545454545456;0.034482758620689655
49;84;8.22044659;-58.1608887;133;1093.31939647;3.5653451499997573;13.731063790000007;30.56600486000002;6.074590699999817;35;-57.69;200.0;8.217;2.0;13184.0;200.0;132.938067;215.0;1092.861;27.132;5.828973599999911;-0.4583964699997978;26.055600933891245;9.210526315789474;460.7727323046032;0.086710996952412;-1;1;1075.6062962295875;1;2;0.5250935789489267;0.4745762711864407;0.4152542372881356;0.5784546424603482;0.6006289783637493;0.2216706057954569;0.030249967158298335;0.0;1.0;0.045454545454545456;0.06896551724137931
49;85;8.1760006;-52.3543701;134;1095.5840804;2.2646839300000465;14.3228576099998;31.06871419999993;5.830029079999804;36;-51.97;200.0;8.173;1.0;14464.0;200.0;133.944208;215.0;1095.182;35.704;5.691461599999806;-0.4020803999999316;26.18604232957348;9.671641791044776;459.6236683519168;0.086386842558136;-1;-1;1078.912614715685;1;3;0.5262018669471847;0.480225988700565;0.4152542372881356;0.5814661220532935;0.6306988470460111;0.22111780897257258;0.02990577300568513;0.0;0.0;0.045454545454545456;0.10344827586206896
49;86;8.13965893;-47.5528564;135;1098.85395555;3.2698751499999616;14.27267009000002;31.66218696999977;5.534559080000008;37;-47.11;300.0;8.136;2.0;13522.0;300.0;134.949425;322.0;1098.36;25.288;5.499;-0.4939555500000097;26.31615964391579;10.14074074074074;458.4859813517775;0.086066296582387;-1;1;1082.0306921849942;1;4;0.5277193763217922;0.4858757062146893;0.4152542372881356;0.5844701196322928;0.6612893272473854;0.22057048542487667;0.029565410349973092;0.0;1.0;0.045454545454545456;0.13793103448275862
49;87;8.09473705;-41.5117188;136;1100.8842388;2.0302832500001387;14.884674100000211;32.17866230000004;5.3001584000001;38;-40.97;300.0;8.091;2.0;15200.0;361.0;135.956017;322.0;1100.376;16.596;5.194;-0.5082388000000719;26.445956073831777;10.617647058823527;457.3594756297967;0.0857492925712544;-1;-1;1084.964710569204;1;5;0.528682025440486;0.4915254237288136;0.4152542372881356;0.5874667090039779;0.6923889348902446;0.22002854101645958;0.02922880862896149;0.0;0.0;0.045454545454545456;0.1724137931034483
49;88;8.05744076;-36.4255371;137;1103.86938412;2.9851453199999014;14.828932440000017;32.78652696999984;5.01542857000004;39;-35.83;400.0;8.053;3.0;14320.0;500.0;136.961535;429.0;1103.261;6.557;4.901;-0.6083841199997551;26.575434761451795;11.102189781021895;456.2439602841945;0.0854357657716761;-1;1;1087.7187296910072;1;6;0.5300596259898072;0.4971751412429378;0.4152542372881356;0.5904559627102087;0.7239865211984978;0.21949188390743973;0.028895899086447296;0.0;1.0;0.045454545454545456;0.20689655172413793
50;49;8.15243149;-47.1416626;99;807.09071751;15.131843509999952;1.5749909700000444;2.0588764999999967;33.18011302999992;-1;-47.976;582.0;8.161;6.0;0.0;0.0;98.948495;625.0;807.939;-23.499966600000043;-292.437;0.8482824899999741;21.40047746918492;0.0101010101010101;529.6077757525562;0.1005037815259212;1;-1;795.4079514862103;0;1;0.3890420352006784;0.2768361581920904;0.423728813559322;0.4709825532260759;0.0006586984466904031;0.2547860762026277;0.044895444382381494;1.0;0.0;0.0;0.034482758620689655
50;50;8.24566555;-56.5460205;100;824.566555;17.475837490000004;3.1198484799999733;4.097962980000034;32.60768099999996;0;-57.148146;240.01;8.251626;2.4001;0.0;0.0;99.938648944;257.661;825.1626;-18.611149999999903;-278.0984;0.5960450000000037;21.544346900318832;0.0;527.8364990578116;0.1;1;1;809.8888630642118;0;0;0.3972663821058045;0.2824858757062147;0.423728813559322;0.4743040437210403;0.0;0.2539339424923893;0.044360518253109285;1.0;1.0;0.0;0.0
50;51;8.27257538;-59.4382935;101;835.5301133799999;10.96355837999988;3.4304853799999364;4.790165979999983;28.439395869999885;1;-60.305624;300.005;8.281103;2.9703;0.0;0.0;100.935259252;322.068;836.391403;-17.0955327000001;28.452402999999933;0.8612896200000932;21.68773755577532;0.0099009900990099;526.088683283659;0.0995037190209989;1;-1;823.8959251108256;0;1;0.402628186327995;0.288135593220339;0.423728813559322;0.4776144807986857;0.0006456549130925733;0.2530930954667039;0.04383355636691656;1.0;0.0;0.0;0.034482758620689655
50;52;8.32108021;-64.5869751;102;848.75018142;13.220068040000116;3.813445160000015;5.522127419999947;24.18362642;2;-64.934896;100.105;8.3244313;0.9814;-13835.0;412.0;101.930289525;107.466;849.0919926;-16.28949179999996;23.92939260000002;0.3418111800000361;21.830655745813875;0.0392156862745098;524.3637899729805;0.0990147542976674;1;1;837.4431026335577;0;2;0.40869277530881415;0.2937853107344633;0.423728813559322;0.48091401014296115;0.002557299851856859;0.2522632760822142;0.04331436303936431;1.0;1.0;0.0;0.06896551724137931
50;53;8.34095573;-66.8837891;103;859.1184401899999;10.368258769999898;4.104735589999905;6.223461449999945;23.58832681000001;3;-67.092;100.0;8.343;1.0;-10422.0;316.0;102.927973;108.0;859.329;-15.1157341;22.937597000000068;0.2105598100000634;21.973107636570678;0.087378640776699;522.6612981514385;0.0985329278164293;1;-1;850.5438189598492;0;3;0.4135809926459528;0.2994350282485876;0.423728813559322;0.4842027741104646;0.0056980613203995055;0.25144423370625707;0.04280274925178397;1.0;0.0;0.0;0.10344827586206896
50;54;8.3817997;-71.401123;104;871.7071688;12.58872861000009;4.517197470000042;6.9633598400000665;22.956987379999987;4;-71.62705700000001;5.745;8.3839114;0.0552;-12332.0;102.0;103.923105195;6.167;871.9267856;-13.906027199999896;22.83479300000006;0.2196168000000398;22.115099254715485;0.1538461538461538;520.980703596663;0.098058067569092;1;1;863.2109817420703;0;4;0.41959649225177287;0.3050847457627119;0.423728813559322;0.48748091183795456;0.010032484034207676;0.25063572576528076;0.04229853236215328;1.0;1.0;0.0;0.13793103448275862
50;55;8.39557362;-73.1578369;105;881.5352301;9.82806130000006;4.790005940000015;7.6731896599999345;22.416789910000148;5;-73.338001;3.971;8.397229;0.0378;-9322.5103;22.1849;104.921268421;4.263;881.709045;-12.560541000000084;22.380044999999924;0.1738148999999111;22.25663649191485;0.238095238095238;519.32151814468;0.0975900072948533;1;-1;875.4570074784176;0;5;0.4242675653620129;0.3107344632768362;0.423728813559322;0.49074855934539224;0.015526463386273783;0.24983751741117846;0.04180153583115352;1.0;0.0;0.0;0.1724137931034483
50;56;8.42968273;-77.0975952;106;893.54636938;12.011139279999952;5.230844080000111;8.421247460000018;21.83920058000001;6;-77.35369800000001;5.091;8.4320383;0.048;-10880.3964;9.0249;105.916957394;5.465;893.7960598000001;-11.343155399999931;21.869274199999985;0.2496904200000926;22.397725109111345;0.3396226415094339;517.6832690313473;0.0971285862357264;1;1;887.2938446476153;0;6;0.4300391696005341;0.3163841807909604;0.423728813559322;0.49400584963473554;0.02214718173589242;0.24904938120446332;0.041311588962474485;1.0;1.0;0.0;0.20689655172413793
50;57;8.43811893;-78.3585815;107;902.87872551;9.332356129999994;5.485598109999955;9.139445160000037;21.343495409999942;7;-78.51223900000001;5.31;8.4394946;0.0496;-7858.9903;6.7377;106.915713649;5.7;903.0259222;-10.042784599999898;21.316877200000103;0.147196689999987;22.538370740628164;0.4579439252336448;516.0654982667197;0.0966736489045663;1;-1;898.7329955480078;0;7;0.43444647064469316;0.3220338983050847;0.423728813559322;0.4972529127847007;0.029863048270048088;0.24827109681328516;0.04082852665649987;1.0;0.0;0.0;0.24137931034482757
50;58;8.46626186;-81.7647095;108;914.35628088;11.477555370000005;5.953550899999982;9.895381939999991;20.8099115;8;-82.069949;5.382;8.4690273;0.0498;-9624.6079;7.6925;107.91189429;5.778;914.6549484;-8.747168399999966;20.858888599999947;0.2986675200000945;22.678578898107716;0.5925925925925926;514.4677620404066;0.0962250448649376;1;1;909.7855369249222;0;8;0.4399993832551579;0.327683615819209;0.423728813559322;0.5004898760416927;0.038643642205836985;0.24750245072735738;0.040352189176566175;1.0;1.0;0.0;0.27586206896551724
