;Z;N;dz_BE/A;dz_ME;A;dz_BE;dz_S1n;dz_S1p;dz_S2p;dz_S2n;ame_ME;ame_BE/A;ame_AM;ame_BE;ame_S2p;ame_S2n;BE_diff_dz_ame;Surf;Asym;Coul;Pair;Z_parity;N_parity;Z_distance;N_distance;N-Z;ame_AM_unc;ame_BDE;ame_BDE_unc;ame_BE/A_unc;ame_ME_unc;rescaled_Asym;rescaled_Coul;rescaled_N;rescaled_N_distance;rescaled_N_parity;rescaled_Pair;rescaled_Surf;rescaled_Z;rescaled_Z_distance;rescaled_Z_parity;rescaled_ame_BE
38;4.0;12.0;4.14083195;59.7593613;16.0;66.2533112;0.5823774499999956;27.61099775;47.98846054;-1.999873100000002;57.447139;4.2852851;16.061672036;68.5645616;-28.8973339;-1.350000599999999;2.311250400000006;6.349604207872797;4.0;4.762203155904598;0.25;1.0;1.0;2.0;4.0;8.0;177.99;20335.4399;167.6075;10.3623;165.797;0.26084458488939966;0.002291021982161384;0.06779661016949153;0.13793103448275862;1.0;0.2036337652109244;0.12350545482960973;0.03389830508474576;0.09090909090909091;1.0;0.03598739655461387
49;5.0;11.0;5.43484879;38.2727509;16.0;86.95758064;-0.2242474100000038;21.28664689;45.98755742000001;1.682024119999994;37.111699;5.5073535;16.039841045;88.117656;15.086728499999998;2.6946246000000103;1.1600753599999931;6.349604207872797;2.25;7.937005259840997;0.25;-1.0;-1.0;3.0;3.0;6.0;26.373;23417.5656;24.8254;1.5354;24.566;0.1467250790002873;0.0038183699702689735;0.06214689265536723;0.10344827586206896;0.0;0.2036337652109244;0.12350545482960973;0.0423728813559322;0.13636363636363635;0.0;0.04532408757241953
50;5.0;12.0;5.17970181;45.2467651;17.0;88.05493077;1.0973501299999953;21.80161957;49.41261732;0.8731027199999915;43.716322;5.2696677;17.046931399;89.5843509;-21.840433099999995;1.3836938999999984;1.5294201300000054;6.611489018457944;2.8823529411764706;7.778222374656407;0.2425356250363329;-1.0;1.0;3.0;4.0;7.0;219.114;22684.4422;204.841;12.0061;204.104;0.18796153911147917;0.0037419819900758435;0.06779661016949153;0.13793103448275862;1.0;0.19570793029776523;0.12955154747262904;0.0423728813559322;0.13636363636363635;0.0;0.04602444102126758
51;5.0;13.0;4.92249775;52.7681198;18.0;88.60495949999999;0.550028729999994;23.89314302;50.19432254;1.6473788599999892;51.79264;4.9766306;18.055601683;89.57935080000001;-23.309133899999985;1.461694800000012;0.9743913000000076;6.868285455319991;3.555555555555556;7.63142828368888;0.2357022603955158;-1.0;-1.0;3.0;5.0;8.0;219.18;26873.3742;206.3572;11.3425;204.165;0.23186185323502193;0.00367136163259676;0.07344632768361582;0.1724137931034483;0.0;0.18845211580450077;0.1354801656471466;0.0423728813559322;0.13636363636363635;0.0;0.046022053450901323
52;5.0;14.0;4.75975418;59.0091324;19.0;90.43532942;1.8303699200000096;23.70546248000001;52.38040595;2.380398650000004;59.770251;4.7196346;19.064166;89.6730574;-42.4695812;0.0887065000000002;-0.7622720199999975;7.1203673589019925;4.2631578947368425;7.495123535686309;0.2294157338705617;-1.0;1.0;3.0;6.0;9.0;564.0;27356.4961;534.4964;27.6507;525.363;0.2780054128426497;0.0036057875351205386;0.0790960451977401;0.20689655172413793;1.0;0.18177694585972828;0.14129994014754627;0.0423728813559322;0.13636363636363635;0.0;0.04606679877625141
53;5.0;15.0;4.49127626;67.6903152;20.0;89.8255252;-0.6098042200000009;25.52116615;52.32933316;1.2205657000000087;69.40156900000001;4.4056529;20.074505644;88.11305800000001;-43.70678360000001;-1.4662928000000102;-1.712467200000006;7.368062997280773;5.0;7.368062997280774;0.2236067977499789;-1.0;-1.0;3.0;5.0;10.0;586.538;31898.0019;593.0377;27.3178;546.357;0.32605573111174957;0.0035446606833205658;0.0847457627118644;0.1724137931034483;0.0;0.17560889174442326;0.14701844964629782;0.0423728813559322;0.13636363636363635;0.0;0.04532189200662204
54;5.0;16.0;4.19658375;77.4589615;21.0;88.12825875;-1.6972664500000008;25.181099950000004;54.5905161;-2.3070706700000017;78.382887;4.1525265;21.084147485;87.2030565;-58.7669995;-2.470000899999999;-0.9252022500000124;7.611662611020244;5.761904761904762;7.249202486685949;0.2182178902359924;-1.0;1.0;3.0;4.0;11.0;599.75;32740.0;817.0;26.6031;558.664;0.3757404139478257;0.0034874787375553935;0.0903954802259887;0.13793103448275862;1.0;0.16988683309570327;0.152642394880776;0.0423728813559322;0.13636363636363635;0.0;0.044887362174288195
63;6.0;10.0;6.89816666;14.0773163;16.0;110.37066656;4.507874959999995;23.18883851;42.11748226;5.902274140000003;13.694133;6.9220546;16.014701255;110.7528736;42.188312;5.468396399999998;0.3822070399999973;6.349604207872797;1.0;11.905507889761497;0.25;1.0;1.0;2.0;2.0;4.0;3.84;8010.226;4.254;0.2236;3.578;0.06521114622234991;0.005727554955403461;0.05649717514124294;0.06896551724137931;1.0;0.2036337652109244;0.12350545482960973;0.05084745762711865;0.09090909090909091;1.0;0.05613250635916649
64;6.0;11.0;6.50885391;21.8688431;17.0;110.65051647;0.2798499099999958;23.69293583;44.97958272;4.787724869999991;21.03188;6.5580262000000005;17.02257865;111.4864454;14.155602199999992;4.983901399999988;0.8359289300000086;6.611489018457944;1.4705882352941178;11.66733356198461;0.2425356250363329;1.0;-1.0;2.0;3.0;5.0;18.641;13161.8007;22.9464;1.0215;17.365;0.09589874444463223;0.005612972985113765;0.06214689265536723;0.10344827586206896;0.0;0.19570793029776523;0.12955154747262904;0.05084745762711865;0.09090909090909091;1.0;0.05648279021173028
65;6.0;12.0;6.3491888;26.3053284;18.0;114.2853984;3.634881930000006;26.230467630000007;48.03208720000001;3.9147318400000017;24.919266;6.4261321;18.02675193;115.6703778;21.783367700000003;4.917504199999995;1.384979400000006;6.868285455319991;2.0;11.44714242553332;0.2357022603955158;1.0;1.0;2.0;4.0;6.0;32.206;11806.0982;35.2821;1.6667;30.0;0.13042229244469983;0.00550704244889514;0.06779661016949153;0.13793103448275862;1.0;0.18845211580450077;0.1354801656471466;0.05084745762711865;0.09090909090909091;1.0;0.05848063685733263
66;6.0;13.0;6.04438353;33.8188248;19.0;114.84328707;0.557888669999997;26.23832757000001;50.131470590000006;4.192770600000003;32.413754;6.118274;19.034797594;116.247206;4.607289199999999;4.760760600000009;1.4039189300000032;7.1203673589019925;2.5789473684210527;11.242685303529464;0.2294157338705617;1.0;-1.0;2.0;5.0;7.0;105.625;16557.4995;99.7475;5.1784;98.389;0.16817611394184978;0.005408681302680808;0.07344632768361582;0.1724137931034483;0.0;0.18177694585972828;0.14129994014754627;0.05084745762711865;0.09090909090909091;1.0;0.0587560749319198
67;6.0;14.0;5.94862747;37.7609406;20.0;118.9725494;4.129262329999989;28.53721997999999;52.24268246;4.687150999999986;37.503567;5.9614356;20.040261732;119.228712;7.100227199999994;3.5583341999999973;0.2561626000000103;7.368062997280773;3.2;11.05209449592116;0.2236067977499789;1.0;1.0;2.0;6.0;8.0;247.585;15737.0689;243.7459;11.5312;230.625;0.20867566791151973;0.005316991024980849;0.0790960451977401;0.20689655172413793;1.0;0.17560889174442326;0.14701844964629782;0.05084745762711865;0.09090909090909091;1.0;0.06017975753275323
68;6.0;15.0;5.61309242;46.9299316;21.0;117.87494082;-1.097608579999985;28.049415620000005;53.57058177;3.031653750000004;45.643;5.674;21.049;119.154;-15.406504000000016;2.9067939999999943;1.2790591800000044;7.611662611020244;3.857142857142857;10.873803730028923;0.2182178902359924;1.0;-1.0;2.0;5.0;9.0;640.0;20411.0;611.0;28.0;596.0;0.2515287068576354;0.00523121810633309;0.0847457627118644;0.1724137931034483;0.0;0.16988683309570327;0.152642394880776;0.05084745762711865;0.09090909090909091;1.0;0.060144082214818775
69;6.0;16.0;5.38717318;54.3584442;22.0;118.51780996;0.6428691399999877;30.389551209999997;55.57065116;-0.4547394399999973;53.611203;5.4210778;22.05755399;119.2637116;-29.94195409999999;0.0349995999999955;0.7459016399999996;7.851424410539689;4.545454545454546;10.706487832554124;0.2132007163556104;1.0;1.0;2.0;4.0;10.0;248.515;21846.3983;311.0627;10.5223;231.49;0.29641430101068145;0.005150725026443261;0.0903954802259887;0.13793103448275862;1.0;0.16455948926583405;0.15817773711354083;0.05084745762711865;0.09090909090909091;1.0;0.06019647000006207
70;6.0;17.0;5.03126669;65.2284927;23.0;115.71913387;-2.7986760900000007;29.92062657;57.25052437;-2.155806950000013;64.171;5.077;23.06889;116.771;-32.433;-2.383;1.0518661300000076;8.087579399090064;5.260869565217392;10.54901660750878;0.2085144140570747;1.0;-1.0;2.0;3.0;11.0;1070.0;27450.0;1082.0;43.0;997.0;0.34306733447410176;0.0050749680655732795;0.096045197740113;0.10344827586206896;0.0;0.15958347204374304;0.16362980947961836;0.05084745762711865;0.09090909090909091;1.0;0.0590061889361247
77;7.0;9.0;7.41959476;4.95211029;16.0;118.71351616;3.493555959999995;12.850724559999987;33.43795963999999;13.427935480000002;5.6839070000000005;7.3737971;16.006101925;117.9807536;29.863097599999996;13.322146399999998;-0.7327625599999976;6.349604207872797;0.25;16.667711045666096;0.25;-1.0;-1.0;1.0;1.0;2.0;2.47;10420.9094;2.3014;0.1438;2.301;0.01630278655558748;0.008018576937564846;0.05084745762711865;0.034482758620689655;0.0;0.2036337652109244;0.12350545482960973;0.059322033898305086;0.045454545454545456;0.0;0.05958385175203572
78;7.0;10.0;7.34199667;6.92305756;17.0;124.81394339;6.100427230000008;14.443276830000002;37.63211534;9.593983190000005;7.870079;7.2862294;17.008448876;123.8658998;34.2815489;8.37399530000001;-0.9480435900000116;6.611489018457944;0.5294117647058824;16.334266986778452;0.2425356250363329;-1.0;1.0;1.0;2.0;3.0;16.103;8678.843;15.0;0.8824;15.0;0.0345235480000676;0.007858162179159271;0.05649717514124294;0.06896551724137931;1.0;0.19570793029776523;0.12955154747262904;0.059322033898305086;0.045454545454545456;0.0;0.062394035682002996
79;7.0;11.0;7.06477356;12.6424561;18.0;127.16592408;2.3519806899999907;16.515407609999997;40.20834343999999;8.452407919999999;13.113167;7.038562700000001;18.014077563;126.6941286;37.1147778;8.713375000000015;-0.471795479999983;6.868285455319991;0.8888888888888888;16.02599939574665;0.2357022603955158;-1.0;-1.0;1.0;3.0;4.0;19.935;13895.9838;18.5695;1.0316;18.57;0.057965463308755474;0.007709859428453196;0.06214689265536723;0.10344827586206896;0.0;0.18845211580450077;0.1354801656471466;0.059322033898305086;0.045454545454545456;0.0;0.0637445277265389
80;7.0;12.0;6.94115734;15.9977722;19.0;131.88198946;4.716065380000003;17.596591059999994;43.82705869;7.068046069999994;15.856255;6.9485452;19.017022389;132.02235879999998;42.34930139999998;8.156458999999987;0.1403693400000065;7.1203673589019925;1.3157894736842106;15.73975942494125;0.2294157338705617;-1.0;1.0;1.0;4.0;5.0;17.61;12523.3972;16.6143;0.8634;16.404;0.0858041397662499;0.007572153823753131;0.06779661016949153;0.13793103448275862;1.0;0.18177694585972828;0.14129994014754627;0.059322033898305086;0.045454545454545456;0.0;0.06628878174748509
81;7.0;13.0;6.71872807;21.5765839;20.0;134.3745614;2.492571940000005;19.53127433;45.76960190000001;7.208637320000008;21.766498;6.7091717;20.023367295;134.183434;46.070376;7.489305399999997;-0.1911273999999991;7.368062997280773;1.8;15.472932294289626;0.2236067977499789;-1.0;-1.0;1.0;5.0;6.0;84.696;17970.3261;78.8991;3.9447;78.894;0.11738006320022985;0.007443787434973189;0.07344632768361582;0.1724137931034483;0.0;0.17560889174442326;0.14701844964629782;0.059322033898305086;0.045454545454545456;0.0;0.06732070493037745
82;7.0;14.0;6.62094688;24.9826355;21.0;139.03988448;4.665323080000007;20.06733508000002;48.60455506000001;7.157895020000012;25.231915;6.6090159;21.027087573;138.7893339;51.58627739999999;6.7669751000000105;-0.2505505800000094;7.611662611020244;2.333333333333333;15.223325222040492;0.2182178902359924;-1.0;1.0;1.0;6.0;7.0;143.906;17169.8816;134.584;6.3832;134.048;0.1521593411854831;0.007323705348866325;0.0790960451977401;0.20689655172413793;1.0;0.16988683309570327;0.152642394880776;0.059322033898305086;0.045454545454545456;0.0;0.069520042965857
83;7.0;15.0;6.35538006;32.2755432;22.0;139.81836132;0.7784768399999962;21.9434205;49.99283612000001;5.443799920000004;31.764805;6.3785347;22.034100918;140.3277634;8.090763399999997;6.144329399999988;0.509402080000001;7.851424410539689;2.909090909090909;14.989082965575774;0.2132007163556104;-1.0;-1.0;1.0;5.0;8.0;223.06;22481.7725;215.435;9.4445;207.779;0.18970515264683613;0.007211015037020566;0.0847457627118644;0.1724137931034483;0.0;0.16455948926583405;0.15817773711354083;0.059322033898305086;0.045454545454545456;0.0;0.07025465001067223
84;7.0;16.0;6.12449503;39.3018951;23.0;140.86338569;1.045024369999993;22.345575730000007;52.73512694;1.8235012099999888;36.720429;6.2366721;23.039421;143.4434583;10.475458299999998;4.654124400000001;2.580072610000002;8.087579399090064;3.5217391304347827;14.768623250512292;0.2085144140570747;-1.0;1.0;1.0;4.0;9.0;451.5;22099.0584;437.8271;18.2856;420.57;0.22965664539175404;0.007104955291802591;0.0903954802259887;0.13793103448275862;1.0;0.15958347204374304;0.16362980947961836;0.059322033898305086;0.045454545454545456;0.0;0.07174240841821375
85;7.0;17.0;5.83739233;48.1392517;24.0;140.09741592;-0.7659697699999981;24.37828205000001;54.298908620000006;0.2790545999999949;46.938;5.887;24.05039;141.288;-27.43373250000001;0.9602366000000038;1.1905840799999794;8.320335292207616;4.166666666666667;14.56058676136333;0.2041241452319315;-1.0;-1.0;1.0;3.0;10.0;430.0;28438.0;433.0;17.0;401.0;0.2717131092597913;0.007004872167641667;0.096045197740113;0.10344827586206896;0.0;0.15492178957175484;0.16900340747429807;0.059322033898305086;0.045454545454545456;0.0;0.07071316733047754
86;7.0;18.0;5.57917118;56.8287659;25.0;139.47927950000002;-0.6181364199999848;24.675526700000034;57.122309410000014;-1.384106189999983;55.983;5.613;25.0601;140.325;-31.688589600000007;-3.1184582999999986;0.8457204999999988;8.549879733383484;4.84;14.363797952084257;0.2;-1.0;1.0;1.0;2.0;11.0;540.0;28654.0;529.0;20.0;503.0;0.3156219477161736;0.006910200127591732;0.1016949152542373;0.06896551724137931;1.0;0.1505426828916527;0.17430286319278143;0.059322033898305086;0.045454545454545456;0.0;0.07025333047467291
92;8.0;8.0;7.99398994;-5.02056122;16.0;127.90383904;16.131404289999992;12.683878839999991;23.435446619999997;29.960028599999987;-4.737002169999999;7.9762072;15.99491461926;127.6193152;16.86644159999999;28.887418999999998;-0.2845238399999914;6.349604207872797;0.0;22.223614727554796;0.25;1.0;1.0;0.0;0.0;0.0;0.00032;-15412.184;5.3642;0.0002;0.0003;0.0;0.01069143591675313;0.04519774011299435;0.0;1.0;0.2036337652109244;0.12350545482960973;0.06779661016949153;0.0;1.0;0.06418630851280739
93;8.0;9.0;7.81274414;-1.86199951;17.0;132.81665038;4.912811340000005;14.10313422;26.95385877999999;21.04421563;-0.8087642100000001;7.750729099999999;16.99913175595;131.76239470000002;20.275949300000008;19.80702220000001;-1.0542556800000114;6.611489018457944;0.0588235294117647;21.779022649037937;0.2425356250363329;1.0;-1.0;0.0;1.0;1.0;0.00069;-2760.4655;0.2479;0.0002;0.00064;0.0038359497777852884;0.01047754957221236;0.05084745762711865;0.034482758620689655;0.0;0.19570793029776523;0.12955154747262904;0.06779661016949153;0.0;1.0;0.06616464771387548
94;8.0;10.0;7.83562803;-2.01527405;18.0;141.04130454;8.22465416;16.227361149999993;30.670637979999995;13.137465500000005;-0.78281634;7.7670981;17.99915961214;139.8077658;24.13738799999999;12.188450599999996;-1.2335387400000002;6.868285455319991;0.2222222222222222;21.367999194328863;0.2357022603955158;1.0;1.0;0.0;2.0;2.0;0.00069;-1655.9288;0.4633;0.0002;0.00064;0.014491365827188869;0.010279812571270927;0.05649717514124294;0.06896551724137931;1.0;0.18845211580450077;0.1354801656471466;0.06779661016949153;0.0;1.0;0.07000634880463905
95;8.0;11.0;7.59940529;2.70870972;19.0;144.38870051;3.347395970000008;17.22277643000001;33.73818404000001;11.572050130000008;3.3328580000000003;7.5664952;19.003577969;143.7634088;27.5162028;12.0010141;-0.6252917099999991;7.1203673589019925;0.4736842105263157;20.986345899921663;0.2294157338705617;1.0;-1.0;0.0;3.0;3.0;2.83;4820.3029;2.637;0.1388;2.637;0.030889490315849952;0.010096205098337507;0.06214689265536723;0.10344827586206896;0.0;0.18177694585972828;0.14129994014754627;0.06779661016949153;0.0;1.0;0.07189518622915156
96;8.0;12.0;7.56103277;3.94813538;20.0;151.2206554;6.831954889999992;19.33866594;36.93525699999999;10.17935086;3.796172;7.5685707;20.004075357;151.371414;32.14270199999999;11.563648199999996;0.1507586000000174;7.368062997280773;0.8;20.630576392386168;0.2236067977499789;1.0;1.0;0.0;4.0;4.0;0.95;3813.6349;0.8854;0.0442;0.885;0.05216891697787993;0.009925049913297585;0.06779661016949153;0.13793103448275862;1.0;0.17560889174442326;0.14701844964629782;0.06779661016949153;0.0;1.0;0.07552804312438849
97;8.0;13.0;7.34689617;8.95535278;21.0;154.28481957;3.064164169999998;19.91025816999999;39.4415325;9.89611905999999;8.062033999999999;7.3893747;21.008654948;155.1768687;36.02286869999999;11.413459899999989;0.8920491300000037;7.611662611020244;1.1904761904761905;20.29776696272065;0.2182178902359924;1.0;-1.0;0.0;5.0;5.0;12.882;8109.639;12.1342;0.5714;12.0;0.07763231693136895;0.009764940465155098;0.07344632768361582;0.1724137931034483;0.0;0.16988683309570327;0.152642394880776;0.06779661016949153;0.0;1.0;0.07734516495632505
98;8.0;14.0;7.31554604;10.3695374;22.0;160.94201288;6.657193309999997;21.90212839999998;41.96946348;9.721357479999996;9.283032;7.3648722;22.009965744;162.02718839999997;42.76347679999999;10.655774399999997;1.085175520000007;7.851424410539689;1.6363636363636365;19.98544395410103;0.2132007163556104;1.0;1.0;0.0;6.0;6.0;61.107;6489.6562;58.2558;2.5873;56.921;0.10670914836384532;0.009614686716027419;0.0790960451977401;0.20689655172413793;1.0;0.16455948926583405;0.15817773711354083;0.06779661016949153;0.0;1.0;0.08061622359817802
99;8.0;15.0;7.04261446;17.4028015;23.0;161.98013258;1.03811970000001;22.161771259999995;44.10519176;7.695313010000007;14.621371;7.1634856;23.015696686;164.76016879999997;47.98916879999999;9.583300099999994;2.7800362199999995;8.087579399090064;2.130434782608696;19.69149766734972;0.2085144140570747;1.0;-1.0;0.0;5.0;7.0;130.663;11336.1072;126.1904;5.2918;121.712;0.13892809412587592;0.009473273722403454;0.0847457627118644;0.1724137931034483;0.0;0.15958347204374304;0.16362980947961836;0.06779661016949153;0.0;1.0;0.08192123410089001
100;8.0;16.0;6.88079071;22.3153381;24.0;165.13897704;3.158844460000012;24.275591350000013;46.62116708000002;4.196964160000022;18.500404;7.039685499999999;24.019861;168.952452;18.21045199999999;6.925263600000005;3.8134749599999793;8.320335292207616;2.6666666666666665;19.414115681817773;0.2041241452319315;1.0;1.0;0.0;4.0;8.0;177.0;10955.8885;191.6327;6.8698;164.874;0.17389638992626644;0.009339829556855556;0.0903954802259887;0.13793103448275862;1.0;0.15492178957175484;0.16900340747429807;0.06779661016949153;0.0;1.0;0.08392306829126439
101;8.0;17.0;6.5812254;30.9950562;25.0;164.530635;-0.608342040000025;24.433219079999983;48.81150113;2.5505024199999866;27.32903;6.7278058000000005;25.029338919;168.195145;20.23514499999999;3.434976200000005;3.664510000000036;8.549879733383484;3.24;19.151730602779008;0.2;1.0;-1.0;0.0;3.0;9.0;177.225;15994.8633;191.1909;6.6034;165.084;0.21128411376041373;0.00921360017012231;0.096045197740113;0.10344827586206896;0.0;0.1505426828916527;0.17430286319278143;0.06779661016949153;0.0;1.0;0.08356145077334245
102;8.0;18.0;6.38972759;37.4641571;26.0;166.13291734;1.6022823400000163;26.653637839999988;51.32916454000002;0.9939402999999912;34.661041;6.497479;26.037210155;168.934454;-18.068318499999997;-0.0179979999999923;2.8015366600000107;8.776382955329126;3.8461538461538463;18.902978673016584;0.196116135138184;1.0;1.0;0.0;2.0;10.0;177.081;15986.3855;196.6301;6.3442;164.95;0.250812100855192;0.009093929479785596;0.1016949152542373;0.06896551724137931;1.0;0.1464187111097407;0.17953210677039036;0.06779661016949153;0.0;1.0;0.08391447416485652
103;8.0;19.0;6.09426355;47.1233368;27.0;164.54511585;-1.587801490000004;26.69556947000001;53.49490335;0.0144808500000124;44.67;6.185;27.047955;166.995;-20.153;-1.2001449999999896;2.449884149999974;8.999999999999998;4.481481481481482;18.666666666666668;0.1924500897298752;1.0;-1.0;0.0;1.0;11.0;537.0;19536.0;514.0;19.0;500.0;0.29224254418164225;0.008980243443412904;0.10734463276836158;0.034482758620689655;0.0;0.1425260247385665;0.18469471763589795;0.06779661016949153;0.0;1.0;0.08298837610739268
104;8.0;20.0;5.90138865;54.5009613;28.0;165.2388822;0.6937663500000042;28.967334749999992;55.92671222000001;-0.8940351399999997;52.08;5.988;28.05591;167.664;-39.185413800000006;-1.270453999999998;2.425117800000009;9.220872584116892;5.142857142857143;18.441745168233787;0.1889822365046136;1.0;1.0;0.0;0.0;12.0;750.0;18676.0;709.0;25.0;699.0;0.3353716091435139;0.008872037203506593;0.11299435028248588;0.0;1.0;0.13884378311749618;0.18979396758052053;0.06779661016949153;0.0;1.0;0.08330782663338777
108;9.0;7.0;6.96310425;10.6912613;16.0;111.409668;15.984775049999996;-0.3627667500000058;6.124087320000001;39.39299306;10.675182;6.964049;16.011460278;111.424784;-6.5559695999999965;37.4318566;0.0151160000000061;6.349604207872797;0.25;28.57321893542759;0.25;-1.0;-1.0;1.0;1.0;-2.0;5.758;-13311.5932;21.1709;0.3353;5.364;0.01630278655558748;0.013746131892968307;0.03954802259887005;0.034482758620689655;0.0;0.2036337652109244;0.12350545482960973;0.07627118644067797;0.045454545454545456;0.0;0.05645334661432581
109;9.0;8.0;7.58744287;1.18577576;17.0;128.98652879;17.576860789999998;1.08268975;13.766568589999991;33.561635839999994;1.951701;7.542328400000001;17.002095237;128.2195828;4.353683000000005;30.757687300000004;-0.7669459899999822;6.611489018457944;0.0588235294117647;28.001600548763065;0.2425356250363329;-1.0;1.0;1.0;0.0;-1.0;0.266;-14548.7507;0.4323;0.0146;0.248;0.0038359497777852884;0.013471135164273037;0.04519774011299435;0.0;1.0;0.19570793029776523;0.12955154747262904;0.07627118644067797;0.045454545454545456;0.0;0.06447293900691475
110;9.0;9.0;7.75390863;-1.32667542;18.0;139.57035534;10.583826549999998;6.753704959999993;20.856839179999994;28.16068734;0.873112;7.6316383;18.000937324;137.3694894;10.67536079999998;25.944705399999997;-2.20086594;6.868285455319991;0.0;27.473141821279967;0.2357022603955158;-1.0;-1.0;1.0;1.0;0.0;0.497;-4444.5049;0.5888;0.0257;0.463;0.0;0.013216901877348336;0.05084745762711865;0.034482758620689655;0.0;0.18845211580450077;0.1354801656471466;0.07627118644067797;0.045454545454545456;0.0;0.06884206079492088
111;9.0;10.0;7.87520552;-3.31384277;19.0;149.62890488;10.05854954;8.587600339999995;24.814961489999988;20.64237609;-1.48744512;7.7790192;18.99840316207;147.8013648;15.779005999999994;19.58178199999998;-1.8275400800000057;7.1203673589019925;0.0526315789473684;26.982444728470718;0.2294157338705617;-1.0;1.0;1.0;2.0;1.0;0.00088;-3239.4986;0.1601;0.0002;0.00082;0.003432165590649994;0.012980835126433941;0.05649717514124294;0.06896551724137931;1.0;0.18177694585972828;0.14129994014754627;0.07627118644067797;0.045454545454545456;0.0;0.07382332848347906
112;9.0;11.0;7.73759747;-0.365509033;20.0;154.7519494;5.123044520000008;10.363248889999994;27.586025320000005;15.181594060000007;-0.017463;7.7201351;19.999981252;154.40270200000003;20.21926800000001;17.033212600000027;-0.3492473999999959;7.368062997280773;0.2;26.525026790210784;0.2236067977499789;-1.0;-1.0;1.0;3.0;2.0;0.031;7024.4689;0.0297;0.0015;0.03;0.013042229244469983;0.012760778459954037;0.06214689265536723;0.10344827586206896;0.0;0.17560889174442326;0.14701844964629782;0.07627118644067797;0.045454545454545456;0.0;0.07697549685539398
113;9.0;12.0;7.75997353;-0.501617432;21.0;162.95944413;8.207494730000008;11.73878873000001;31.07745467000001;13.330539250000015;-0.0476049999999999;7.7382934;20.999948893;162.5041614;23.714827499999984;14.7027966;-0.4552827300000217;7.611662611020244;0.4285714285714285;26.09712895206941;0.2182178902359924;-1.0;1.0;1.0;4.0;3.0;1.932;5684.1712;1.8004;0.0857;1.8;0.027947634095292814;0.012554923455199414;0.06779661016949153;0.13793103448275862;1.0;0.16988683309570327;0.152642394880776;0.07627118644067797;0.045454545454545456;0.0;0.08084398036310399
114;9.0;13.0;7.62436199;2.79324341;22.0;167.73596378;4.776519649999983;13.451144209999995;33.36140237999999;12.98401437999999;2.7933760000000003;7.6242954;22.002998812;167.7344988;27.40673540000001;13.331796799999982;-0.0014649799999801;7.851424410539689;0.7272727272727273;25.695570798129896;0.2132007163556104;-1.0;-1.0;1.0;5.0;4.0;13.31;10818.0916;12.399;0.5636;12.399;0.04742628816170903;0.012361740063463826;0.07344632768361582;0.1724137931034483;0.0;0.16455948926583405;0.15817773711354083;0.07627118644067797;0.045454545454545456;0.0;0.08334149012926526
115;9.0;14.0;7.62257719;3.28131104;23.0;175.31927537;7.583311590000022;14.37726249000002;36.27939089;12.359831240000004;3.285263;7.622344699999999;23.003526875;175.3139281;31.87046979999999;12.809766700000008;-0.0053472700000156;8.087579399090064;1.0869565217391304;25.31763985802107;0.2085144140570747;-1.0;1.0;1.0;6.0;5.0;35.77;8439.3084;33.3206;1.4487;33.32;0.07088168067646729;0.01217992335737587;0.0790960451977401;0.20689655172413793;1.0;0.15958347204374304;0.16362980947961836;0.07627118644067797;0.045454545454545456;0.0;0.08696070190299877
116;9.0;15.0;7.42015696;8.5881958;24.0;178.08376704;2.764491669999984;16.103634459999995;38.26540571999999;10.347803260000006;7.544516;7.4635831;24.00809937;179.1259944;37.8379944;11.391495599999995;1.0422273599999985;8.320335292207616;1.5;24.96100587662285;0.2041241452319315;-1.0;-1.0;1.0;5.0;6.0;104.853;13496.1583;97.6717;4.0696;97.67;0.09781671933352487;0.012008352287385712;0.0847457627118644;0.1724137931034483;0.0;0.15492178957175484;0.16900340747429807;0.07627118644067797;0.045454545454545456;0.0;0.08878098080384067
117;9.0;16.0;7.28081226;12.7230377;25.0;182.0203065;3.936539460000006;16.88132945999999;41.15692081;6.70103112999999;11.334167;7.3363065;25.012167727;183.4076625;43.082662500000005;8.093734400000015;1.3873560000000111;8.549879733383484;1.96;24.623653632144435;0.2;-1.0;1.0;1.0;4.0;7.0;103.535;13369.6698;100.7212;3.8577;96.442;0.12781384659580583;0.011846057361585826;0.0903954802259887;0.13793103448275862;1.0;0.1505426828916527;0.17430286319278143;0.07627118644067797;0.045454545454545456;0.0;0.09082549668826738
118;9.0;17.0;7.04765368;19.5757294;26.0;183.23899568;1.2186891799999842;18.70836068;43.14157975999999;5.15522863999999;18.674655;7.0822497;26.020048065;184.1384922;14.288492200000007;5.012497800000012;0.8994965200000138;8.776382955329126;2.4615384615384617;24.30382972244989;0.196116135138184;-1.0;-1.0;1.0;3.0;8.0;114.898;18193.5414;108.6022;4.1164;107.027;0.16051974454732287;0.011692195045438622;0.096045197740113;0.10344827586206896;0.0;0.1464187111097407;0.17953210677039036;0.07627118644067797;0.045454545454545456;0.0;0.09117447117567822
