;Z;N;dz_BE/A;dz_ME;A;dz_BE;dz_S1n;dz_S1p;dz_S2p;dz_S2n;ame_ME;ame_BE/A;ame_AM;ame_BE;ame_S2p;ame_S2n;BE_diff_dz_ame;Surf;Asym;Coul;Pair;Z_parity;N_parity;Z_distance;N_distance;N-Z;ame_AM_unc;ame_BDE;ame_BDE_unc;ame_BE/A_unc;ame_ME_unc;ldm_BE
633;29;35;8.730546;-64.8747864;64;558.754944;7.725202710000076;6.546043680000025;18.428718559999993;18.4080242;-65.424418;8.7390736;63.929764001;559.3007104;4.067283199999947;18.77950860000006;0.545766399999934;15.999999999999998;0.5625;203.00000000000003;0.125;-1;-1;1;7;6.0;0.458;579.5996;0.6447;0.0067;0.427;561.0911875
634;29;36;8.74773502;-66.6512451;65;568.6027763000001;9.84783230000005;7.062065900000107;19.763665970000147;17.573035010000126;-67.263677;8.7570967;64.927789476;569.2112855;6.51377350000001;17.826440300000016;0.6085091999999577;16.166235625781553;0.7538461538461538;201.9535896636096;0.12403473458920845;-1;1;1;8;7.0;0.69;-1351.6527;0.3557;0.0099;0.643;569.9908004799402
635;29;37;8.72342873;-65.7233582;66;575.7462961800001;7.143519879999985;7.858932630000027;20.905109620000076;16.991352180000035;-66.258289;8.731473;65.928868804;576.277218;8.285052600000054;16.976507600000012;0.5309218199998895;16.331620904278438;0.9696969696969697;200.9284268829408;0.12309149097933274;-1;-1;1;9;8.0;0.696;2640.9396;0.9255;0.0098;0.649;578.3196643424789
636;29;38;8.72961617;-66.789978;67;584.88428339;9.137987209999892;8.310293750000028;22.21340383999984;16.281507089999877;-67.319553;8.737459699999999;66.92772949;585.4097998999999;10.433072499999893;16.198514399999986;0.5255165099999886;16.496172972233907;1.208955223880597;199.92376796199903;0.12216944435630522;-1;1;1;10;9.0;0.957;560.8226;0.8296;0.0133;0.892;586.1035510308366
637;29;39;8.69920826;-65.3804932;68;591.5461616800001;6.661878290000118;9.120476120000035;23.328481540000098;15.79986550000001;-65.567043;8.7018913;67.929610887;591.7286083999999;12.359761599999853;15.451390399999916;0.18244671999991624;16.659908371007916;1.4705882352941178;198.93890584203572;0.12126781251816648;-1;-1;1;11;10.0;1.7;4440.1115;1.7645;0.0233;1.584;593.3667143368111
638;29;40;8.69681072;-65.8428955;69;600.07993968;8.533777999999984;9.509573920000093;24.60769167000001;15.195656290000102;-65.736221;8.6952044;68.929429267;599.9691036;13.786075800000107;14.559303700000047;-0.11083608000012646;16.82284307569508;1.7536231884057971;197.97316778933924;0.1203858530857692;-1;1;1;10;11.0;1.5;2681.6854;1.6075;0.0203;1.397;600.1319999145754
639;29;41;8.65422916;-63.4875488;70;605.7960412;5.716101519999938;10.386111910000068;25.68744823999998;14.249879519999922;-62.976381;8.6468655;69.932392078;605.280585;14.886724999999977;13.551976600000053;-0.5154561999999032;16.984992522418104;2.057142857142857;197.02591326005006;0.11952286093343936;-1;-1;1;9;12.0;1.161;6588.3675;2.2018;0.0155;1.082;606.4209458679097
640;29;42;8.637043;-62.8502197;71;613.230053;7.4340118000000075;10.706583200000068;26.92601576000004;13.150113319999946;-62.711134;8.6350233;70.932676831;613.0866543000001;16.776511900000042;13.117550700000022;-0.1433987000000343;17.146371633935342;2.380281690140845;196.0965319261338;0.11867816581938534;-1;1;1;8;13.0;1.6;4617.6517;3.0437;0.021;1.49;612.2538748398491
641;29;43;8.59180546;-60.1588135;72;618.60999312;5.379940120000015;11.525717869999994;27.969839519999937;12.813951920000022;-59.783006;8.586525600000002;71.935820306;618.2298432;17.893843200000003;12.94925820000004;-0.38014991999989434;17.306994843688898;2.7222222222222223;195.18444184826927;0.11785113019775792;-1;-1;1;7;14.0;1.5;8362.4883;2.5578;0.0194;1.397;617.6499784305521
642;29;44;8.57063389;-59.133667;73;625.65627397;7.0462808500000165;11.782075090000035;29.169156970000017;12.426220970000031;-58.987445;8.5685699;72.936674376;625.5056027;19.459602700000048;12.418948399999994;-0.15067126999997527;17.466876118408518;3.0821917808219177;194.28908778284546;0.11704114719613057;-1;1;1;6;15.0;2.084;6605.9659;2.691;0.0266;1.942;622.6273946787396
643;29;45;8.52462959;-56.2285767;74;630.82258966;5.166315689999919;12.600428370000031;30.17283957999996;12.212596539999936;-56.006213;8.5215633;73.93987486;630.5956842;20.90968420000002;12.365841000000016;-0.22690545999989808;17.626028979376553;3.4594594594594597;193.40993961153737;0.11624763874381928;-1;-1;1;5;16.0;6.6;9750.5077;6.6424;0.0831;6.148;627.2032792625869
644;29;46;8.50064659;-54.8831177;75;637.5484942500001;6.725904590000141;12.79289967000011;31.328584890000116;11.89222028000006;-54.470219;8.4950801;74.941523817;637.1310074999999;22.356007499999947;11.625404799999902;-0.41748675000019375;17.784466522450312;3.8533333333333335;192.5464908830621;0.11547005383792515;-1;1;1;4;17.0;0.77;8088.6967;2.0837;0.0096;0.718;631.3938710060202
645;29;47;8.45467472;-51.8186035;76;642.5552787199999;5.006784469999843;13.606089469999915;32.28703710000002;11.732689059999984;-50.981627;8.4436018;75.945268974;641.7137368000001;23.75773680000007;11.118052600000054;-0.8415419199999405;17.942201436929967;4.2631578947368425;191.69825745772548;0.11470786693528089;-1;-1;1;3;18.0;0.98;11321.3964;1.7183;0.012;0.913;635.2145522147146
646;29;48;8.42883968;-50.2125854;77;649.02065536;6.465376640000045;13.73410328;33.394319859999996;11.472161109999888;-48.862828;8.4112501;76.947543599;647.6662577;25.35225769999996;10.535250200000009;-1.3543976600000178;18.099246023352887;4.688311688311688;190.86477624626687;0.11396057645963795;-1;1;1;2;19.0;1.3;9926.375;2.3148;0.0157;1.211;638.6799043116441
647;29;49;8.38355255;-47.0376587;78;653.9170988999999;4.89644353999995;14.538847079999982;34.303096579999874;11.361820179999995;-44.789474;8.3546695;77.951916524;651.664221;27.89822100000002;9.950484199999948;-2.2528778999999304;18.25561221028858;5.128205128205129;190.0456040353119;0.11322770341445958;-1;-1;1;1;20.0;14.312;12693.768;13.4727;0.1709;13.332;641.8037591938589
648;29;50;8.35665035;-45.2245483;79;660.1753776500001;6.258278750000159;14.601628310000137;35.35637746000009;11.154722290000109;-42.408038999999995;8.320938;78.9544731;657.354102;18.222101999999957;9.687844299999997;-2.821275650000075;18.41131157020244;5.582278481012659;189.24031639246058;0.1125087900926024;-1;1;1;0;21.0;112.7;11024.2629;105.003;1.3289;104.979;644.5992466894872
649;29;51;8.27852917;-39.2601318;80;662.2823336;2.1069559499999286;15.544269770000028;36.25448024000002;8.365234700000087;-36.679;8.246;79.960623;659.68;22.466;8.01577899999998;-2.6023335999999517;18.566355334451114;6.05;188.44850664467884;0.11180339887498948;-1;-1;1;1;22.0;322.0;14969.0;300.0;4.0;300.0;647.0788384560663
650;29;52;8.2148571;-34.3098145;81;665.4034250999999;3.1210914999999204;15.708982699999865;37.327146539999944;5.228047449999849;-31.91;8.185;80.965743;662.985;10.905;5.630898000000045;-2.418425099999922;18.720754407467133;6.530864197530864;187.66978492423848;0.1111111111111111;-1;1;1;2;23.0;322.0;14289.0;300.0;4.0;300.0;649.254388627641
651;29;53;8.13387203;-27.8125;82;666.97750646;1.5740813600000365;16.671201559999872;38.233533660000035;4.695172859999957;-25.73;8.108;81.972378;664.856;12.482;5.176;-2.121506459999978;18.874519380186243;7.024390243902439;186.90377727696628;0.11043152607484655;-1;-1;1;3;24.0;429.0;16584.0;400.0;5.0;400.0;651.1371714880775
652;29;54;8.06614304;-22.25354;83;669.48987232;2.5123658600000454;16.80568500000004;39.31201801000009;4.086447220000082;-20.39;8.044;82.97811;667.652;-13.932;4.667;-1.837872319999974;19.027660542766455;7.530120481927711;186.15012482802848;0.10976425998969035;-1;1;1;4;25.0;537.0;15900.0;583.0;6.0;500.0;652.7379164213114
653;29;55;7.98319912;-15.2810059;84;670.58872608;1.0988537599999972;17.78499863000002;40.22404905999997;3.6112196200000426;-13.72;7.965;83.985271;669.06;-14.362;4.204;-1.5287260800000695;19.180187896644355;8.047619047619047;185.40848300089547;0.1091089451179962;-1;-1;1;5;26.0;537.0;18110.0;640.0;6.0;500.0;654.0668403653841
654;30;24;7.73493147;-5.30230713;54;417.68629938000004;20.60127189000002;-0.525746579999975;-3.12671193999995;38.588423860000034;-5.702;7.742;53.993879;418.068;-35.155771200000075;-249.584;0.38170061999994687;14.286609467713793;0.6666666666666666;230.17315253538894;0.13608276348795434;1;1;2;4;-6.0;232.0;0.0;0.0;4.0;217.0;414.3476982207919
655;30;25;7.8996129;-14.0233154;55;434.47870950000004;16.79241012;0.0769266600000833;-1.7276934699999629;37.39368201000002;-14.27;7.904;54.984681;434.72;-32.63273749999999;-234.34;0.24129049999993413;14.462447418811122;0.45454545454545453;228.76962280664873;0.13483997249264842;1;-1;2;3;-5.0;429.0;0.0;0.0;7.0;400.0;432.72551296855937
656;30;26;8.10623646;-25.4224548;56;453.94924176;19.47053225999997;0.8772372100000325;-0.41008193999999776;36.26294237999997;-25.39;8.106;55.972743;453.936;-30.05974160000001;35.868;-0.01324176000002808;14.637222840091884;0.2857142857142857;227.39971197999895;0.1336306209562122;1;1;2;2;-4.0;429.0;-21550.0;640.0;7.0;400.0;450.09019407230056
657;30;27;8.24153423;-33.169281;57;469.76745110999997;15.818209349999961;1.492327429999932;0.8900591599999643;35.28874160999993;-32.55;8.231;56.965056;469.167;-25.07637480000005;34.447;-0.6004511099999945;14.810960957438846;0.15789473684210525;226.0620356661719;0.13245323570650439;1;-1;2;1;-3.0;215.0;-17140.0;447.0;4.0;200.0;466.4953248966386
658;30;28;8.41916561;-43.6420593;58;488.31160538;18.544154270000035;2.178158660000065;2.1048028999999815;34.362363619999996;-42.298871;8.3959467;57.954590296;486.9649086;-19.494693199999922;33.02890860000002;-1.346696780000002;14.983685966957935;0.06896551724137931;224.75528950436907;0.13130643285972254;1;1;2;0;-2.0;53.678;-18759.0;304.0;0.8621;50.001;481.990791935804
659;30;29;8.49218369;-48.2979126;59;501.03883770999994;12.727232329999936;2.9141334499999516;5.219517789999941;31.27138659999997;-47.215678;8.473780199999998;58.949311886;499.95303179999996;-15.505849000000104;30.78603179999994;-1.0858059100000332;15.155421094002051;0.01694915254237288;223.47824325053875;0.13018891098082386;1;-1;2;1;-1.0;0.814;-13456.0;170.0;0.0129;0.759;496.62309798776994
660;30;30;8.6035881;-55.4029846;60;516.215286;15.176448290000053;5.245980109999948;8.282184340000015;27.90368061999999;-54.17447;8.5830524;59.941841317;514.983144;-11.86347000000003;28.018235400000005;-1.2321419999999534;15.32618864787106;0.0;222.22973539413042;0.12909944487358058;1;1;2;2;0.0;0.588;-14584.0;200.0;0.0091;0.548;510.4356440274728
661;30;31;8.62464142;-57.2194824;61;526.10312662;9.88784062000002;5.854083819999914;9.624233170000025;25.064288910000073;-56.348906;8.610309800000001;60.939506964;525.2288978;-9.437816299999948;25.275866000000097;-0.8742288199999848;15.496010072571343;0.01639344262295082;221.0086682481487;0.12803687993289598;1;-1;2;3;1.0;17.068;-9214.2438;37.6786;0.2606;15.899;523.4689833691607
662;30;32;8.68561649;-61.5531921;62;538.50822238;12.405095759999995;6.589427740000019;11.014039780000076;22.292936380000015;-61.168088000000004;8.6793451;61.934333359;538.1193962000001;-7.143044799999916;23.136252200000047;-0.38882617999991;15.664905993978548;0.06451612903225806;219.8140034638926;0.1270001270001905;1;1;2;4;2.0;0.66;-9181.0666;0.3763;0.0099;0.615;535.7610512449003
663;30;33;8.69009686;-62.449646;63;547.47610218;8.967879799999992;7.129182379999975;12.312412539999968;21.372975559999986;-62.213429;8.686286599999999;62.93321114;547.2360557999999;-4.864160700000124;22.007157999999936;-0.24004638000008072;15.832896263712227;0.14285714285714285;218.6447579274546;0.12598815766974242;1;-1;2;5;3.0;1.674;-5666.3294;2.033;0.0248;1.56;547.347372529374
664;30;34;8.73311901;-65.8218079;64;558.91961664;11.44351445999996;7.889875350000011;13.65663313999994;20.411394259999952;-66.004018;8.7359057;63.929141776;559.0979648;-2.6597120000000576;20.978568599999882;0.1783481600000414;15.999999999999998;0.25;217.50000000000003;0.125;1;1;2;6;4.0;0.69;-7171.1912;1.4825;0.0101;0.644;558.2612500000001
665;30;35;8.72492313;-65.9508057;65;567.12000345;8.200386810000055;8.36505944999999;14.911103130000015;19.643901270000015;-65.912024;8.724266;64.929240534;567.07729;-0.7784660000000149;19.84123419999995;-0.04271345000006477;16.166235625781553;0.38461538461538464;216.37884606815314;0.12403473458920845;1;-1;2;7;5.0;0.693;-3254.538;0.6305;0.0099;0.646;568.5339352275118
666;30;36;8.75379944;-68.5101624;66;577.75076304;10.630759590000025;9.147986739999965;16.21005264000007;18.83114640000008;-68.899229;8.7596335;65.926033639;578.135811;1.3282434000000358;19.03784620000003;0.38504795999995167;16.331620904278438;0.5454545454545454;215.28045737457944;0.12309149097933274;1;1;2;8;6.0;0.798;-5175.5;0.8;0.0113;0.744;578.1947839382915
667;30;37;8.73594189;-67.9961548;67;585.30810663;7.5573435899999595;9.561810449999939;17.420743079999966;18.188103179999985;-67.880376;8.734153399999999;66.927127422;585.1882777999999;2.572994299999904;18.110987800000004;-0.11982883000007405;16.496172972233907;0.7313432835820896;214.20403710214183;0.12216944435630522;1;-1;2;9;7.0;0.81;-1001.2201;1.1196;0.0113;0.755;587.2713974700079
668;30;38;8.75363636;-69.8639526;68;595.24727248;9.939165849999995;10.362989090000042;18.67328284000007;17.496509439999954;-70.007154;8.755682;67.924844232;595.386376;4.978640400000033;17.250565000000062;0.13910352000004877;16.659908371007916;0.9411764705882353;213.14882768789542;0.12126781251816648;1;1;2;10;8.0;0.835;-2921.1;1.2;0.0115;0.778;595.7897517514235
669;30;39;8.72845554;-68.8087158;69;602.2634322600001;7.016159780000066;10.71727057999999;19.837746700000025;16.95532563000006;-68.417906;8.7227311;68.92655036;601.8684459000001;6.8745597000001;16.680168100000127;-0.3949863599999617;16.82284307569508;1.173913043478261;212.11410834572064;0.1203858530857692;1;-1;2;11;9.0;0.853;909.9134;1.4234;0.0115;0.795;603.7743150714151
670;30;40;8.73732376;-70.0865479;70;611.6126632;9.349230939999984;11.53272351999999;21.042297440000084;16.36539072000005;-69.56474800000001;8.7298086;69.925319175;611.0866020000001;8.786183000000078;15.700226000000024;-0.526061200000072;16.984992522418104;1.4285714285714286;211.09919277862508;0.11952286093343936;1;1;2;10;10.0;2.058;-654.5979;1.5737;0.0274;1.918;611.2481557577487
671;30;41;8.69964314;-68.0772095;71;617.67466294;6.061999739999919;11.878621739999971;22.26473365000004;15.411230679999903;-67.328786;8.6890417;70.927719578;616.9219606999999;10.357856299999986;15.053514799999888;-0.7527022399999623;17.146371633935342;1.704225352112676;210.1034270637148;0.11867816581938534;1;-1;2;9;11.0;2.849;2810.3405;2.7748;0.0374;2.654;618.2330407599411
672;30;42;8.69346714;-68.2608032;72;625.9296340799999;8.254971139999952;12.699581079999916;23.406164279999985;14.316970879999872;-68.145495;8.6918053;71.926842806;625.8099816;12.354732000000077;14.723379599999985;-0.1196524799998997;17.306994843688898;2.0;209.1261876945742;0.11785113019775792;1;1;2;8;12.0;2.3;442.7892;2.2934;0.0298;2.142;624.7495260201221
673;30;43;8.65124798;-65.8008423;73;631.5411025400001;5.6114684600001965;12.931109420000098;24.456827290000092;13.866439600000149;-65.59341099999999;8.6483455;72.92958258;631.3292215;13.920559800000046;14.407260800000047;-0.2118810400000939;17.466876118408518;2.315068493150685;208.16687976733442;0.11704114719613057;1;-1;2;7;13.0;2.0;4105.9329;2.5064;0.0255;1.863;630.8170394189756
674;30;44;8.64070606;-65.6005859;74;639.41224844;7.871145899999874;13.755974469999956;25.53804955999999;13.48261436000007;-65.75672;8.6427547;73.92940726;639.5638478;15.521847799999989;13.753866199999932;0.15159935999997742;17.626028979376553;2.6486486486486487;207.22493529807576;0.11624763874381928;1;1;2;6;14.0;2.7;2292.9057;3.9102;0.034;2.515;636.4539569987994
675;30;45;8.59666634;-62.8670044;75;644.7499755;5.33772706000002;13.927385840000056;26.527814210000088;13.208872959999894;-62.558915999999996;8.5924981;74.932840244;644.4373575000001;16.762357500000043;13.108136000000057;-0.31261800000004314;17.784466522450312;3.0;206.29981166042367;0.11547005383792515;1;-1;2;5;15.0;2.1;5901.7231;2.0679;0.0261;1.956;641.6776730908658
676;30;46;8.58290958;-62.3468018;76;652.30112808;7.551152580000007;14.752633829999922;27.545533500000033;12.888879640000027;-62.303024;8.5822735;75.933114956;652.252786;18.564785999999962;12.688938199999974;-0.04834207999999762;17.942201436929967;3.3684210526315788;205.39099013327728;0.11470786693528089;1;1;2;4;16.0;1.562;3993.6241;2.4384;0.0192;1.456;646.504664908276
677;30;47;8.53791904;-59.394043;77;657.41976608;5.118638000000033;14.864487360000112;28.470576830000027;12.66979058000004;-58.789203;8.5300037;76.936887197;656.8102848999999;19.866284899999968;12.372927399999927;-0.6094811800001025;18.099246023352887;3.7532467532467533;204.49797454957164;0.11396057645963795;1;-1;2;3;17.0;2.117;7203.1495;3.1237;0.0256;1.973;650.9505521072276
678;30;48;8.52187443;-58.6090698;78;664.70620554;7.286439459999997;15.685550180000064;29.419653460000063;12.40507746000003;-57.483242;8.50738;77.938289204;663.5756399999999;21.011639999999897;11.322853999999934;-1.1305655400001342;18.25561221028858;4.153846153846154;203.62029003783417;0.11322770341445958;1;1;2;2;18.0;2.086;6220.8433;2.2088;0.0249;1.944;655.0301517680497
679;30;49;8.47662926;-55.4852905;79;669.6537115399999;4.947505999999862;15.736612639999976;30.275459719999958;12.233945459999859;-53.432302;8.450582500000001;78.942638067;667.5960175000001;23.746017500000075;10.785732600000104;-2.057694039999774;18.41131157020244;4.569620253164557;202.7574818490649;0.1125087900926024;1;-1;2;1;19.0;2.388;9116.0536;2.5295;0.0282;2.225;658.7575292016771
680;30;50;8.4590807;-54.4865723;80;676.726456;7.072744460000081;16.551078349999898;31.152706660000035;12.020250459999943;-51.648619;8.4235457;79.944552929;673.8836560000001;26.843656000000074;10.308016000000178;-2.842800000000011;18.566355334451114;5.0;201.90911426215592;0.11180339887498948;1;1;2;0;20.0;2.774;7575.0553;3.8774;0.0323;2.585;662.1460449466847
681;30;51;8.38219833;-48.6467896;81;678.9580647299999;2.231608729999948;16.675731129999917;32.220000899999945;9.304353190000029;-46.199669;8.3519262;80.950402617;676.5060222;28.506022200000007;8.910004699999932;-2.4520425299999715;18.720754407467133;5.444444444444445;201.0747695616841;0.1111111111111111;1;-1;2;1;21.0;5.4;11428.2924;5.996;0.0621;5.03;665.2083982859587
682;30;52;8.32967377;-44.6506348;82;683.03324914;4.07518441000002;17.629824040000017;33.33880673999988;6.306793139999968;-42.31396;8.3011175;81.954574097;680.691635;30.02163500000001;6.807978999999934;-2.3416141399999333;18.874519380186243;5.902439024390244;200.25404708246387;0.11043152607484655;1;1;2;2;22.0;3.3;10616.7652;3.9162;0.0375;3.074;667.956667579987
683;30;53;8.24943256;-38.2489014;83;684.70290248;1.6696533400000817;17.725396020000062;34.396597579999934;5.7448377500001016;-36.29;8.226;82.961041;682.758;13.392;6.2519777999999935;-1.944902479999996;19.027660542766455;6.373493975903615;199.44656231574479;0.10976425998969035;1;-1;2;3;23.0;322.0;12967.0;300.0;4.0;300.0;670.4023476851443
