Z,N,BE/A_DZ10,MassExcess_DZ10,A,BE,S1n,S1p,S2p,S2n,MassExcess_AME,BE/A_AME,Atomic_Mass,diff
47,68,8.49312115,-85.270752,115,976.7089322500001,7.830588490000082,9.000294610000196,21.173998570000094,14.206654739999976,-84.982587,8.4905553,114.908767445,0.0025658499999998696
56,59,8.10393429,-47.5552979,115,931.95244335,11.355933629999981,1.2994373099999166,0.7117717799999355,25.44668643,-48.92,8.116,114.947482,-0.012065709999999896
48,67,8.51458263,-88.5211182,115,979.1770024499999,6.533398289999923,10.298658689999911,19.117115979999994,15.396522050000044,-88.08448,8.510725200000001,114.905437426,0.003857429999998274
41,74,8.07866287,-32.9139404,115,929.0462300500001,4.052803030000064,15.768130450000058,35.065214590000096,7.0471787300000415,-30.88,8.061,114.966849,0.017662870000000552
49,66,8.51869011,-89.7758179,115,979.64936265,9.081527489999985,7.005758489999948,17.14708513999983,16.545862990000046,-89.53635700000001,8.516547200000002,114.903878772,0.0021429099999981105
53,62,8.3696785,-75.7688599,115,962.5130274999999,11.671144719999916,1.699449579999964,6.486144930000023,21.42444886999988,-76.33780499999999,8.3745651,114.918048,-0.00488660000000074
50,65,8.5124588,-89.8416138,115,978.9327619999999,7.655971099999988,8.364926839999953,15.152281600000038,17.724421500000062,-90.03384600000001,8.5140702,114.903344695,-0.0016114000000015949
42,73,8.18623543,-46.0670776,115,941.41707445,3.0169795299999578,16.42364742999996,32.18970801000012,8.03144478999991,-44.55,8.173,114.952174,0.013235429999999937
46,69,8.46182442,-80.8892212,115,973.1098082999999,5.401170660000048,12.29220845999987,23.20312776999981,13.049921830000017,-80.425822,8.4577342,114.913659333,0.004090219999998368
44,71,8.35407257,-66.9330444,115,960.71834555,4.377027530000078,14.302625629999966,27.332715889999918,10.81166501999985,-66.105296,8.346814,114.929033049,0.007258569999999409
43,72,8.27411747,-56.9559326,115,951.52350905,5.107789130000015,13.123414130000015,29.524457729999995,9.452543450000121,-55.796,8.264,114.9401,0.01011747000000085
45,70,8.41211319,-74.3900757,115,967.39301685,6.57541700999991,11.051698830000078,25.322051250000072,11.858083169999986,-74.229228,8.4106538,114.920311649,0.0014593899999990612
51,64,8.47775078,-86.6325073,115,974.9413397,10.343040439999868,3.664548800000034,11.83784004000006,18.914457130000073,-87.003412,8.4809156,114.906598,-0.00316482000000029
51,65,8.4752779,-86.7520142,116,983.1322364,8.190896700000053,4.199474400000099,12.564401240000052,18.53393713999992,-86.82202000000001,8.4758208,115.906792732,-0.0005428999999992357
43,73,8.2350235,-52.6237793,116,955.262726,3.7392169500000136,13.84565155000007,30.26929898000003,8.847006080000028,-51.214,8.223,115.94502,0.012023499999999743
45,71,8.38274384,-71.3239746,116,972.39828544,5.005268590000014,11.679939890000014,25.98256551999998,11.580685599999924,-70.735742,8.377612300000001,115.92406206,0.005131539999998935
56,60,8.15059662,-53.0007324,116,945.46920792,13.516764570000078,1.7546036699999377,1.544019779999985,24.87269820000006,-54.38,8.162,115.941621,-0.011403380000000851
41,75,8.0337019,-27.7057495,116,931.9094204,2.863190349999968,16.48896190000005,35.74970558000007,6.915993380000032,-25.23,8.012,115.972914,0.02170190000000005
44,72,8.33230782,-64.69104,116,966.54770712,5.82936157000006,15.024198070000011,28.147612200000026,10.206389100000138,-64.068917,8.326884,115.931219191,0.005423820000000745
48,68,8.51402569,-88.8996582,116,987.62698004,8.449977590000117,10.918047789999946,19.918342400000142,14.98337588000004,-88.712489,8.5123511,115.90476323,0.0016745900000003644
52,64,8.45273113,-84.9189453,116,980.51681108,10.874301080000123,5.575471380000067,9.240020180000101,19.70323316000008,-85.263793,8.4556435,115.908465558,-0.0029123700000006636
55,61,8.22621441,-60.9899902,116,954.2408715600001,10.52626730999998,0.25400731000013366,3.3989887800000815,23.587865520000037,-62.043,8.235,115.933395,-0.008785589999998678
47,69,8.47187996,-83.2285156,116,982.73807536,6.02914310999995,9.628267060000098,21.920475519999968,13.859731600000032,-82.542664,8.465907300000001,115.911386809,0.005972659999999408
49,67,8.50653267,-88.8129272,116,986.75778972,7.108427070000062,7.580787270000087,17.879445959999998,16.189954560000047,-88.249758,8.5016177,115.905259992,0.004914969999999741
50,66,8.52222061,-91.414978,116,988.57759076,9.64482876000011,8.928228110000077,15.933986600000026,17.300799860000097,-91.525979,8.5231166,115.901742825,-0.0008959900000000687
42,74,8.15721321,-42.8153076,116,946.23673236,4.819657910000046,17.190502309999943,32.95863276,7.836637440000004,-41.21,8.143,115.955759,0.014213209999999421
53,63,8.37795067,-77.0267334,116,971.8422777200001,9.329250220000176,2.1997677200001817,7.243978459999994,21.000394940000092,-77.420654,8.381285799999999,115.916885513,-0.0033351299999981876
46,70,8.4513588,-80.0656738,116,980.3576208,7.247812500000009,12.964603949999969,24.016302780000046,12.648983160000057,-79.831026,8.4492755,115.914297872,0.0020832999999989
55,62,8.26281929,-65.4276123,117,966.74985693,12.508985369999891,0.5981923699998788,4.236829430000057,23.03525267999987,-66.493101,8.2718652,116.928616723,-0.0090459100000011
45,72,8.3619566,-69.203186,117,978.3489222,5.950636759999952,11.801215079999906,26.825413149999918,10.955905349999966,-68.896758,8.3592766,116.926036291,0.0026799999999997937
51,66,8.48733902,-88.5670776,117,993.01866534,9.886428939999973,4.441074579999963,13.36930269000004,18.077325640000026,-88.639564,8.4878981,116.904841519,-0.0005590800000003782
42,75,8.11196232,-37.6069336,117,949.09959144,2.862859080000021,17.190171039999996,33.679132940000045,7.682516990000067,-35.689,8.096,116.961686,0.015962319999999863
43,74,8.20644569,-49.4437866,117,960.1541457300001,4.891419730000052,13.917413370000077,31.10791568000002,8.630636680000066,-48.14,8.195,116.94832,0.011445690000000397
56,61,8.17368889,-55.7818604,117,956.3216001299999,10.852392209999834,2.080728569999792,2.3347358799999256,24.369156779999912,-57.457906,8.1879546,116.938316403,-0.014265710000000098
50,67,8.51165009,-90.6291504,117,995.86306053,7.285469769999963,9.105270809999979,16.686058080000066,16.930298530000073,-90.397742,8.509611999999999,116.902954036,0.0020380900000009916
44,73,8.29350853,-60.4125366,117,970.34049801,3.792790889999992,15.07777200999999,28.92342356000006,9.622152460000052,-59.489871,8.2855625,116.936135,0.007946030000001159
48,69,8.49399567,-86.9989624,117,993.79749339,6.170513349999965,11.05941802999996,20.68768509000006,14.620490940000082,-86.418397,8.488974,116.907226039,0.005021669999999645
46,71,8.42227936,-77.043396,117,985.4066851199999,5.049064319999957,13.008399679999911,24.688339569999926,12.296876819999966,-76.42389,8.4169243,116.917955584,0.005355059999999412
52,65,8.452425,-85.2645264,117,988.933725,8.416913919999956,5.801488599999971,10.00096300000007,19.29121500000008,-85.0955,8.4509203,116.908646227,0.0015046999999999144
47,70,8.46282482,-82.569519,117,990.15050394,7.4124285799999825,9.792883140000072,22.75748709000004,13.441571689999932,-82.18191800000001,8.459451499999998,116.911774086,0.0033733200000014563
53,64,8.40179539,-80.1231689,117,983.01006063,11.167782909999914,2.493249549999973,8.06872093000004,20.49703313000009,-80.438568,8.4044307,116.913645649,-0.0026353100000005014
49,68,8.50777626,-89.3934937,117,995.40982242,8.65203269999995,7.78284237999992,18.700890169999866,15.760459770000011,-88.94303500000001,8.5038653,116.904515729,0.003910960000000685
44,74,8.27089405,-57.9661255,118,975.9654979000001,5.624999890000026,15.811352169999964,29.72876554000004,9.417790780000018,-57.0,8.263,117.938808,0.007894050000000874
47,71,8.43880558,-80.126709,118,995.7790584400001,5.628554500000064,10.372373320000179,23.38077300000009,13.040983080000046,-79.55380199999999,8.43389,117.914595484,0.004915580000000475
45,73,8.32909012,-65.6155396,118,982.83263416,4.483711960000051,12.492136149999965,27.569908159999954,10.434348720000003,-64.88683999999999,8.3228539,117.930341116,0.0062362199999999035
55,63,8.27820206,-67.4343262,118,976.82784308,10.077986150000015,1.0699174699999503,4.985565359999896,22.586971519999906,-68.40937699999999,8.2864053,117.926559517,-0.008203240000000278
42,76,8.08248138,-34.1687622,118,953.7328028400001,4.63321140000005,17.96522334000008,34.42227120000018,7.496070480000071,-32.37,8.067,117.965249,0.015481380000000655
49,69,8.49301052,-88.0875854,118,1002.1752413600001,6.765418940000131,8.377747970000087,19.437166000000047,15.417451640000081,-87.228177,8.485667,117.906356705,0.007343520000000936
50,68,8.51779366,-91.7943115,118,1005.0996518800001,9.23659135000014,9.689829460000169,17.47267184000009,16.522061120000103,-91.65284299999999,8.516534100000001,117.90160663,0.0012595599999993823
53,65,8.40621662,-80.9753418,118,991.9335611600001,8.92350053000007,2.9998361600000862,8.801324760000057,20.091283439999984,-80.97105599999999,8.406120300000001,117.913074,9.63199999990394e-05
48,70,8.49023247,-86.977417,118,1001.84743146,8.049938070000053,11.696927520000031,21.489810660000103,14.220451420000018,-86.701649,8.487834999999999,117.906921956,0.002397470000001789
43,75,8.16736698,-44.9675293,118,963.7493036400001,3.5951579100000117,14.649712200000067,31.839883240000063,8.486577640000064,-43.29,8.153,117.953526,0.01436698000000014
52,66,8.4691267,-87.616333,118,999.3569506,10.423225600000023,6.338285260000021,10.779359839999984,18.84013951999998,-87.690758,8.469697,117.905860104,-0.0005702999999996905
56,62,8.21436691,-60.6841431,118,969.2952953800001,12.973695250000219,2.5454384500001197,3.1436308199999985,23.826087460000053,-62.2,8.227,117.933226,-0.01263308999999957
46,72,8.40716076,-75.6102905,118,992.04496968,6.638284560000102,13.696047480000061,25.497262559999967,11.687348880000059,-75.388358,8.4052197,117.919067273,0.00194106000000005
51,67,8.4817276,-88.3208618,118,1000.8438567999999,7.825191459999928,4.980796269999928,14.086067079999907,17.7116203999999,-87.99620399999999,8.4789156,117.905532194,0.0028119999999987044
48,71,8.46662903,-84.5874634,119,1007.52885457,5.681423109999969,11.749796129999936,22.122169450000115,13.731361180000022,-83.976939,8.461438099999999,118.909847052,0.005190930000001259
49,70,8.49084663,-88.2516479,119,1010.41074897,8.2355076099999,8.563317509999933,20.260245029999965,15.000926550000031,-87.698658,8.4861387,118.905851622,0.00470793000000036
43,76,8.13808537,-41.5789795,119,968.4321590300001,4.682855389999986,14.699356190000003,32.66457953000008,8.278013299999998,-40.17,8.126,118.956876,0.012085370000001205
53,66,8.4253664,-83.5889282,119,1002.6186015999999,10.685040439999852,3.2616509999999153,9.599936259999936,19.608540969999922,-83.777731,8.4268924,118.91006091,-0.0015260000000001384
45,74,8.3072176,-63.2703857,119,988.5588944,5.726260239999988,12.593396499999926,28.40474866999989,10.209972200000038,-62.822802,8.3033953,118.932556951,0.003822299999999501
46,73,8.37488461,-72.1051636,119,996.61126859,4.56629891,13.778634430000011,26.270770579999976,11.204583470000102,-71.40727700000001,8.3689594,118.923341138,0.005925210000000902
50,69,8.50443077,-90.6505737,119,1012.0272616300001,6.927609749999988,9.852020270000025,18.229768240000112,16.164201100000128,-90.06498500000001,8.4994494,118.903311266,0.004981370000001206
58,61,8.03836346,-41.4473267,119,956.5652517399999,11.63257383999985,1.0601573399998188,0.243651610000029,25.968731769999863,-43.82,8.058,118.952957,-0.01963654000000048
56,63,8.23251438,-62.9865723,119,979.66921122,10.373915839999881,2.841368139999986,3.9112856099999362,23.3476110900001,-64.590096,8.2459287,118.930659683,-0.013414320000000757
52,67,8.46535301,-87.5649414,119,1007.37700819,8.020057589999965,6.533151390000057,11.513947659999985,18.44328318999999,-87.182539,8.4620785,118.906405699,0.003274509999998898
44,75,8.231884,-53.5234375,119,979.5941960000001,3.628698100000065,15.844892360000017,30.494604560000084,9.253697990000092,-52.08,8.22,118.94409,0.011884000000000228
42,77,8.03738213,-28.8129272,119,956.44847347,2.715670629999863,17.942756429999918,35.11648734999994,7.348882029999913,-26.58,8.019,118.971465,0.01838212999999911
51,68,8.48983097,-89.6954956,119,1010.28988543,9.446028630000114,5.190233549999903,14.880063010000072,17.271220090000043,-89.475539,8.4879218,118.903944062,0.0019091699999993494
47,72,8.42491436,-78.8410645,119,1002.5648088400001,6.7857503999999835,10.51983916000006,24.21588664000012,12.414304900000047,-78.64575900000001,8.423212600000001,118.915570309,0.0017017599999995525
55,64,8.30932522,-71.3447876,119,988.8097011799999,11.981858099999954,1.3825470399998494,5.7996405499999355,22.05984424999997,-72.305061,8.3173347,118.922377327,-0.008009480000000124
51,69,8.48133373,-89.0943604,120,1017.7600475999999,7.470162169999867,5.732785969999782,15.584806239999807,16.91619079999998,-88.417133,8.475629999999999,119.905080308,0.005703730000000462
46,74,8.35866356,-70.4621582,120,1003.0396272,6.428358610000032,14.480732800000055,27.07412929999998,10.994657520000032,-70.279604,8.3570817,119.924551745,0.001581859999999935
44,76,8.20850754,-50.8786621,120,985.0209047999999,5.426708799999801,16.588745769999832,31.288101959999835,9.055406899999866,-49.72,8.199,119.946623,0.009507539999999537
43,77,8.09906578,-36.9633789,120,971.8878936,3.4557345699998905,15.43942013000003,33.38217655999995,8.138589959999877,-35.0,8.083,119.962426,0.01606577999999992
49,71,8.47188187,-86.3953857,120,1016.6258244,6.21507543000007,9.096969830000035,20.84676595999997,14.45058303999997,-85.727741,8.4662575,119.907967489,0.0056243700000013774
56,64,8.26769447,-67.3693848,120,992.1233364000001,12.45412518000012,3.313635220000151,4.6961822600000005,22.82804102,-68.888649,8.280294900000001,119.926044997,-0.012600430000000884
47,73,8.39826202,-75.9963379,120,1007.7914424,5.226633559999982,11.180173810000042,24.958808240000053,12.012383959999966,-75.651512,8.3953281,119.918784765,0.0029339200000002563
52,68,8.47803497,-89.4807739,120,1017.3641964,9.98718821,7.074310969999942,12.264544519999845,18.007245799999964,-89.36216,8.476985699999998,119.904065779,0.0010492700000011013
58,62,8.0861311,-47.1464233,120,970.3357319999999,13.77048026,1.496153859999822,1.0404366199998094,25.40305409999985,-49.73,8.108,119.946613,-0.02186890000000119
45,75,8.27408218,-59.5300903,120,992.8898616000001,4.330967200000146,13.295665600000007,29.140557960000024,10.057227440000133,-58.62,8.266,119.937069,0.008082180000000605
50,70,8.50722313,-91.4187012,120,1020.8667756,8.83951396999987,10.456026629999997,19.01934413999993,15.767123719999859,-91.097741,8.504487999999998,119.902202557,0.0027351300000013623
53,67,8.42625427,-84.0494995,120,1011.1505123999999,8.531910799999991,3.773504209999942,10.3066556,19.216951239999844,-83.74716000000001,8.423674499999999,119.910093729,0.0025797700000005364
48,72,8.45808315,-83.9571533,120,1014.9699780000001,7.4411234300000615,12.405169160000014,22.925008320000074,13.12254654000003,-83.95736500000001,8.458024,119.909868065,5.915000000022985e-05
55,65,8.32048702,-72.9221191,120,998.4584424,9.648741220000034,1.8614740399999619,6.5248812399999,21.630599319999988,-73.888649,8.328481100000001,119.920677277,-0.007994080000001347
53,68,8.44106483,-86.1964722,121,1021.36884443,10.218332030000056,4.0046480299999985,11.07895899999994,18.750242830000047,-86.245649,8.4414111,120.907411492,-0.0003462699999996488
46,75,8.3259182,-66.7872925,121,1007.4361022,4.3964750000000095,14.54624059999992,27.841906199999926,10.824833610000042,-66.182337,8.320858399999999,120.928950342,0.005059800000001502
50,71,8.48879147,-89.6243896,121,1027.1437678700001,6.276992270000164,10.517943470000091,19.614913300000126,15.116506240000035,-89.19662600000001,8.485196400000001,120.904243488,0.0035950699999993674
51,70,8.48576736,-90.0407104,121,1026.7778505600002,9.017802960000267,5.911074960000178,16.367101590000175,16.487965130000134,-89.599157,8.4820574,120.903811353,0.003709960000000123
52,69,8.47106838,-89.0445557,121,1024.99927398,7.635077580000029,7.239226380000105,12.972012349999886,17.62226579000003,-88.54311100000001,8.4668641,120.904945065,0.004204279999999727
57,64,8.20201206,-60.4005127,121,992.4434592599999,12.78491285999985,0.3201228599998558,3.633758080000007,23.60388111999987,-62.19,8.217,120.933236,-0.014987940000001032
