;N-Z;N;Z;A;Mass_excess;ME_unc;BE/A;BE/A_unc;Beta_decay_Energy;BDE_unc;Atomic_Mass;AM_unc;S2n;S2z
1608;18.0;76.0;58.0;134.0;-84832.898;20.387;8365.7716;0.1521;-6304.8987;28.7814;133.908928142;21.886;1802.2062000000296;-5842.815400000036
1609;16.0;75.0;59.0;134.0;-78528.0;20.316;8312.8817;0.1516;-2881.5569;23.5032;133.915696729;21.81;2860.095999999885;-7353.142800000027
1610;14.0;74.0;60.0;134.0;-75646.443;11.817;8285.5391;0.0882;-8882.5343;43.5512;133.918790207;12.686;3849.6457999999548;-8948.94879999998
1611;12.0;73.0;61.0;134.0;-66763.908;41.917;8213.4131;0.3128;-5388.0;200.0;133.928326;45.0;4879.355399999968;-10468.696400000135
1612;10.0;72.0;62.0;134.0;-61376.0;196.0;8167.0;1.0;-11576.0;358.0;133.93411;210.0;6030.0;-12034.59360000004
1613;8.0;71.0;63.0;134.0;-49800.0;300.0;8075.0;2.0;-8271.0;500.0;133.946537;322.0;7638.0;-13668.0
1614;6.0;70.0;64.0;134.0;-41530.0;400.0;8008.0;3.0;0.0;0.0;133.955416;429.0;0.0;-15276.0
1615;39.0;87.0;48.0;135.0;-32820.0;400.0;8036.0;3.0;14290.0;500.0;134.964766;429.0;-11475.0;0.0
1616;37.0;86.0;49.0;135.0;-47110.0;300.0;8136.0;2.0;13522.0;300.0;134.949425;322.0;-10935.0;16605.0
1617;35.0;85.0;50.0;135.0;-60632.252;3.074;8230.6877;0.0228;9058.08;4.0522;134.934908603;3.3;-10719.175499999938;14807.839500000055
1618;33.0;84.0;51.0;135.0;-69690.332;2.64;8291.9894;0.0196;8038.4581;3.1524;134.925184354;2.834;-9820.007999999943;10123.569000000052
1619;31.0;83.0;52.0;135.0;-77728.79;1.722;8345.7384;0.0128;6050.3894;2.685;134.916554715;1.848;-5843.75849999994;4812.669000000033
1620;29.0;82.0;53.0;135.0;-83779.18;2.06;8384.7609;0.0153;2634.1851;3.8284;134.910059355;2.211;-2745.684000000074;2704.144499999911
1621;25.0;80.0;55.0;135.0;-87581.956;0.364;8401.3393;0.0027;268.6983;0.2862;134.905976907;0.39;-1166.3055000000986;-507.60000000002947
1622;23.0;79.0;56.0;135.0;-87850.655;0.245;8397.5345;0.0018;-1207.1973;9.4299;134.905688447;0.263;-360.63900000014655;-2040.2819999999701
1623;21.0;78.0;57.0;135.0;-86643.458;9.432;8382.7972;0.0699;-2027.1499;4.6101;134.906984427;10.126;534.0195000000585;-3669.4889999999305
1624;19.0;77.0;58.0;135.0;-84616.308;10.266;8361.9861;0.076;-3680.4357;15.654;134.909160662;11.021;1641.060000000116;-5159.673000000103
1625;17.0;76.0;59.0;135.0;-80935.872;11.817;8328.9284;0.0875;-4722.2522;22.4837;134.913111772;12.686;2520.396000000146;-6738.268499999967
1626;15.0;75.0;60.0;135.0;-76213.62;19.128;8288.1536;0.1417;-6151.2907;85.0809;134.918181318;20.534;3499.4159999999556;-8326.327499999943
1627;13.0;74.0;61.0;135.0;-70062.329;82.903;8236.7933;0.6141;-7205.1069;175.4501;134.924785;89.0;4388.741999999811;-9917.842500000033
1628;11.0;73.0;62.0;135.0;-62857.222;154.628;8177.627;1.1454;-8709.0;249.0;134.93252;166.0;5484.645000000055;-11421.674999999941
1629;9.0;72.0;63.0;135.0;-54148.0;196.0;8107.0;1.0;-9898.0;445.0;134.94187;210.0;6885.0;-13133.353500000103
1630;7.0;71.0;64.0;135.0;-44250.0;400.0;8028.0;3.0;-11197.0;565.0;134.952496;429.0;8370.0;-14715.0
1631;5.0;70.0;65.0;135.0;-33053.0;400.0;7939.0;3.0;0.0;0.0;134.964516;429.0;0.0;-15795.0
1632;38.0;87.0;49.0;136.0;-40970.0;300.0;8091.0;2.0;15200.0;361.0;135.956017;322.0;-11152.0;0.0
1633;36.0;86.0;50.0;136.0;-56170.0;200.0;8197.0;1.0;8337.0;200.0;135.939699;215.0;-10631.378399999914;15096.0
1634;34.0;85.0;51.0;136.0;-64506.89;5.83;8252.2533;0.0429;9918.3897;6.2599;135.930749009;6.258;-10021.363999999972;10778.448800000042
1635;32.0;84.0;52.0;136.0;-74425.279;2.281;8319.4301;0.0168;5119.9455;14.188;135.92010118;2.448;-8733.117600000143;6019.115200000029
1636;30.0;83.0;53.0;136.0;-79545.225;14.188;8351.3242;0.1043;6883.9455;14.188;135.914604693;15.231;-5133.728000000192;3452.2783999998646
1637;26.0;81.0;55.0;136.0;-86338.855;1.873;8389.7723;0.0138;2548.2241;1.857;135.907311431;2.01;-1206.9592000000412;95.21360000000277
1638;24.0;80.0;56.0;136.0;-88887.079;0.245;8402.7566;0.0018;-2849.5915;53.1715;135.9045758;0.262;-736.6439999999129;-1488.22079999985
1639;22.0;79.0;57.0;136.0;-86037.488;53.171;8376.0512;0.391;471.0621;53.172;135.907634962;57.081;212.48640000009618;-3073.028800000131
1640;20.0;78.0;58.0;136.0;-86508.55;0.324;8373.7624;0.0024;-5168.129;11.4561;135.907129256;0.348;1086.748799999943;-4679.855200000049
1641;18.0;77.0;59.0;136.0;-81340.421;11.455;8330.0089;0.0842;-2141.1234;16.4578;135.91267747;12.296;2329.2992000001104;-6049.266399999789
1642;16.0;76.0;60.0;136.0;-79199.297;11.817;8308.5127;0.0869;-8029.3747;70.0764;135.914976061;12.686;3124.4095999999117;-7787.210400000098
1643;14.0;75.0;61.0;136.0;-71169.923;69.073;8243.7207;0.5079;-4359.0237;70.1942;135.923595949;74.152;4121.833600000013;-9405.896000000008
1644;12.0;74.0;62.0;136.0;-66810.899;12.497;8205.9165;0.0919;-10567.0;196.0;135.928275553;13.416;5292.643999999913;-10828.673600000082
1645;10.0;73.0;63.0;136.0;-56244.0;196.0;8122.0;1.0;-7154.0;357.0;135.93962;210.0;6392.0;-12432.181599999967
1646;8.0;72.0;64.0;136.0;-49090.0;298.0;8064.0;2.0;-13190.0;582.0;135.9473;320.0;7616.0;-14008.0
1647;6.0;71.0;65.0;136.0;-35900.0;500.0;7961.0;4.0;0.0;0.0;135.96146;537.0;0.0;-15504.0
1648;39.0;88.0;49.0;137.0;-35830.0;400.0;8053.0;3.0;14320.0;500.0;136.961535;429.0;-11371.0;0.0
1649;37.0;87.0;50.0;137.0;-50150.0;300.0;8152.0;2.0;9911.0;304.0;136.946162;322.0;-10780.214900000055;15892.0
1650;35.0;86.0;51.0;137.0;-60060.392;52.164;8218.4764;0.3808;9243.3698;52.2059;136.935522519;56.0;-10071.281000000114;11299.26679999994
1651;33.0;85.0;52.0;137.0;-69303.762;2.1;8280.2357;0.0153;7052.5063;8.6426;136.925599354;2.254;-8973.869900000125;6788.0759999998445
1652;31.0;84.0;53.0;137.0;-76356.268;8.383;8326.0033;0.0612;6027.1455;8.3841;136.918028178;9.0;-8049.791199999863;4659.904299999989
1653;27.0;82.0;55.0;137.0;-86545.772;0.302;8388.9581;0.0022;1175.6285;0.1723;136.907089296;0.324;-1696.2243999999737;575.0164000000714
1654;25.0;81.0;56.0;137.0;-87721.401;0.248;8391.8288;0.0018;-580.5356;1.6231;136.905827207;0.266;-781.6809000000594;-910.9815000001854
1655;23.0;80.0;57.0;137.0;-87140.865;1.64;8381.8807;0.012;-1222.1;1.6;136.906450438;1.76;-125.56050000016148;-2665.828199999991
1656;21.0;79.0;58.0;137.0;-85918.765;0.36;8367.2497;0.0026;-2716.9515;8.1328;136.907762416;0.386;721.1132000000307;-4149.017599999925
1657;19.0;78.0;59.0;137.0;-83201.814;8.135;8341.7074;0.0594;-3617.8447;14.2706;136.910679183;8.733;1750.7229999998126;-5629.302600000214
1658;17.0;77.0;60.0;137.0;-79583.969;11.725;8309.5892;0.0856;-5511.1108;17.5366;136.914563099;12.586;2936.6772000000965;-7178.375299999963
1659;15.0;76.0;61.0;137.0;-74072.858;13.041;8263.6516;0.0952;-6081.2029;31.446;136.920479519;14.0;3679.5870999999825;-8942.9216000002
1660;13.0;75.0;62.0;137.0;-67991.655;28.614;8213.5527;0.2089;-7845.7518;28.9474;136.927007959;30.718;4921.82089999997;-10220.323299999925
1661;11.0;74.0;63.0;137.0;-60145.904;4.378;8150.5738;0.032;-8932.0;298.0;136.935430719;4.7;5969.610600000016;-11812.071499999896
1662;9.0;73.0;64.0;137.0;-51214.0;298.0;8080.0;2.0;-10246.0;499.0;136.94502;320.0;7124.0;-13374.899000000056
1663;7.0;72.0;65.0;137.0;-40967.0;401.0;7999.0;3.0;0.0;0.0;136.95602;430.0;8220.0;-14796.0
1664;38.0;88.0;50.0;138.0;-45510.0;400.0;8118.0;3.0;9140.0;500.0;137.951143;429.0;-10902.0;0.0
1665;36.0;87.0;51.0;138.0;-54650.0;300.0;8178.0;2.0;11046.0;300.0;137.941331;322.0;-10246.955400000043;12006.0
1666;34.0;86.0;52.0;138.0;-65695.995;3.787;8252.5786;0.0274;6283.9149;7.0625;137.929472452;4.065;-9225.506999999841;7669.846800000101
1667;32.0;85.0;53.0;138.0;-71979.91;5.962;8292.445;0.0432;7992.3346;6.5881;137.922726392;6.4;-8125.329599999917;5546.454599999917
1668;28.0;83.0;55.0;138.0;-82887.028;9.158;8360.1437;0.0664;5374.7776;9.1584;137.911017119;9.831;-4088.746800000001;1217.0910000001968
1669;26.0;82.0;56.0;138.0;-88261.806;0.249;8393.4222;0.0018;-1748.3977;0.3384;137.905247059;0.267;-1288.147199999963;-381.80459999976665
1670;24.0;81.0;57.0;138.0;-86513.408;0.416;8375.0835;0.003;1052.4585;0.4018;137.907124041;0.446;-133.54259999989517;-2027.0543999999863
1671;22.0;80.0;58.0;138.0;-87565.867;0.499;8377.0408;0.0036;-4437.0;10.0;137.90599418;0.536;452.4192000001458;-3548.7803999999924
1672;20.0;79.0;59.0;138.0;-83128.867;10.012;8339.2195;0.0726;-1111.6847;15.3256;137.910757495;10.748;1271.062799999796;-5082.774600000088
1673;18.0;78.0;60.0;138.0;-82017.182;11.603;8325.4946;0.0841;-7102.8119;16.0995;137.911950938;12.456;2343.5022000000936;-6660.956399999948
1674;16.0;77.0;61.0;138.0;-74914.37;11.603;8268.3558;0.0841;-3416.5976;16.5613;137.919576119;12.456;3399.6437999999325;-8508.127800000188
1675;14.0;76.0;62.0;138.0;-71497.772;11.817;8237.9286;0.0856;-9748.0968;30.3408;137.923243988;12.686;4417.669799999989;-9740.605800000005
1676;12.0;75.0;63.0;138.0;-61749.676;27.945;8161.6211;0.2025;-6090.0;202.0;137.933709;30.0;5467.711800000041;-11329.744799999939
1677;10.0;74.0;64.0;138.0;-55660.0;200.0;8112.0;1.0;-12059.0;361.0;137.940247;215.0;6624.0;-12960.476999999912
1678;8.0;73.0;65.0;138.0;-43600.0;300.0;8019.0;2.0;-8669.0;586.0;137.953193;322.0;8004.0;-14214.0
1679;6.0;72.0;66.0;138.0;-34931.0;503.0;7950.0;4.0;0.0;0.0;137.9625;540.0;0.0;-15732.0
1680;39.0;89.0;50.0;139.0;-39310.0;400.0;8073.0;3.0;10740.0;565.0;138.957799;429.0;-10981.0;0.0
1681;37.0;88.0;51.0;139.0;-50050.0;400.0;8144.0;3.0;10155.0;400.0;138.946269;429.0;-10352.219599999939;12649.0
1682;35.0;87.0;52.0;139.0;-60205.08;3.54;8211.7716;0.0255;8265.8835;5.3454;138.935367191;3.8;-9516.509899999894;8308.252400000005
1683;33.0;86.0;53.0;139.0;-68470.964;4.005;8265.61;0.0288;7173.6224;4.5424;138.9264934;4.3;-8394.668699999962;6551.570400000142
1684;29.0;84.0;55.0;139.0;-80701.088;3.134;8342.3397;0.0225;4212.8293;3.1235;138.913363822;3.364;-6479.957599999914;2270.7596000000194
1685;27.0;83.0;56.0;139.0;-84913.918;0.253;8367.0194;0.0018;2308.4632;0.6571;138.908841164;0.271;-3448.5066000000133;379.87309999986974
1686;25.0;82.0;57.0;139.0;-87222.381;0.607;8377.9987;0.0044;-264.6396;1.9989;138.906362927;0.651;-539.5979999999454;-1523.3565999999628
1687;23.0;81.0;58.0;139.0;-86957.741;2.089;8370.4664;0.015;-2129.089;2.9962;138.906647029;2.242;447.1212999998661;-2969.373599999997
1688;21.0;80.0;59.0;139.0;-84828.652;3.649;8349.5208;0.0263;-2811.7226;27.6166;138.9089327;3.917;1086.0626000001266;-4498.026099999926
1689;19.0;79.0;60.0;139.0;-82016.93;27.521;8323.6642;0.198;-4515.9014;25.87;138.911951208;29.545;1956.4249999998483;-6058.384500000146
1690;17.0;78.0;61.0;139.0;-77501.028;13.588;8285.5473;0.0978;-5120.7993;17.4098;138.916799228;14.587;3043.502300000131;-7806.2538999998815
1691;15.0;77.0;62.0;139.0;-72380.229;10.884;8243.0786;0.0783;-6982.1777;17.0705;138.922296631;11.684;4104.100100000076;-9244.973399999946
1692;13.0;76.0;63.0;139.0;-65398.051;13.151;8187.2187;0.0946;-7767.0;196.0;138.929792307;14.117;5093.641100000033;-10624.173099999844
1693;11.0;75.0;64.0;139.0;-57632.0;196.0;8126.0;1.0;-9501.0;357.0;138.93813;210.0;6394.0;-12169.825300000026
1694;9.0;74.0;65.0;139.0;-48130.0;298.0;8052.0;2.0;-10430.0;582.0;138.94833;320.0;7367.0;-13701.758200000017
1695;7.0;73.0;66.0;139.0;-37700.0;500.0;7971.0;4.0;0.0;0.0;138.959527;537.0;0.0;-15151.0
1696;40.0;90.0;50.0;140.0;-34490.0;300.0;8038.0;2.0;9900.0;671.0;139.962973;322.0;-11200.0;0.0
1697;38.0;89.0;51.0;140.0;-44390.0;600.0;8103.0;4.0;11977.0;600.0;139.952345;644.0;-10500.0;0.0
1698;36.0;88.0;52.0;140.0;-56367.449;14.377;8183.3567;0.1027;7238.7734;18.7976;139.939487057;15.434;-9691.066000000064;9149.938000000038
1699;34.0;87.0;53.0;140.0;-63606.223;12.109;8229.474;0.0865;9380.2388;12.3313;139.931715914;13.0;-8815.939999999937;7206.360000000022
1700;30.0;85.0;55.0;140.0;-77049.738;8.199;8314.3227;0.0586;6218.1669;9.8671;139.917283707;8.801;-6414.939999999988;3062.878000000128
1701;28.0;84.0;56.0;140.0;-83267.905;7.9;8353.15;0.0564;1044.1542;7.9051;139.910608231;8.48;-5638.108000000175;1184.2179999998916
1702;26.0;83.0;57.0;140.0;-84312.059;0.607;8355.0201;0.0043;3762.1676;1.3364;139.909487285;0.651;-2808.8760000001275;-717.3040000001129
1703;24.0;82.0;58.0;140.0;-88074.227;1.313;8376.3045;0.0094;-3388.0;6.0;139.905448433;1.409;-103.08200000006764;-2396.4780000000974
1704;22.0;81.0;59.0;140.0;-84686.227;6.142;8346.5163;0.0439;-428.9806;6.9536;139.9090856;6.593;1021.5520000000106;-3999.408000000185
1705;20.0;80.0;60.0;140.0;-84257.246;3.26;8337.864;0.0233;-6045.2;24.0;139.90954613;3.5;1731.7159999999421;-5484.752000000153
1706;18.0;79.0;61.0;140.0;-78212.046;24.22;8289.0958;0.173;-2756.101;27.2546;139.916035918;26.001;2903.5999999999694;-7017.318000000014
1707;16.0;78.0;62.0;140.0;-75455.945;12.497;8263.8211;0.0893;-8470.0;50.0;139.918994714;13.416;3624.94999999999;-8634.29000000011
1708;14.0;77.0;63.0;140.0;-66985.945;51.538;8197.733;0.3681;-5203.6675;58.6268;139.928087633;55.328;5055.665999999983;-9887.191999999886
1709;12.0;76.0;64.0;140.0;-61782.278;27.945;8154.9757;0.1996;-11300.0;800.0;139.933674;30.0;6016.5979999999945;-11613.405999999904
1710;10.0;75.0;65.0;140.0;-50482.278;800.488;8068.6732;5.7178;-7652.0;895.0;139.945805048;859.359;6954.248000000025;-13012.706000000017
1711;8.0;74.0;66.0;140.0;-42830.0;401.0;8008.0;3.0;-13513.0;641.0;139.95402;430.0;8120.0;-14560.0
1712;6.0;73.0;67.0;140.0;-29317.0;500.0;7906.0;4.0;0.0;0.0;139.968526;537.0;0.0;-15820.0
1713;39.0;90.0;51.0;141.0;-39540.0;500.0;8069.0;4.0;11129.0;640.0;140.957552;537.0;-10575.0;0.0
1714;37.0;89.0;52.0;141.0;-50670.0;400.0;8142.0;3.0;9257.0;400.0;140.945604;429.0;-9837.795600000005;9729.0
1715;35.0;88.0;53.0;141.0;-59926.666;15.835;8202.2562;0.1123;8270.643;16.0965;140.935666081;17.0;-8932.88580000011;8214.124199999973
1716;31.0;86.0;55.0;141.0;-74477.351;9.195;8294.3554;0.0652;5255.141;9.6174;140.920045279;9.871;-6765.786300000011;4053.1013999999705
1717;29.0;85.0;56.0;141.0;-79732.492;5.318;8326.0774;0.0377;3197.3515;6.551;140.914403653;5.709;-5772.821999999873;2042.6670000001395
1718;27.0;84.0;57.0;141.0;-82929.844;4.127;8343.205;0.0293;2501.2141;3.9279;140.910971155;4.43;-4905.911700000024;122.00729999992654
1719;25.0;83.0;58.0;141.0;-85431.058;1.315;8355.3956;0.0093;583.4758;1.1784;140.908285991;1.411;-2124.9827999999306;-1638.9557999999142
1720;23.0;82.0;59.0;141.0;-86014.533;1.498;8353.9852;0.0106;-1823.0137;2.809;140.907659604;1.607;629.4803999998494;-3385.9035000001313
1721;21.0;81.0;60.0;141.0;-84191.52;3.183;8335.5074;0.0226;-3668.5879;14.3304;140.90961669;3.417;1669.8912000001637;-4929.218999999848
1722;19.0;80.0;61.0;141.0;-80522.932;13.972;8303.9405;0.0991;-4588.9724;16.373;140.913555081;15.0;2593.441200000061;-6426.822299999947
1723;17.0;79.0;62.0;141.0;-75933.959;8.535;8265.846;0.0605;-6008.3127;14.2829;140.918481545;9.162;3210.203399999833;-8152.366199999959
1724;15.0;78.0;63.0;141.0;-69925.647;12.639;8217.6853;0.0896;-6701.4161;23.4562;140.924931734;13.568;4295.790599999836;-9568.54200000014
1725;13.0;77.0;64.0;141.0;-63224.231;19.76;8164.609;0.1401;-8683.388;107.0975;140.932126;21.213;5443.869000000053;-11064.21360000005
1726;11.0;76.0;65.0;141.0;-54540.843;105.259;8097.4761;0.7465;-9158.0;316.0;140.941448;113.0;6412.13009999998;-12653.70660000007
1727;9.0;75.0;66.0;141.0;-45382.0;298.0;8027.0;2.0;-11018.0;499.0;140.95128;320.0;7896.0;-13959.0
1728;7.0;74.0;67.0;141.0;-34364.0;401.0;7943.0;3.0;0.0;0.0;140.963108;430.0;0.0;-15369.0
1729;40.0;91.0;51.0;142.0;-33610.0;300.0;8027.0;2.0;12939.0;583.0;141.963918;322.0;-10792.0;0.0
1730;38.0;90.0;52.0;142.0;-46550.0;500.0;8113.0;4.0;8253.0;500.0;141.950027;537.0;-9990.651400000039;10650.0
1731;36.0;89.0;53.0;142.0;-54802.969;4.937;8165.2517;0.0348;10426.6792;5.6276;141.941166595;5.3;-9119.566600000051;8839.741399999972
1732;32.0;87.0;55.0;142.0;-70514.556;7.067;8264.8777;0.0498;7327.7007;8.3627;141.924299514;7.586;-7021.190000000217;5027.325399999849
1733;30.0;86.0;56.0;142.0;-77842.257;5.92;8310.9718;0.0417;2181.6932;8.3754;141.916432904;6.355;-5989.304400000041;2851.970599999804
1734;28.0;85.0;57.0;142.0;-80023.95;6.286;8320.8263;0.0443;4508.9455;5.8446;141.91409076;6.748;-4855.519599999872;923.5112000000008
1735;26.0;84.0;58.0;142.0;-84532.896;2.443;8347.07;0.0172;-746.5288;2.4868;141.909250208;2.623;-4151.299000000068;-863.3599999999897
1736;24.0;83.0;59.0;142.0;-83786.367;1.498;8336.3032;0.0106;2163.6885;1.3656;141.91005164;1.607;-1450.2601999998624;-2657.7997999999207
1737;22.0;82.0;60.0;142.0;-85950.055;1.256;8346.031;0.0088;-4808.5196;23.6216;141.907728824;1.348;1159.7140000001818;-4298.836999999905
1738;20.0;81.0;61.0;142.0;-81141.536;23.596;8306.6587;0.1662;-2159.6062;23.6524;141.912890982;25.33;2493.931800000115;-5659.77919999991
1739;18.0;80.0;62.0;142.0;-78981.93;1.866;8285.9407;0.0131;-7673.0;30.0;141.915209415;2.002;3140.9831999999988;-7373.108600000054
1740;16.0;79.0;63.0;142.0;-71308.93;30.058;8226.396;0.2117;-4349.4074;41.0414;141.923446719;32.268;4070.146000000066;-8903.371599999788
1741;14.0;78.0;64.0;142.0;-66959.522;27.945;8190.2569;0.1968;-10400.0;700.0;141.928116;30.0;5009.93040000005;-10446.116399999843
1742;12.0;77.0;65.0;142.0;-56559.522;700.558;8111.508;4.9335;-6440.0;200.0;141.939280858;752.079;6082.541599999948;-12243.950000000052
1743;10.0;76.0;66.0;142.0;-50120.0;729.0;8061.0;5.0;-12869.0;831.0;141.946194;782.0;7526.0;-13344.549399999994
1744;8.0;75.0;67.0;142.0;-37250.0;401.0;7965.0;3.0;-9321.0;641.0;141.96001;430.0;8378.0;-14721.594400000025
1745;39.0;91.0;52.0;143.0;-40530.0;500.0;8070.0;3.0;10259.0;539.0;142.956489;537.0;-10296.0;0.0
1746;37.0;90.0;53.0;143.0;-50790.0;200.0;8137.0;1.0;9413.0;200.0;142.945475;215.0;-9331.636599999973;9724.0
1747;33.0;88.0;55.0;143.0;-67675.519;7.573;8243.6707;0.053;6261.6865;9.7303;142.927347346;8.13;-7247.91209999997;5922.27350000011
1748;31.0;87.0;56.0;143.0;-73937.205;6.756;8281.9878;0.0472;4234.2623;9.9682;142.920625149;7.253;-6304.812799999905;3807.1033000001007
1749;29.0;86.0;57.0;143.0;-78171.467;7.329;8306.1271;0.0513;3434.9108;7.5812;142.916079482;7.868;-5302.1397000000325;1683.3530999999039
1750;27.0;85.0;58.0;143.0;-81606.378;2.442;8324.6765;0.0171;1461.8214;1.8649;142.912391953;2.621;-4392.831300000036;-200.32870000007824
1751;25.0;84.0;59.0;143.0;-83068.2;1.816;8329.428;0.0127;934.1107;1.3673;142.910822624;1.949;-3511.6795999998976;-1970.1110000000062
1752;23.0;83.0;60.0;143.0;-84002.31;1.255;8330.4893;0.0088;-1041.6463;2.683;142.909819815;1.347;-717.5883000001631;-3561.6009000000795
1753;21.0;82.0;61.0;143.0;-82960.664;2.944;8317.7341;0.0206;-3443.5291;3.5604;142.910938068;3.16;1972.4847999998656;-5183.907299999928
1754;19.0;81.0;62.0;143.0;-79517.135;2.75;8288.1825;0.0192;-5275.824;11.3245;142.914634848;2.951;3194.119500000179;-6767.460699999945
1755;17.0;80.0;63.0;143.0;-74241.311;10.986;8245.8177;0.0768;-6010.0;200.0;142.920298678;11.793;4022.9332000000595;-8311.560400000144
1756;15.0;79.0;64.0;143.0;-68231.311;200.301;8198.3188;1.4007;-7812.1185;206.7497;142.926750678;215.032;4820.501399999817;-9656.389600000064
1757;13.0;78.0;65.0;143.0;-60419.192;51.232;8138.2176;0.3583;-8250.2433;52.8659;142.935137332;55.0;5826.0345000000125;-11363.881099999891
1758;11.0;77.0;66.0;143.0;-52168.949;13.041;8075.0527;0.0912;-10121.0;298.0;142.943994332;14.0;6871.536100000027;-12806.550900000027
1759;9.0;76.0;67.0;143.0;-42048.0;298.0;7999.0;2.0;-10887.0;499.0;142.95486;320.0;8008.0;-14082.08229999998
1760;40.0;92.0;52.0;144.0;-36220.0;300.0;8040.0;2.0;9110.0;500.0;143.961116;322.0;-10512.0;0.0
1761;38.0;91.0;53.0;144.0;-45330.0;400.0;8098.0;3.0;11542.0;400.0;143.951336;429.0;-9684.244799999971;10224.0
1762;34.0;89.0;55.0;144.0;-63271.362;20.132;8211.8894;0.1398;8495.7679;20.4163;143.932075402;21.612;-7630.315199999866;6715.828800000032
1763;32.0;88.0;56.0;144.0;-71767.13;7.136;8265.4549;0.0496;3082.53;14.7744;143.922954821;7.661;-6554.433599999815;4649.097600000096
1764;30.0;87.0;57.0;144.0;-74849.66;12.937;8281.4283;0.0898;5582.2823;13.2432;143.919645589;13.888;-5673.312000000151;2383.28640000007
1765;28.0;86.0;58.0;144.0;-80431.942;2.833;8314.7612;0.0197;318.6462;0.8321;143.913652763;3.041;-4652.467199999839;545.6736000002129
1766;26.0;85.0;59.0;144.0;-80750.588;2.708;8311.5411;0.0188;2997.44;2.4;143.913310682;2.907;-3565.7423999999883;-1337.0688000000373
1767;24.0;84.0;60.0;144.0;-83748.028;1.255;8326.9237;0.0087;-2331.9117;2.6464;143.910092798;1.346;-2751.451200000214;-2901.0672000000486
1768;22.0;83.0;61.0;144.0;-81416.116;2.912;8305.2969;0.0202;549.5096;2.6679;143.912596208;3.126;-196.09920000008424;-4464.907200000132
1769;20.0;82.0;62.0;144.0;-81965.626;1.459;8303.68;0.0101;-6346.4515;10.8092;143.912006285;1.566;2554.4592000001576;-6098.544000000082
1770;18.0;81.0;63.0;144.0;-75619.175;10.787;8254.1744;0.0749;-3859.6633;29.9546;143.918819481;11.58;4000.08959999989;-7557.739200000011
1771;16.0;80.0;64.0;144.0;-71759.511;27.945;8221.9382;0.1941;-9391.3235;39.5199;143.922963;30.0;4562.107200000028;-9216.359999999811
1772;14.0;79.0;65.0;144.0;-62368.188;27.945;8151.2877;0.1941;-5798.0965;28.8506;143.933045;30.0;5728.276800000007;-10815.595200000113
1773;12.0;78.0;66.0;144.0;-56570.091;7.173;8105.5902;0.0498;-11960.5706;11.1039;143.939269512;7.7;6420.988799999948;-12192.004800000097
1774;10.0;77.0;67.0;144.0;-44609.521;8.477;8017.0977;0.0589;-8002.0;196.0;143.952109712;9.1;7502.068800000037;-13595.083199999935
1775;6.0;75.0;69.0;144.0;-22159.0;400.0;7850.0;3.0;0.0;0.0;143.976211;429.0;0.0;-16560.0
1776;41.0;93.0;52.0;145.0;-30010.0;300.0;7998.0;2.0;11120.0;583.0;144.967783;322.0;-10440.0;0.0
1777;39.0;92.0;53.0;145.0;-41130.0;500.0;8069.0;3.0;10363.0;500.0;144.955845;537.0;-9860.0;0.0
1778;35.0;90.0;55.0;145.0;-60054.424;9.067;8188.7342;0.0625;7461.7591;12.4121;144.935528927;9.733;-7965.792500000102;7501.458999999982
1779;33.0;89.0;56.0;145.0;-67516.183;8.477;8234.7991;0.0585;5319.1425;14.9122;144.9275184;9.1;-6842.361500000088;5497.47199999998
1780;31.0;88.0;57.0;145.0;-72835.325;12.269;8266.0873;0.0846;4231.7331;35.2977;144.921808065;13.17;-5805.771000000068;3250.4069999998046
1781;29.0;87.0;58.0;145.0;-77067.059;33.9;8289.8762;0.2338;2558.9318;33.6347;144.917265113;36.393;-5046.043499999851;1143.8179999999738
1782;27.0;86.0;59.0;145.0;-79625.99;7.149;8302.1285;0.0493;1806.014;7.037;144.914517987;7.674;-3958.4274999998797;-579.7969999998531
1783;25.0;85.0;60.0;145.0;-81432.004;1.271;8309.1883;0.0088;-164.4982;2.5361;144.912579151;1.364;-3088.644999999924;-2245.788999999968
1784;23.0;84.0;61.0;145.0;-81267.506;2.805;8302.6583;0.0193;-616.099;2.539;144.912755748;3.011;-2185.9910000000764;-3881.606500000107
1785;21.0;83.0;62.0;145.0;-80651.407;1.485;8293.0139;0.0102;-2659.8832;2.7224;144.913417157;1.594;700.5529999998726;-5433.932999999906
