Z;N;dz_BE/A;dz_ME;A;dz_BE;dz_S1n;dz_S1p;dz_S2p;dz_S2n;N-Z;ame_ME;ame_ME_unc;ame_BE/A;ame_BE/A_unc;ame_BDE;ame_BDE_unc;ame_AM;ame_AM_unc;ame_BE;ame_S2p;ame_S1p;ame_S2n;ame_S1n;Difference_BE_DZ_AME;Surf;Asym;Coul;Pair;Z_parity;N_parity;ldm_BE;Z_distance;N_distance;rescaled_ame_BE;rescaled_N;rescaled_Z;rescaled_Surf;rescaled_Asym;rescaled_Coul;rescaled_Pair;rescaled_Z_parity;rescaled_N_parity;rescaled_Z_distance;rescaled_N_distance;rescaled_ame_S1p;rescaled_ame_S1n;rescaled_ame_S2p;rescaled_ame_S2n
34;57;8.34004116;-51.0480957;91;758.94374556;2.6768460600001163;16.203419460000077;31.191760160000054;7.707138809999947;23;-50.58013;433.145;8.3348382;4.7598;10527.1716;433.1593;90.9457;465.0;758.4702762;32.141276199999965;16.870276199999964;7.730365100000053;2.851228199999896;-0.473469360000081;20.231477245126285;5.813186813186813;249.447444714634;0.1048284836721918;1;-1;751.7767231553192;6;7;0.3654204958311468;0.3220338983050847;0.288135593220339;0.44399403243872454;0.37908457529256157;0.1200052917790015;0.049487506735461165;1.0;0.0;0.2727272727272727;0.24137931034482757;0.9415702194716019;0.9303091733096769;0.9161980584744693;0.9045276097526487
34;58;8.29854584;-47.4992065;92;763.4662172799999;4.522471719999885;17.075221929999884;32.199566379999965;7.199317780000001;24;-46.724;400.0;8.29;4.0;9509.0;400.0;91.94984;429.0;762.68;32.87;17.481;7.060951999999932;4.209723800000036;-0.7862172799999598;20.3794230552194;6.260869565217392;248.5403550864801;0.1042572070285373;1;1;754.9255654372062;6;8;0.36743065798690777;0.327683615819209;0.288135593220339;0.4474096336412948;0.4082784806964517;0.11956890504583274;0.048880912829154397;1.0;1.0;0.2727272727272727;0.27586206896551724;0.9439193680894465;0.9341172251402533;0.9187321117961329;0.9027072465029258
34;59;8.23342705;-41.6702271;93;765.7087156499999;2.242498370000021;17.151384489999828;33.15357778999987;6.764970089999906;25;-40.86;400.0;8.225;4.0;12030.0;588.0;92.956135;429.0;764.925;-157.29926099999994;17.793;6.454723800000036;2.245;-0.7837156499999764;20.526833787405323;6.720430107526882;247.6463173061159;0.1036951694730425;1;-1;757.79795562688;6;9;0.36850265564140555;0.3333333333333333;0.288135593220339;0.4508128815859923;0.43824695041901823;0.1191387973539428;0.04828412918664847;1.0;0.0;0.2727272727272727;0.3103448275862069;0.945119475844814;0.9286098314739312;0.2574403473233434;0.9010587046141798
34;60;8.18898582;-37.6549072;94;769.76466708;4.05595143000005;18.037578869999948;34.14759959999992;6.298449800000071;26;-36.803;500.0;8.18;5.0;10846.0;539.0;93.96049;537.0;768.92;-164.42;-162.792;6.24;3.995;-0.844667080000022;20.673717099616518;7.191489361702128;246.76500623159288;0.1031421246258793;1;1;760.4028152429532;6;10;0.3704102862114361;0.3389830508474576;0.288135593220339;0.4542039530702763;0.4689652643224313;0.11871481228258962;0.047696894196508646;1.0;1.0;0.2727272727272727;0.3448275862068966;0.2504994149376607;0.9335153245086587;0.23267879525704893;0.9004747971370766
34;61;8.12219334;-31.4271851;95;771.6083673;1.8437002200000732;18.086816560000106;35.08729617000006;5.899651650000124;27;-30.46;500.0;8.112;5.0;13390.0;583.0;94.9673;537.0;770.64;-176.152;-175.422;5.715;1.72;-0.968367300000068;20.820080460021323;7.673684210526316;245.8961081699361;0.1025978352085154;1;-1;762.7486894372819;6;11;0.3712315939912741;0.3446327683615819;0.288135593220339;0.4575830205105521;0.5004097431167693;0.11829679891895457;0.047118955911253146;1.0;0.0;0.2727272727272727;0.3793103448275862;0.20191812984057433;0.9271381835635129;0.1918821126596718;0.8990471425152826
35;30;7.90468836;-16.5473022;65;513.8047434;18.365289959999984;-2.9566703599999755;-2.4216577800000323;34.69758311999999;-5;-16.49;500.0;7.904;8.0;0.0;0.0;64.982297;537.0;513.76;-2.399;-3.04;-255.16;-256.88;-0.0447434000000157;16.166235625781553;0.3846153846153846;295.9664676104624;0.1240347345892084;-1;1;513.0613630125223;7;2;0.2485702320815234;0.1694915254237288;0.2966101694915254;0.3501404508129025;0.025081210085519196;0.14238487126226426;0.06988111970505947;0.0;1.0;0.3181818181818182;0.06896551724137931;0.8649853576795249;0.2022464699746257;0.7960882148879421;0.189638762590554
35;31;8.01080799;-23.384491;66;528.71332734;14.908583939999971;-2.2230520100000604;-1.053701779999983;33.273873899999955;-4;-23.57;400.0;8.014;6.0;0.0;0.0;65.974697;429.0;528.924;-1.38;-2.126;-241.716;15.164;0.2106726600000001;16.331620904278438;0.2424242424242424;294.4640738801719;0.1230914909793327;-1;-1;530.0598638399543;7;3;0.25581111067074586;0.1751412429378531;0.2966101694915254;0.3539586742270421;0.015808762720569674;0.14166209297052143;0.06887956322227873;0.0;0.0;0.3181818181818182;0.10344827586206896;0.868501057962877;0.9648235826257286;0.7996316703573187;0.2261975982770248
35;32;8.14678288;-32.4342651;67;545.83445296;17.121125620000043;-1.6954103599999826;0.1772142099999882;32.029709560000015;-3;-32.53;300.0;8.148;4.0;-16978.0;520.0;66.965078;322.0;545.916;0.160718499999959;-1.884;32.156;16.992;0.0815470400000322;16.496172972233907;0.1343283582089552;292.9917289098262;0.1221694443563052;-1;1;546.2578688173653;7;4;0.2639248675283077;0.1807909604519774;0.2966101694915254;0.3577576614429719;0.008759706208972375;0.1409537706705363;0.06790051415897153;0.0;1.0;0.3181818181818182;0.13793103448275862;0.86943191077313;0.9699477204928613;0.8049893419918572;0.9709492679530967
35;33;8.22849655;-38.0662231;68;559.5377653999999;13.703312439999875;-1.0299319500001047;1.5017277199998489;30.82443805999992;-2;-38.791;259.0;8.239;4.0;-13165.0;563.0;67.958356;278.0;560.252;1.3373756000000283;-0.5068048000000417;31.328;14.336;0.7142346000000543;16.659908371007916;0.0588235294117647;291.5483964926386;0.1212678125181664;-1;-1;561.6908405298116;7;5;0.2707703723723523;0.1864406779661017;0.2966101694915254;0.36153779434841776;0.0038359497777852884;0.14025940585931587;0.06694314195616546;0.0;0.0;0.3181818181818182;0.1724137931034483;0.8747292910301004;0.9625025836355833;0.8090810319198024;0.9686976526638675
35;34;8.34211159;-46.0627441;69;575.60569971;16.067934310000055;-0.4752634500000567;4.15629115999991;29.77124674999993;-1;-46.259478;42.003;8.3449026;0.6087;-14119.0;303.0;68.95033841;45.091;575.7982794;4.250189899999998;-0.6409981999999145;29.8822794;15.5462794;0.1925796900000023;16.82284307569508;0.0144927536231884;290.1330907257558;0.1203858530857692;-1;1;576.392185801806;7;6;0.27819379110418624;0.192090395480226;0.2966101694915254;0.36529944175782825;0.0009450890756862303;0.13957852423430836;0.0660066583396123;0.0;1.0;0.3181818181818182;0.20689655172413793;0.8742131162222191;0.96589516487374;0.8192100091156941;0.9647662437183196
35;35;8.40396976;-50.6635132;70;588.2778832;12.672183490000066;1.5587571400000115;6.7407129199999645;28.74011780000012;0;-51.425627;14.904;8.414796399999998;0.2129;-10325.0;201.0;69.944792321;16.0;589.0357479999999;7.10904039999994;2.2798821999999928;28.783747999999903;13.237468599999906;0.7578647999998793;16.984992522418104;0.0;288.7448728811079;0.1195228609334393;-1;-1;590.3934024406038;7;7;0.2845147422358958;0.1977401129943503;0.2966101694915254;0.369042960042494;0.0;0.13891067418801759;0.06509031459160769;0.0;0.0;0.3181818181818182;0.24137931034482757;0.8854482803906187;0.9594232475606519;0.8291513333947471;0.961778960993756
35;36;8.47953129;-56.3610229;71;602.0467215900001;13.768838390000042;2.1795207900000837;8.018666340000095;26.441021880000108;1;-56.502426;5.402;8.4814629;0.0761;-10175.2155;128.8452;70.939342153;5.799;602.1838659;7.9681892999999695;1.8614999000000532;26.385586499999977;13.14811790000007;0.1371443099999396;17.146371633935342;0.0140845070422535;287.3828485124375;0.1186781658193853;-1;1;603.7242135876462;7;8;0.2907930280042078;0.2033898305084746;0.2966101694915254;0.37276869372174504;0.0009184668482021102;0.13825542541623967;0.06419339903490912;0.0;1.0;0.3181818181818182;0.27586206896551724;0.8838389732017137;0.9591727851397963;0.8321389250225333;0.955257539376074
35;37;8.5080862;-58.8251343;72;612.5822063999999;10.535484809999843;2.802361479999945;9.132346799999937;24.304323199999885;2;-59.06175;1.025;8.5113126;0.0142;-5121.1683;8.0761;71.936594606;1.1;612.8145072;9.305720199999982;3.204204599999939;23.77875920000009;10.630641300000018;0.2323008000000754;17.306994843688898;0.0555555555555555;286.046164777636;0.1178511301977579;-1;-1;616.4126908821169;7;9;0.29586920730906624;0.20903954802259886;0.2966101694915254;0.3764769760181456;0.0036228414567972137;0.1376123676298807;0.06331523470953332;0.0;0.0;0.3181818181818182;0.3103448275862069;0.889003685777477;0.9521159486104306;0.8367900351138633;0.9481686840559533
35;38;8.56867027;-63.6844482;73;625.51292971;12.930723310000076;3.362111949999985;10.370111859999952;23.46620811999992;3;-63.645787;6.741;8.5680803;0.0923;-7094.0287;9.4187;72.931673441;7.237;625.4698619000001;10.33047690000001;3.066567500000005;23.285996000000043;12.655354700000023;-0.0430678099999113;17.466876118408518;0.1232876712328767;284.7340079576184;0.1170411471961305;-1;1;628.4853675087037;7;10;0.30191219642053063;0.21468926553672316;0.2966101694915254;0.3801681293793466;0.008039730356180125;0.13698110936132574;0.062455177225201094;0.0;1.0;0.3181818181818182;0.3448275862068966;0.8884742647802456;0.9577915014567275;0.8403535088463417;0.9468286923227534
35;39;8.58705139;-65.5419312;74;635.4418028599999;9.92887314999996;4.00283023999998;11.444938219999926;22.859596460000034;4;-65.288161;5.835;8.5835615;0.0789;-2956.3173;6.173;73.929910279;6.264;635.183551;11.636291800000006;4.349736699999892;22.369043799999982;9.71368909999996;-0.258251859999973;17.626028979376553;0.2162162162162162;283.44560115483927;0.1162476387438192;-1;-1;639.9673420858244;7;11;0.30655052690236606;0.22033898305084745;0.2966101694915254;0.38384246596902616;0.014099707291318899;0.13636127685723076;0.061612612773947154;0.0;0.0;0.3181818181818182;0.3793103448275862;0.8934099741019396;0.9495456042502716;0.8448943301902069;0.9443351855679073
35;40;8.63517094;-69.6665649;75;647.6378205;12.196017640000036;4.504738839999959;12.642470379999963;22.124890789999995;5;-69.10702;4.285;8.6276497;0.0571;-4783.388;9.1671;74.925810566;4.6;647.0737275;12.732204800000066;4.182780499999994;21.60386560000002;11.89017650000006;-0.5640929999999571;17.784466522450312;0.3333333333333333;282.1802021562117;0.1154700538379251;-1;1;650.882374248635;7;10;0.3122281399623058;0.22598870056497175;0.2966101694915254;0.38750028812914283;0.021737048740783305;0.13575251305040614;0.060786956288966215;0.0;1.0;0.3181818181818182;0.3448275862068966;0.8927677772095468;0.9556466006964845;0.848705241783741;0.9422544042465246
35;41;8.64085579;-70.6624146;76;656.70504004;9.067219539999996;5.1822367899999335;13.72615810000002;21.263237180000036;6;-70.28907799999999;9.322;8.635883;0.1227;-1275.3724;10.149;75.924541574;10.007;656.327108;14.006959999999962;5.408565500000026;21.14355700000003;9.25338049999997;-0.3779320400000188;17.942201436929967;0.4736842105263157;280.93710144666665;0.1147078669352808;-1;-1;661.2529726912646;7;9;0.3166466710055911;0.23163841807909605;0.2966101694915254;0.39114188881553563;0.030889490315849952;0.13515447660417074;0.05997764973714703;0.0;0.0;0.3181818181818182;0.3103448275862069;0.897482758250935;0.9482552953182;0.8531380565880157;0.9410026676746361
35;42;8.67067242;-73.527771;77;667.6417763400001;10.93673630000012;5.62509478000004;14.87614434000011;20.00395584000012;7;-73.234818;2.811;8.6668073;0.0365;-3065.3663;3.4244;76.921379193;3.017;667.3441621000001;14.778552100000088;5.271826500000083;20.27043460000004;11.017054100000069;-0.2976142400000299;18.099246023352887;0.6363636363636364;279.7156203609084;0.1139605764596379;-1;1;671.1004763533493;7;8;0.32190736417025717;0.23728813559322035;0.2966101694915254;0.3947675520087391;0.0414980021414954;0.1345668410231904;0.05918416053397174;0.0;1.0;0.3181818181818182;0.27586206896551724;0.8969567917946494;0.9531991173526763;0.8558211794995695;0.9386283491417756
35;43;8.66660213;-73.8095093;78;675.99496614;8.353189799999882;6.290385979999996;15.863396939999916;19.2899261;8;-73.452168;3.58;8.661959399999999;0.0459;726.1153;3.5845;77.921145858;3.842;675.6328332;15.738726000000025;6.141641599999973;19.305725199999987;8.28867109999992;-0.362132939999924;18.25561221028858;0.8205128205128205;278.515109362095;0.1132277034144595;-1;-1;680.4451293657065;7;7;0.32586524211150597;0.24293785310734464;0.2966101694915254;0.3983775531017253;0.05350658151577429;0.13398929382537758;0.058405980070548896;0.0;0.0;0.3181818181818182;0.24137931034482757;0.9003025348947955;0.9455510808940649;0.8591600739622854;0.9360049742206364
35;44;8.68848705;-76.133728;79;686.3904769500001;10.395510810000133;6.677668110000013;16.968025560000115;18.74870061000001;9;-76.068067;1.001;8.6875956;0.0127;-1625.7778;3.3333;78.918337574;1.074;686.3200524;16.72967710000009;6.331090800000122;18.97589029999997;10.687219200000053;-0.0704245500000979;18.41131157020244;1.0253164556962024;277.33494643722673;0.1125087900926024;-1;1;689.3061503077789;7;6;0.3309684376195254;0.2485875706214689;0.2966101694915254;0.4019721592661479;0.06686206131658662;0.1334215357699379;0.05764262234352617;0.0;1.0;0.3181818181818182;0.20689655172413793;0.901031251094053;0.952274544321499;0.8626059926032864;0.9351080402788956
35;45;8.67970467;-76.0482788;80;694.3763736;7.985896649999859;7.351229609999905;17.9096470799999;18.38140745999999;10;-75.88902499999999;0.993;8.6776541;0.0124;2004.4299;1.1413;79.918529784;1.065;694.212328;17.65;7.26053629999992;18.579494799999985;7.892275599999936;-0.1640456000000085;18.566355334451117;1.25;276.1745355999604;0.1118033988749894;-1;-1;697.701796274235;7;5;0.33473703491656326;0.2542372881355932;0.2966101694915254;0.40555162979853737;0.08151393277793739;0.13286328013709722;0.05689362267949451;0.0;0.0;0.3181818181818182;0.1724137931034483;0.9046063624810439;0.9444399292573521;0.8658063097903299;0.9340301052929274
35;46;8.69494629;-77.8911133;81;704.2906494900001;9.914275890000113;7.684356690000186;18.967065960000014;17.90017253999997;11;-77.977051;0.978;8.6959465;0.0121;-280.8517;0.4713;80.916288197;1.049;704.3716665000001;18.91890769999998;7.506530499999993;18.051614100000005;10.159338500000072;0.0810170099999822;18.720754407467133;1.4938271604938271;275.0333054924185;0.1111111111111111;-1;1;705.649422199027;7;4;0.33958816500264305;0.2598870056497175;0.2966101694915254;0.40911621644777957;0.09741418139388074;0.13231425205545372;0.056158536546280766;0.0;1.0;0.3181818181818182;0.13793103448275862;0.9055525789784653;0.9507948214089178;0.8702187905849317;0.9325946170622402
35;47;8.68238735;-77.4848022;82;711.9557627;7.665113209999959;8.364127010000061;19.86179870000001;17.57938910000007;12;-77.498677;0.971;8.682495300000001;0.0118;3093.1185;0.9714;81.916801752;1.042;711.9646146000001;19.86202260000014;8.39863080000016;17.752286600000108;7.592948100000037;0.0088519000000815;18.874519380186243;1.7560975609756098;273.9107080783126;0.1104315260748465;-1;-1;713.1655358414902;7;3;0.3432138320645243;0.2655367231638418;0.2966101694915254;0.4126661637251105;0.11451713482949254;0.13177418787325998;0.05543693844421539;0.0;0.0;0.3181818181818182;0.10344827586206896;0.9089840420829391;0.943600872705151;0.8734983643343489;0.9317806431788024
35;48;8.69203758;-78.8968506;83;721.4391191399999;9.483356439999852;8.643552619999923;20.869255679999924;17.14846964999981;13;-79.013721;3.795;8.6933852;0.0457;976.9222;3.7947;82.915175285;4.073;721.5509716;21.058346500000106;8.708793000000064;17.179305099999997;9.58635699999996;0.1118524600001364;19.02766054276645;2.036144578313253;272.80621742038653;0.1097642599896903;-1;1;720.2658488001006;7;2;0.3477913608926661;0.2711864406779661;0.2966101694915254;0.4162017091977586;0.13277932182623053;0.13124283457026972;0.054728420871097666;0.0;1.0;0.3181818181818182;0.06896551724137931;0.9101770807420472;0.9491886746904731;0.8776584433005912;0.9302225104422738
35;49;8.67645073;-78.208252;84;728.8218613199999;7.382742180000037;9.326233659999843;21.71403127999997;16.86609861999989;14;-77.78309399999999;25.73;8.671329400000001;0.3063;4656.251;25.73;83.916496417;27.622;728.3916696;22.25561499999999;9.731521599999978;16.427054999999935;6.840697999999975;-0.4301917199999252;19.180187896644355;2.333333333333333;271.71932853579506;0.1091089451179962;-1;-1;726.9653238847019;7;1;0.35105782512924855;0.2768361581920904;0.2966101694915254;0.4197230837672874;0.1521593411854831;0.1307199492070784;0.054032593355134564;0.0;0.0;0.3181818181818182;0.034482758620689655;0.9141110055000472;0.9414922112046233;0.8818218070048474;0.9281768850479689
35;50;8.68139744;-79.2337036;85;737.9187823999999;9.096921080000016;9.552579079999871;22.66918573999999;16.479663260000052;15;-78.575478;3.078;8.6735926;0.0362;2904.8622;3.6705;84.915645758;3.304;737.2553710000001;23.48408900000004;9.916717000000062;15.704399399999994;8.86370140000002;-0.663411399999859;19.3321111659706;2.647058823529412;270.64955632358846;0.108465228909328;-1;1;733.2782191469032;7;0;0.35529028263970236;0.2824858757062147;0.2966101694915254;0.423230511933604;0.17261774000033803;0.13020529840915268;0.05334908155064151;0.0;1.0;0.3181818181818182;0.0;0.9148233594609397;0.9471629706834408;0.8860936842514492;0.9262117372245305
35;51;8.63865185;-76.1676636;86;742.9240591;5.005276700000081;10.300185950000014;23.60348313999998;14.102197780000097;16;-75.632261;3.078;8.6323659;0.0358;7633.4147;3.0779;85.918805432;3.304;742.3834674000001;24.35663340000005;10.507584900000015;13.99179780000006;5.128096400000039;-0.5405916999999363;19.483439808463515;2.976744186046512;269.596434558972;0.1078327732034384;-1;-1;739.2181288404772;7;1;0.3577389718659111;0.288135593220339;0.2966101694915254;0.4267242120455356;0.19411690038280907;0.12969865788298418;0.052677526391747956;0.0;0.0;0.3181818181818182;0.034482758620689655;0.9170961323750026;0.936691551078873;0.8891278571920321;0.9215545875301848
35;52;8.61344051;-74.5415649;87;749.3693243700001;6.44526527000005;10.549592050000117;24.66977937000013;11.450541970000131;17;-73.891685;3.171;8.6059105;0.0364;6817.8455;3.1805;86.920674016;3.404;748.7142134999999;25.280479999999983;10.677487100000029;11.458842499999912;6.330746099999873;-0.6551108700001578;19.63418302571681;3.32183908045977;268.55951494945987;0.1072112534837794;-1;1;744.7980215586201;7;2;0.3607619317636486;0.2937853107344633;0.2966101694915254;0.4302043965388011;0.21662093400297847;0.12919981196201982;0.05201758329975863;0.0;1.0;0.3181818181818182;0.06896551724137931;0.917749661054086;0.9400627452083397;0.892340427641134;0.9146666154523895
35;53;8.56607533;-70.9154663;88;753.81462904;4.445304669999928;11.317515579999965;25.59562738;10.890569939999978;18;-70.715967;3.171;8.563747900000001;0.036;8975.3282;4.1059;87.92408329;3.404;753.6098152000001;26.33176620000007;11.578811199999995;11.226347799999989;4.895601700000116;-0.2048138399999288;19.7843497729948;3.6818181818181817;267.5383662484525;0.1066003581778052;-1;-1;750.0302757724919;7;3;0.3630996037189963;0.2994350282485876;0.2966101694915254;0.43367127216215234;0.24009558381865195;0.12870855318021782;0.05136892144019996;0.0;0.0;0.3181818181818182;0.10344827586206896;0.9212166034980269;0.9360398361466098;0.8959961546629893;0.9140343828181086
35;54;8.53505611;-68.6494141;89;759.61999379;5.805364749999967;11.537077549999935;26.652112999999986;10.250669419999896;19;-68.274271;3.264;8.530780199999999;0.0367;8261.5231;3.9045;88.926704558;3.504;759.2394377999999;27.2343051;11.679041800000006;10.5252243;5.629622599999886;-0.3805559900000617;19.93394876854618;4.056179775280899;266.5325734221344;0.105999788000636;-1;1;754.9267129753059;7;4;0.36578777397418893;0.3050847457627119;0.2966101694915254;0.43712504019239934;0.2645081324299811;0.12822468187125488;0.05073122302590817;0.0;1.0;0.3181818181818182;0.13793103448275862;0.9216021404223382;0.9380973986679203;0.8991346300324986;0.9121277881414928
