;Z;N;dz_BE/A;dz_ME;A;dz_BE;dz_S1n;dz_S1p;dz_S2p;dz_S2n;ame_ME;ame_BE/A;ame_AM;ame_BE;ame_S1p;ame_S1n;ame_S2p;ame_S2n;BE_diff_dz_ame;Surf;Asym;Coul;Pair;Z_parity;N_parity;Z_distance;N_distance;Difference_BE_DZ_AME;N-Z;ame_AM_unc;ame_BDE;ame_BDE_unc;ame_BE/A_unc;ame_ME_unc;ldm_BE;rescaled_Asym;rescaled_Coul;rescaled_N;rescaled_N_distance;rescaled_N_parity;rescaled_Pair;rescaled_Surf;rescaled_Z;rescaled_Z_distance;rescaled_Z_parity;rescaled_ame_BE;rescaled_ame_S1n;rescaled_ame_S1p;rescaled_ame_S2n;rescaled_ame_S2p
1892;75.0;121.0;7.8927598;-23.666748;196.0;1546.9809208;5.171605000000227;8.401099450000174;18.90539074000003;11.604414140000245;-22.36;7.886;195.975996;1545.656;8.861;4.961;19.846;11.31;;33.74199169845321;10.79591836734694;955.4492547266092;0.0714285714285714;-1.0;-1.0;7.0;5.0;-1.3249208000002;46.0;322.0;5918.0;303.0;2.0;300.0;1537.3343933075312;0.7040142112576145;0.4596517984967345;0.6836158192090396;0.1724137931034483;0.0;0.01402275692781113;0.7559091139478415;0.635593220338983;0.3181818181818182;0.0;0.7413052395138813;0.9362231566638284;0.9107625448482047;0.9142618617704005;0.87344264758302
1893;76.0;87.0;7.80209398;-15.5650635;163.0;1271.74131874;10.07703567999988;0.8161274799999774;-0.0225815199999033;22.406692340000063;-16.336;7.807;162.982462;1272.541;1.165;9.913;0.48;22.376;;29.839513369337435;0.7423312883435583;1043.4676454308187;0.0783260449987957;1.0;-1.0;6.0;5.0;0.799681259999943;11.0;322.0;-11026.0;500.0;2.0;300.0;1266.1530517319552;0.04840827418959718;0.5019960793550149;0.4915254237288136;0.1724137931034483;0.0;0.02134664367004671;0.6658132223133103;0.6440677966101694;0.2727272727272727;1.0;0.6108915916706021;0.9501043003826689;0.8811598868824742;0.944354101855679;0.8060996067391055
1894;76.0;88.0;7.82763767;-19.4847412;164.0;1283.73257788;11.991259140000013;1.1477640099999462;0.4847691400000258;22.06829481999989;-20.424723;7.833308;163.978073158;1284.662512;1.7114355000001378;12.121512000000104;1.0034452000001912;22.034512000000102;;29.96143191950181;0.8780487804878049;1041.3424508607338;0.078086880944303;1.0;1.0;6.0;6.0;0.929934120000098;12.0;160.927;-12941.0;350.0;0.914;149.903;1277.863473923394;0.05725856741474627;0.5009736812512301;0.4971751412429378;0.20689655172413793;1.0;0.021092694099949058;0.6686279363379587;0.6440677966101694;0.2727272727272727;1.0;0.6166796684781597;0.9562950662301619;0.8832617506047762;0.9434254791480847;0.8079198273052092
1895;76.0;89.0;7.83943462;-21.1876221;165.0;1293.5067123;9.774134419999882;1.293673099999978;0.9754998799999156;21.765393559999893;-21.747;7.843;164.976654;1294.095;1.6024228000000584;9.432487999999896;1.4553991000000388;21.554;;30.08310291760778;1.0242424242424242;1039.2344644264508;0.0778498944161523;1.0;-1.0;6.0;7.0;0.5882877000001372;13.0;215.0;-10151.0;255.0;1.0;200.0;1289.322230175897;0.06679202249440688;0.4999595617143405;0.5028248587570622;0.24137931034482757;0.0;0.020841056674456918;0.6714369351679162;0.6440677966101694;0.2727272727272727;1.0;0.6211837241628272;0.9487573585146097;0.8828424333397005;0.9421188026192703;0.8094914450862304
1896;76.0;90.0;7.86245155;-24.7764893;166.0;1305.1669573;11.66024500000026;1.6405837000002066;1.487418580000167;21.43437942000014;-25.431526;7.8663371;165.972698135;1305.8119586;2.061142100000056;11.716958600000012;1.7739125999999232;21.14944659999991;;30.20452836208127;1.180722891566265;1037.1434437582127;0.0776150525706332;1.0;1.0;6.0;8.0;0.6450012999998762;14.0;19.287;-12126.0;201.0;0.1082;17.966;1300.5338634917453;0.07699629313000352;0.4989536041440198;0.5084745762711864;0.27586206896551724;1.0;0.020591696519407635;0.6742402649405218;0.6440677966101694;0.2727272727272727;1.0;0.6267786248920243;0.9551610468668044;0.8846068967674784;0.9410186835120844;0.8105990392016816
1897;76.0;91.0;7.87211275;-26.1809082;167.0;1314.64282925;9.475871949999828;1.7773380900000575;1.983420199999955;21.136116950000087;-26.49886;7.873955700000001;166.971552304;1314.9506019;1.950494700000156;9.138643300000112;2.2154859000002034;20.855601900000124;;30.32571022328558;1.347305389221557;1035.0691513337;0.0773823232534136;1.0;-1.0;6.0;9.0;0.3077726500000608;15.0;86.841;-9426.4121;82.9464;0.4844;80.892;1311.5028083851764;0.08785932874268701;0.4979556942719688;0.5141242937853108;0.3103448275862069;0.0;0.020344579492635365;0.6770379711452371;0.6440677966101694;0.2727272727272727;1.0;0.6311423684033347;0.9479336710122438;0.884181291630135;0.9402196192377142;0.8121345596384008
1898;76.0;92.0;7.89271259;-29.4425049;168.0;1325.97571512;11.332885870000156;2.138916300000119;2.5003721400000813;20.808757819999983;-29.994995;7.8959408;167.96779905;1326.5180544;2.375054400000023;11.567452499999897;2.685467799999984;20.70609580000001;;30.446650444080973;1.5238095238095235;1033.0113543527475;0.0771516749810459;1.0;1.0;6.0;10.0;0.542339279999851;16.0;10.631;-11328.7644;56.0975;0.0589;9.903;1322.233394102715;0.09936936567215222;0.49696572010164347;0.519774011299435;0.3448275862068966;1.0;0.020099672164333934;0.6798300986365656;0.6440677966101694;0.2727272727272727;1.0;0.6366658792935416;0.9547419605055473;0.8858143601832964;0.9398130610002828;0.8137688677189329
1899;76.0;93.0;7.90033054;-30.5512695;169.0;1335.15586126;9.180146139999806;2.2674098199997843;3.001599049999868;20.51303200999996;-30.722984;7.901286199999999;168.967017521;1335.3173677999998;2.2170733999998773;8.799313399999868;3.207716299999971;20.366765899999766;;30.56735094036984;1.7100591715976332;1030.9698246160249;0.0769230769230769;1.0;-1.0;6.0;11.0;0.1615065399998911;17.0;27.847;-8629.5684;34.8557;0.1535;25.94;1332.7298477294075;0.11151491868792382;0.4959835718498898;0.5254237288135594;0.3793103448275862;0.0;0.019856941798060773;0.6826166916466387;0.6440677966101694;0.2727272727272727;1.0;0.6408675912427579;0.9469824821774289;0.8852066863906654;0.9388903069049529;0.815584926898225
1900;76.0;94.0;7.9186101;-33.4876709;170.0;1346.163717;11.007855740000196;2.643082440000171;3.5223598800000677;20.18800188;-33.925692000000005;7.921125799999999;169.963579273;1346.5913859999998;2.805411299999803;11.27401820000005;3.6106923999998255;20.07333159999992;;30.687813601627905;1.9058823529411764;1028.944338407524;0.076696498884737;1.0;1.0;6.0;12.0;0.4276689999996961;18.0;10.476;-10743.0;102.0;0.0574;9.759;1342.996297185672;0.12428477280024336;0.4950091418904104;0.5310734463276836;0.41379310344827586;1.0;0.019616356332355922;0.6853977937974797;0.6440677966101694;0.2727272727272727;1.0;0.6462509859274641;0.9539194234113763;0.8874697276617118;0.9380923586485954;0.8169862300047732
1901;76.0;95.0;7.92426062;-34.3012695;171.0;1355.04856602;8.88484901999982;2.763186420000011;4.0288082699999;19.89270476000001;-34.297238;7.9241769;170.963180402;1355.0342499;2.6822099000001325;8.44286390000023;3.95731100000022;19.71688210000028;;30.80804029142188;2.111111111111111;1026.9346763807298;0.0764719112901872;1.0;-1.0;6.0;13.0;-0.0143161199998758;19.0;19.589;-7885.2079;42.5749;0.1067;18.247;1353.0367741192103;0.13766797535829425;0.4940423246990036;0.536723163841808;0.4482758620689655;0.0;0.019377884362953304;0.6881734481129543;0.6440677966101694;0.2727272727272727;1.0;0.650282491628152;0.9459833047262972;0.8869958335732128;0.9371230505036229;0.8181915563776476
1902;76.0;96.0;7.94030142;-36.9130859;172.0;1365.73184424;10.683278220000147;3.152486100000033;4.5546571400000175;19.568127239999967;-37.243641;7.9421626;171.960017309;1366.0519671999998;3.2823270999998786;11.017717299999669;4.530773199999937;19.460581199999897;;30.92803284791408;2.3255813953488373;1024.9406234483158;0.0762492851663023;1.0;1.0;6.0;14.0;0.3201229599997077;20.0;13.704;-9864.2673;34.8263;0.0742;12.766;1362.8552166962666;0.15165382842406958;0.4930830168004967;0.5423728813559322;0.48275862068965514;1.0;0.019141495125561445;0.6909436970304214;0.6440677966101694;0.2727272727272727;1.0;0.6555435014738177;0.9532009763943783;0.8893041839124727;0.9364260806665649;0.8201857053168722
1903;76.0;97.0;7.94404364;-37.4294434;173.0;1374.31954972;8.58770547999984;3.263555559999986;5.064987699999847;19.270983699999988;-37.43825;7.9440341;172.959808387;1374.3178993;3.1603873000000604;8.265932100000093;4.930097499999916;19.283649399999764;;31.04779308435421;2.5491329479768785;1022.9619686752548;0.0760285921269705;1.0;-1.0;6.0;15.0;-0.0016504200000326;21.0;16.059;-7169.7944;18.2998;0.0865;14.959;1372.4554722962828;0.16623188141073011;0.4921311167173239;0.5480225988700564;0.5172413793103449;0.0;0.018907158479192332;0.6937085824120862;0.6440677966101694;0.2727272727272727;1.0;0.6594905214397143;0.9454873403191415;0.8888351425673837;0.9359449425674934;0.8215743097083246
1904;76.0;98.0;7.95791578;-39.7159424;174.0;1384.6773457200002;10.357796000000237;3.66647259000024;5.5960052800000994;18.945501480000075;-39.995383;7.9594618;173.957063192;1384.9463532;3.730476800000062;10.62845390000008;5.476132800000022;18.89438600000017;;31.167322789559027;2.781609195402299;1020.99850517521;0.0758098043578903;1.0;1.0;6.0;16.0;0.2690074799998001;22.0;11.008;-9209.4466;15.2008;0.0589;10.254;1381.8413001138342;0.1813919239748124;0.4911865249196815;0.5536723163841808;0.5517241379310345;1.0;0.018674844890018596;0.6964681455560744;0.6440677966101694;0.2727272727272727;1.0;0.6645656562511788;0.9521098170244513;0.8910279913821387;0.9348864022015798;0.8234730847527388
1905;76.0;99.0;7.95980167;-39.932373;175.0;1392.96529225;8.287946529999772;3.769832949999909;6.110875289999967;18.645742530000007;-40.10536;7.9607294;174.956945126;1393.127645;3.72121940000006;8.181291800000006;5.955914899999974;18.80974570000009;;31.286623728379865;3.0228571428571427;1019.0500300100872;0.0755928946018454;1.0;-1.0;6.0;17.0;0.1623527500000818;23.0;12.64;-6710.8496;17.0887;0.0673;11.775;1391.016373671556;0.197123979152132;0.490249143777204;0.559322033898305;0.5862068965517241;0.0;0.018444525415737947;0.6992224272072259;0.6440677966101694;0.2727272727272727;1.0;0.6684722600909837;0.9452500818036514;0.8909923828002972;0.9346562362673224;0.8251414719032333
1906;76.0;100.0;7.97156239;-41.8907471;176.0;1402.99498064;10.029688390000048;4.186263390000022;6.646042039999884;18.31763491999982;-42.131184000000005;7.972868099999999;175.954770315;1403.2247856;4.131845600000117;10.097140600000042;6.482032800000161;18.27843240000005;;31.405697642158756;3.272727272727273;1017.1163440926416;0.0753778361444409;1.0;1.0;6.0;18.0;0.2298049600001377;24.0;11.754;-8249.2618;13.611;0.0622;10.949;1399.984283247579;0.21341829672769064;0.48931887751210973;0.5649717514124294;0.6206896551724138;1.0;0.01821617169042758;0.7019714675676251;0.6440677966101694;0.2727272727272727;1.0;0.6732936903984823;0.9506204720573608;0.8925718561566343;0.9332114136228165;0.8269709864766314
1907;76.0;101.0;7.971632;-41.8032227;177.0;1410.978864;7.983883359999936;4.281857119999813;7.164523749999944;18.013571749999983;-41.956448;7.9724371;176.954957902;1411.1213667000002;4.182523500000126;7.896581100000069;6.90159169999999;17.993721700000112;;31.52454624917325;3.531073446327684;1015.1972520920204;0.0751646028002828;1.0;-1.0;6.0;19.0;0.1425027000002501;25.0;15.687;-5909.0234;24.5763;0.0826;14.613;1408.7485382208663;0.23026534683033162;0.48839563215375875;0.5706214689265536;0.6551724137931034;0.0;0.017989755909869357;0.7047153063068704;0.6440677966101694;0.2727272727272727;1.0;0.6770643435912448;0.9444519981717874;0.8927667886592489;0.9324371878195229;0.8284299543656697
1908;76.0;102.0;7.98132658;-43.4290771;178.0;1420.67613124;9.6972672400002;4.710228520000101;7.704513160000259;17.681150600000137;-43.544243;7.9819128;177.953253334;1420.7804784;4.56402509999997;9.659111699999777;7.480572799999965;17.555692799999843;;31.6431712450704;3.797752808988764;1013.2925623421424;0.0749531688995861;1.0;1.0;6.0;20.0;0.1043471599998611;26.0;14.634;-7289.9295;23.239;0.0766;13.632;1417.3125693376608;0.24765581374330642;0.487479315494576;0.576271186440678;0.6896551724137931;1.0;0.017765250817329895;0.7074539825720932;0.6440677966101694;0.2727272727272727;1.0;0.6816766131177178;0.9493926162185261;0.894234234264521;0.9312460373746378;0.8304432946458077
1909;76.0;103.0;7.97961235;-43.0322266;179.0;1428.35061065;7.674479409999776;4.798506709999856;8.227999219999901;17.371746649999977;-43.020137000000005;7.9794844;178.953815985;1428.3277076000002;4.655654800000135;7.547229200000176;7.896353300000075;17.20634089999995;;31.7615743032901;4.072625698324022;1011.4020867528136;0.0747435092751935;1.0;-1.0;6.0;21.0;-0.0229030499997406;27.0;16.645;-4938.4182;18.3271;0.0866;15.505;1425.6797309021256;0.2655805899223077;0.4865698370472902;0.5819209039548022;0.7241379310344828;0.0;0.01754262968977681;0.7101875349977326;0.6440677966101694;0.2727272727272727;1.0;0.6852804491980551;0.9434727162791483;0.8945866878337266;0.9302960300324143;0.8318891235827905
1910;76.0;104.0;7.98727846;-44.3203125;180.0;1437.7101228;9.35951215;5.239823569999771;8.771130099999937;17.033991559999777;-44.356198;7.9874171;179.952381665;1437.735078;5.060856600000057;9.407370399999898;8.527082799999974;16.954599600000073;;31.879757075478327;4.355555555555555;1009.5256407234806;0.0745355992499929;1.0;1.0;6.0;22.0;0.0249552000000221;28.0;16.878;-6378.6679;26.8021;0.0873;15.722;1433.8533028941313;0.2840307702129018;0.4856671080034418;0.5875706214689266;0.7586206896551724;1.0;0.01732186632451825;0.7129160017150741;0.6440677966101694;0.2727272727272727;1.0;0.6897725111151115;0.9486869503935532;0.8961452962397163;0.9296114593077645;0.8340824129807021
1911;76.0;105.0;7.98380423;-43.6074219;181.0;1445.06856563;7.358442830000058;5.319791629999827;9.298485530000107;16.71795498000006;-43.549968;7.9834263;180.953247188;1445.0001603;5.001564300000202;7.265082300000126;8.832664400000125;16.672452700000022;;31.997721191890317;4.6464088397790055;1007.6630430595296;0.0743294146247166;1.0;-1.0;6.0;21.0;-0.068405329999905;29.0;27.201;-4086.9327;25.8756;0.14;25.338;1441.8364930169837;0.3029976462596479;0.4847710411931162;0.5932203389830508;0.7241379310344828;0.0;0.017102935026248003;0.7156394203615591;0.6440677966101694;0.2727272727272727;1.0;0.6932416207745028;0.9426818193347368;0.8959172284542567;0.9288442053538408;0.8351450378991138
1912;76.0;106.0;7.98947048;-44.5511475;182.0;1454.08362736;9.01506173000007;5.773264850000032;9.845307759999969;16.37350456000013;-44.609109;7.9897287;181.952110154;1454.1306234;5.38066799999983;9.13046309999982;9.550811400000006;16.395545399999943;;32.11546826178415;4.945054945054945;1005.8141158910424;0.0741249316661101;1.0;1.0;6.0;20.0;0.0469960399998399;30.0;23.344;-5557.4266;30.2074;0.1195;21.745;1449.632438677798;0.3224727010995326;0.4838815510458579;0.5988700564971752;0.6896551724137931;1.0;0.0168858105944827;0.7183578280898711;0.6440677966101694;0.2727272727272727;1.0;0.6976014582033129;0.9479107407756014;0.8973754505390581;0.9280911996649768;0.8376423116135063
1913;76.0;107.0;7.98425293;-43.5142822;183.0;1461.11828619;7.034658829999898;5.845973149999963;10.376123519999735;16.04972055999997;-43.66376;7.985008700000001;182.953125028;1461.2565921;5.506587300000014;7.125968700000085;10.007750699999976;16.256431799999906;;32.232999873805014;5.251366120218579;1003.9786845939268;0.0739221270954572;1.0;-1.0;6.0;19.0;0.1383059100000991;31.0;53.428;-3461.6215;52.8061;0.272;49.769;1457.244208903083;0.3424476039326681;0.482998553552728;0.6045197740112994;0.6551724137931034;0.0;0.016670468311377543;0.7210712615768068;0.6440677966101694;0.2727272727272727;1.0;0.7010041404894708;0.9422918645942591;0.8978597990277782;0.9277129021907017;0.8392312655504621
1914;76.0;108.0;7.98794746;-44.1070557;184.0;1469.78233264;8.664046450000114;6.311048920000076;10.926779940000188;15.698705280000013;-44.252565;7.9886778;183.952492919;1469.9167152;5.7318668999997895;8.660123099999968;10.584368000000016;15.786091800000053;;32.35031759636025;5.565217391304348;1002.1565777133342;0.0737209780774485;1.0;1.0;6.0;18.0;0.134382559999949;32.0;0.89;-4641.7101;27.9571;0.0045;0.829;1464.674806191997;0.3629142050635126;0.48212196622946163;0.6101694915254238;0.6206896551724138;1.0;0.016456883929906727;0.7237797570319351;0.6440677966101694;0.2727272727272727;1.0;0.705139388440857;0.9465923124361997;0.8987263368325404;0.926433886810103;0.8412363859875793
1915;76.0;109.0;7.98099804;-42.737915;185.0;1476.4846374;6.702304760000061;6.376094840000178;11.462285939999902;15.366351210000175;-42.805908;7.9813047;184.954045969;1476.5413695;5.875056700000074;6.624654300000053;11.018187299999877;15.28477740000002;;32.46742297798574;5.886486486486486;1000.3476268892908;0.0735214622093807;1.0;-1.0;6.0;17.0;0.0567320999998628;33.0;0.893;-2470.3505;27.9572;0.0045;0.832;1471.9271683096326;0.38386453100615703;0.4812517080806899;0.615819209039548;0.5862068965517241;0.0;0.016245033662394964;0.7264833502060556;0.6440677966101694;0.2727272727272727;1.0;0.708302690833489;0.9408866107100254;0.8992771162859694;0.9250706414384232;0.8427449427798321
1916;76.0;110.0;7.98273706;-42.9709473;186.0;1484.78909316;8.304455759999883;6.852703410000004;12.015593959999933;15.006760519999943;-43.000032;7.9828324;185.953837569;1484.8068264;6.469957900000038;8.265456900000107;11.872529600000242;14.89011120000016;;32.584317547703584;6.21505376344086;998.551666784465;0.0733235575106766;1.0;1.0;6.0;16.0;0.0177332400000977;34.0;0.816;-3827.6813;16.543;0.0041;0.761;1479.0041700225747;0.40529077974750805;0.4803876995651903;0.6214689265536724;0.5517241379310345;1.0;0.016034894169389552;0.7291820763994564;0.6440677966101694;0.2727272727272727;1.0;0.7122494838892363;0.9454860082675473;0.90156540328532;0.9239974090108125;0.8457158200081503
1917;76.0;111.0;7.97406387;-41.260498;187.0;1491.14994369;6.360850530000107;6.91082649000009;12.553971590000174;14.66530628999999;-41.219015;7.9737814;186.955749569;1491.0971218;6.5806599999999165;6.290295399999945;12.409086300000082;14.555752300000051;;32.70100281537152;6.550802139037433;996.7685350139982;0.073127242412713;1.0;-1.0;6.0;15.0;-0.052821890000132;35.0;0.791;-1669.6385;27.9545;0.0039;0.737;1485.9086247789055;0.42718531616245264;0.4795298625621291;0.6271186440677966;0.5172413793103449;0.0;0.015826442548859523;0.7318759704699812;0.6440677966101694;0.2727272727272727;1.0;0.7152531283947587;0.9399493562785685;0.9019912188261703;0.9230881727652447;0.8475816343096666
1918;76.0;112.0;7.97385597;-41.1241455;188.0;1499.08492236;7.934978669999964;7.397291960000075;13.11055164000004;14.295829200000073;-41.137301;7.9738656;187.955837292;1499.0867328000002;7.209727500000037;7.989611000000034;13.206649200000102;14.279906399999978;;32.817480272024206;6.893617021276596;994.99807207733;0.0729324957489472;1.0;1.0;6.0;14.0;0.0018104400000993;36.0;0.788;-2792.3457;9.4164;0.0039;0.734;1492.643286334698;0.4495406675753484;0.4786781203382637;0.6327683615819208;0.48275862068965514;1.0;0.015619656325711662;0.7345650668409082;0.6440677966101694;0.2727272727272727;1.0;0.7190682037855605;0.9447127739011996;0.9044109264716824;0.9223380533861247;0.8503550676955125
1919;76.0;113.0;7.9661355;-39.5673828;189.0;1505.5996095;6.514687139999978;7.374027620000106;13.508758480000097;14.449665809999942;-38.986802;7.9630029;188.958145949;1505.0075481;7.258905299999984;5.9208152999999;13.660706500000089;13.910426299999934;;32.93375139020674;7.243386243386244;993.2401212919494;0.0727392967453307;1.0;-1.0;6.0;13.0;-0.5920613999999205;37.0;0.715;-537.1494;12.563;0.0035;0.666;1499.2108503290008;0.47234951946241815;0.4778323975160714;0.6384180790960452;0.4482758620689655;0.0;0.015414513441611558;0.7372493995086498;0.6440677966101694;0.2727272727272727;1.0;0.7218954198721147;0.9389136522459852;0.9046000888408229;0.9213333105815039;0.8519339998084619
1920;76.0;114.0;7.9639473;-39.0465088;190.0;1513.149987;7.550377499999968;7.873285890000034;14.071877760000008;14.065064639999946;-38.707825;7.9621047;189.958445442;1512.799893;8.01770849999995;7.792344899999909;14.617891399999849;13.713160199999807;;33.0498176243004;7.6;991.4945287290122;0.0725476250110011;1.0;1.0;6.0;12.0;-0.3500940000001264;38.0;0.697;-1954.2108;1.2131;0.0034;0.65;1505.6139558091827;0.49560471128985933;0.47699262004277565;0.6440677966101694;0.41379310344827586;1.0;0.015210992245100141;0.7399290020502737;0.6440677966101694;0.2727272727272727;1.0;0.7256162998079;0.9441598096271775;0.9075188247546614;0.9207968765636212;0.8552625003669594
1921;76.0;115.0;7.95231962;-36.7180176;191.0;1518.89304742;5.7430604199998925;7.91952182;14.618955400000004;13.29343791999986;-36.395239;7.9505687;190.960928105;1518.5586217;8.101200700000161;5.758728700000094;15.252621700000018;13.551073600000004;;33.16568041084109;7.963350785340314;989.7611431507552;0.0723574605292421;1.0;-1.0;6.0;11.0;-0.3344257199998992;39.0;0.707;313.5873;1.141;0.0035;0.659;1511.8551867084825;0.5192992324826923;0.4761587151602373;0.6497175141242938;0.3793103448275862;0.0;0.01500907148199479;0.7426039076308538;0.6440677966101694;0.2727272727272727;1.0;0.7283661188098105;0.9384593009960871;0.9078399774364977;0.9203561076424391;0.8574697020873859
1922;76.0;116.0;7.94926834;-36.0131836;192.0;1526.25952128;7.366473860000042;8.429237970000031;15.18407207999985;13.109534279999934;-35.882303;7.948526;191.961478765;1526.116992;8.820861199999927;7.5583703000000675;16.091403000000167;13.317099000000162;;33.28134116883046;8.333333333333334;988.0398159496546;0.0721687836487032;1.0;1.0;6.0;10.0;-0.1425292799999624;40.0;2.484;-1046.6722;2.3962;0.0121;2.314;1517.9370732774753;0.5434262185195826;0.4753306113756845;0.655367231638418;0.3448275862068966;1.0;0.014808730286066094;0.7452741490106538;0.6440677966101694;0.2727272727272727;1.0;0.7319752748157907;0.9435039463296905;0.9106081509854764;0.9197198506537302;0.8603864677253609
1923;76.0;117.0;7.93696308;-33.5161133;193.0;1531.83387444;5.574353160000101;8.468152200000077;15.734033940000018;12.940827020000144;-33.394400999999995;7.9362716;192.964149637;1531.7004188;9.094550000000046;5.583426800000016;16.796161899999948;13.141797100000083;;33.39680130004011;8.709844559585493;986.3304010892678;0.0719815750748694;1.0;-1.0;6.0;9.0;-0.1334556399999655;41.0;2.49;1141.9038;2.4;0.012;2.32;1523.8620934711416;0.5679789471490685;0.4745082384332527;0.6610169491525424;0.3103448275862069;0.0;0.014609948169980416;0.7479397585521501;0.6440677966101694;0.2727272727272727;1.0;0.7346413863675324;0.9379679054249872;0.9116608947400833;0.9192431448104076;0.8628371858596063
1924;76.0;118.0;7.93301249;-32.6152344;194.0;1539.00442306;7.1705486200000905;8.987948560000177;16.30126786000028;12.744901780000191;-32.435176;7.9320232;193.965179407;1538.8125008;9.49250540000014;7.112081999999937;17.404500800000037;12.695508799999953;;33.51206218930888;9.09278350515464;984.6327550467046;0.0717958158617738;1.0;1.0;6.0;8.0;-0.1919222600001831;42.0;2.579;96.6;2.0;0.0124;2.403;1529.6326742931294;0.5929508347228106;0.47369152728630814;0.6666666666666666;0.27586206896551724;1.0;0.014412705016499994;0.7506007682268948;0.6440677966101694;0.2727272727272727;1.0;0.7380374376916286;0.9422529382456155;0.9131916298741553;0.9180295342310786;0.8649526145175453
1925;76.0;119.0;7.91998196;-29.9360352;195.0;1544.3964822;5.392059139999901;9.019975540000132;16.85275072000013;12.562607759999992;-29.511596;7.9177449;194.968318;1543.9602555;9.61425549999997;5.147754699999933;17.90925549999997;12.25983669999987;;33.62712520483358;9.482051282051282;982.9467367566742;0.0716114874039432;1.0;-1.0;6.0;7.0;-0.4362267000001338;43.0;60.0;2180.722;55.9055;0.2866;55.89;1535.2511930987514;0.6183354326416666;0.47288041007053033;0.672316384180791;0.24137931034482757;0.0;0.01421698106993062;0.7532572096222286;0.6440677966101694;0.2727272727272727;1.0;0.7404955138450049;0.9367466560238583;0.913659941538343;0.9168447927317419;0.866707841016474
1926;76.0;120.0;7.9150939;-28.8265381;196.0;1551.3584044;6.96192219999989;9.549088600000005;17.422871539999733;12.353981339999793;-28.277123;7.912230099999999;195.969643261;1550.7970996;10.10209959999984;6.836844099999871;18.39109959999984;11.984598799999803;;33.74199169845321;9.877551020408164;981.272207557058;0.0714285714285714;1.0;1.0;6.0;6.0;-0.5613048000000163;44.0;43.0;1158.3989;55.4951;0.2044;40.055;1540.7199788581777;0.6441264239105584;0.4720748200777273;0.6779661016949152;0.20689655172413793;1.0;0.01402275692781113;0.7559091139478415;0.6440677966101694;0.2727272727272727;1.0;0.7437601378269055;0.9414814081877051;0.9155364334864844;0.9160963267126411;0.8683833985351507
1927;76.0;121.0;7.90129852;-25.9525146;197.0;1556.55580844;5.197404040000038;9.574887639999815;17.97598708999999;12.159326239999928;-25.08;7.897;196.973076;1555.709;10.053;4.911900400000159;18.914;11.74874450000003;;33.856663005926926;10.279187817258885;979.609031135957;0.0712470499879096;1.0;-1.0;6.0;5.0;-0.8468084399999043;45.0;215.0;3185.0;201.0;1.0;200.0;1546.0413133812442;0.670317619798267;0.47127469173036135;0.6836158192090396;0.1724137931034483;0.0;0.013830013532833363;0.7585565120421911;0.6440677966101694;0.2727272727272727;1.0;0.7461055924852249;0.9360855236662243;0.915347571913583;0.9154549581765179;0.8702017246218237
1928;76.0;122.0;7.89543629;-24.6218262;198.0;1563.29638542;6.740576980000014;10.112442769999916;18.546916779999947;11.937981020000052;-23.6;7.89;197.974664;1562.22;10.451;6.511;19.308;11.42290040000016;;33.97114044720589;10.686868686868689;977.9570734801698;0.0710669054518701;1.0;1.0;6.0;4.0;-1.0763854199999514;46.0;215.0;2110.0;283.0;1.0;200.0;1551.217432505227;0.6969029565984467;0.4704799605567625;0.6892655367231638;0.13793103448275862;1.0;0.013638732164988551;0.7611994343787784;0.6440677966101694;0.2727272727272727;1.0;0.74921462443553;0.9405680219231585;0.9168784786015196;0.9145688765853769;0.871571814371514
1929;76.0;123.0;7.88082504;-21.5380859;199.0;1568.2841829600002;4.9877975400002015;10.131081180000136;19.101294550000148;11.728374520000216;-20.27;7.874;198.978239;1566.926;10.448;4.706;19.885;11.217;;34.08542532669918;11.100502512562814;976.3162028250522;0.0708881205008336;1.0;-1.0;6.0;3.0;-1.3581829600002493;47.0;215.0;4128.0;204.0;1.0;200.0;1556.2505272468868;0.7238764924882963;0.46969056316700664;0.6949152542372882;0.10344827586206896;0.0;0.013448894433930048;0.7638379110722866;0.6440677966101694;0.2727272727272727;1.0;0.7514617607215285;0.9355083562501967;0.9168669391038718;0.9140089629516827;0.8735782656039285
1930;77.0;95.0;7.88027811;-27.37146;172.0;1355.40783492;9.248016479999931;0.3592688999999609;3.122455319999972;20.408832219999795;-27.379373;7.8802637;171.970607035;1355.4053564;0.3711064999999944;9.038651900000172;3.053316400000127;20.395356400000164;;30.92803284791408;1.8837209302325584;1052.2723734069375;0.0762492851663023;-1.0;-1.0;5.0;13.0;-0.0024785199998405;18.0;34.785;-6272.7035;34.0232;0.1884;32.402;1354.09370790534;0.12283960102349636;0.5062318972485099;0.536723163841808;0.4482758620689655;0.0;0.019141495125561445;0.6909436970304214;0.652542372881356;0.2272727272727273;0.0;0.6504596966604766;0.9476533812315395;0.8781061761571991;0.9389680542563147;0.8150480189785728
